Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Values/C/Mean Values/C/Min Values/C/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Loss/Cost Loss/DeltaCost Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd LagrangeMultiplier TotalEnvSteps Time FPS
12 14.169883 2.911731 4.982731 18.500137 59.357143 51.200035 0.0 190.0 1000.0 1000.0 1000.0 0.8101566 -0.26053452 2.0556211 -2.6448568e-08 -6.327324 12.541972 7.6221404 -4.1767883 28.900215 1.8626451e-08 0.030453831 -0.008086264 -0.017895594 9.451958 -5.7738614 0.72182757 0.00347787 80.0 0 1.0003973 0.0002934 0.49802200780647804 0.2682231366634369 360000 103 3616
13 16.388803 2.276667 12.041692 21.028927 64.46429 48.166737 0.0 213.0 1000.0 1000.0 1000.0 0.9725821 -0.31286123 2.0084398 -1.6276042e-08 -6.093881 11.257843 8.130546 -2.3590412 24.481792 1.4901161e-08 0.028548023 -0.008018408 -0.018704876 8.748681 -5.6294665 0.71982163 0.0033384096 80.0 0 0.9997721 0.00029279999999999996 0.4970240094664514 0.2977771461009979 390000 112 3450
14 15.927831 3.2430263 4.187118 21.126623 68.89286 46.016563 0.0 187.0 1000.0 1000.0 1000.0 1.0570073 -0.31918138 2.061513 -3.6621095e-08 -5.2764645 9.890942 7.9840126 -6.0364633 25.278904 2.9802322e-08 0.025158597 -0.006021799 -0.01537128 8.866925 -5.5493975 0.7178115 0.0026533292 80.0 0 0.9996585 0.00029219999999999995 0.4960260005845061 0.3273311257362366 420000 120 3454
15 18.188932 2.8228958 10.491633 23.831217 50.32143 39.048553 0.0 133.0 1000.0 1000.0 1000.0 1.2324008 -0.13600416 2.3449986 2.4414062e-08 -6.472027 11.516154 7.5030217 -4.610104 24.091652 -1.8626451e-08 0.02701573 -0.0073585487 -0.016795931 7.632925 -5.011961 0.7157975 0.0034288517 80.0 0 0.9992379 0.0002916 0.4950279892637624 0.3558570444583893 450000 129 3571
16 18.293217 2.3949096 12.374389 22.901176 64.46429 42.100628 0.0 162.0 1000.0 1000.0 1000.0 1.3565598 -0.13231209 2.6138048 4.0690105e-09 -9.256296 10.595997 7.118424 -6.2420974 23.20079 3.7252903e-09 0.025452282 -0.006396291 -0.015219833 7.2370014 -4.259995 0.7137796 0.0031837097 80.0 0 0.9994303 0.00029099999999999997 0.49403001303756583 0.3843265771865845 480000 137 3535
17 19.811947 2.2458603 14.2343645 25.61106 56.07143 35.015232 0.0 130.0 1000.0 1000.0 1000.0 1.4749901 0.09612301 2.3596346 -1.1189779e-08 -7.8517947 11.491296 7.2933326 -2.9468138 22.12794 9.313226e-09 0.02539523 -0.006298409 -0.015045103 6.1915545 -3.6671827 0.7117573 0.003179504 80.0 0 0.99861956 0.00029039999999999996 0.4930319916369756 0.4122879207134247 510000 147 3306
18 20.025084 1.4781264 16.592237 22.719942 60.714287 32.785946 0.0 137.0 1000.0 1000.0 1000.0 1.5697128 0.14540213 2.6808908 6.815593e-08 -7.3800836 8.4855175 7.3483334 -0.84996194 22.12538 -5.029142e-08 0.02241804 -0.006211504 -0.012199937 5.9996624 -3.3698134 0.709731 0.0032680084 80.0 0 0.9999448 0.00028979999999999994 0.4920339921279806 0.4400915205478668 540000 155 3553
19 20.659908 2.1221993 16.806892 25.64187 65.5 45.626984 0.0 179.0 1000.0 1000.0 1000.0 1.6563965 -0.039169524 2.7223105 1.4241537e-08 -7.908196 8.979273 6.9238095 -3.1189408 21.885616 -7.450581e-09 0.023354776 -0.0063494095 -0.0126144625 7.340098 -4.3655605 0.7077006 0.0030911244 80.0 0 0.99926734 0.0002892 0.49103599328005176 0.46804213523864746 570000 164 3481
20 20.339727 2.3502913 14.5438595 23.933834 56.964287 36.247643 0.0 139.0 1000.0 1000.0 1000.0 1.7090534 0.20201196 2.814838 4.0690105e-09 -7.8343678 14.213614 6.961057 -3.1940322 25.06616 -3.7252903e-09 0.022156902 -0.0063390844 -0.012000762 6.083611 -3.5545862 0.7056661 0.003173302 80.0 0 0.9986609 0.00028859999999999997 0.49003800329248687 0.49564769864082336 600000 173 3442
21 21.126547 1.7986219 16.877338 24.051025 66.57143 36.954056 0.0 147.0 1000.0 1000.0 1000.0 1.7888758 0.22365832 2.9796755 -1.3224284e-08 -8.83243 11.843487 6.8638425 -3.6521792 21.962837 5.5879354e-09 0.020253755 -0.0062749013 -0.010691254 6.4830484 -3.770863 0.7036275 0.0031616502 80.0 0 0.99870765 0.00028799999999999995 0.48904000119877045 0.5235167145729065 630000 182 3342
22 22.074545 1.7343818 17.96604 25.821579 49.57143 38.63421 0.0 141.0 1000.0 1000.0 1000.0 1.8946106 0.28559694 2.7649982 9.155274e-09 -8.185107 12.668576 6.30546 -2.1081376 22.66006 -7.450581e-09 0.020656798 -0.005694011 -0.011066046 5.253958 -3.0603523 0.7015848 0.002971196 80.0 0 1.0001419 0.00028739999999999994 0.48804199534303844 0.5506159663200378 660000 190 3579
23 22.822546 1.7905761 16.724726 25.609617 37.357143 39.421906 0.0 159.0 1000.0 1000.0 1000.0 1.9896172 0.41141766 3.0310009 -3.0517577e-09 -8.242677 9.592911 6.014677 -3.3154497 25.002953 -4.8894435e-09 0.017705988 -0.006303535 -0.008428787 4.4024487 -2.4336858 0.6995376 0.0035118414 80.0 0 0.99969983 0.0002868 0.4870439940524629 0.5762057900428772 690000 198 3665
24 22.380985 1.3109891 20.18318 24.560656 45.142857 36.992966 0.0 148.0 1000.0 1000.0 1000.0 2.0448403 0.62222916 3.1822398 -5.5948894e-09 -6.6183352 16.400072 5.992772 -2.023992 25.152828 5.005859e-09 0.0136769805 -0.0062505878 -0.00623296 4.293948 -2.313181 0.6974865 0.003268558 80.0 0 0.9996058 0.00028619999999999996 0.48604600563714795 0.60098797082901 720000 207 3535
25 22.550694 1.5232576 19.50428 25.387203 48.75 36.902985 0.0 146.0 1000.0 1000.0 1000.0 2.0413167 0.50517344 3.059466 2.0345052e-09 -7.71819 11.637135 6.123818 -5.5326185 24.06183 -3.7252903e-09 0.014740304 -0.0059235124 -0.0072558816 4.7057624 -2.6335716 0.69543105 0.0030721012 80.0 0 1.0011418 0.00028559999999999995 0.48504800947891086 0.6253032088279724 750000 215 3577
26 23.545383 1.4543123 21.418308 27.311832 37.07143 34.270905 0.0 118.0 1000.0 1000.0 1000.0 2.1302497 0.68397844 2.8439684 1.2207031e-08 -6.7136 13.239006 5.739202 -2.2493463 22.704111 -7.450581e-09 0.016111318 -0.0065455055 -0.008148431 4.384368 -2.3505707 0.6933714 0.0033836279 80.0 0 0.99898326 0.000285 0.4840500140318596 0.6483781933784485 780000 224 3608
27 22.756117 2.41798 13.6341505 26.427458 47.42857 35.29106 0.0 131.0 1000.0 1000.0 1000.0 2.105409 0.55584395 3.1324084 2.0345052e-09 -7.6057844 9.87283 5.73963 -2.7235107 19.522383 4.656613e-09 0.015203576 -0.0064695836 -0.0074331798 4.3951464 -2.51417 0.69130737 0.0033287522 80.0 0 0.99866384 0.0002844 0.4830519989405728 0.6710925102233887 810000 232 3570
28 23.545773 1.8729793 17.994946 26.716152 44.642857 35.67634 0.0 125.0 1000.0 1000.0 1000.0 2.137551 0.420478 3.1418393 -1.7293294e-08 -7.583076 15.58266 5.4657283 -1.2147243 26.303146 1.1175871e-08 0.014431726 -0.0062801456 -0.007543389 4.1286125 -2.2896104 0.6892395 0.0034734667 80.0 0 1.0001361 0.00028379999999999996 0.48205400153539285 0.6932944655418396 840000 241 3583
29 22.863997 2.0556836 17.553492 26.124699 52.607143 31.3099 0.0 96.0 1000.0 1000.0 1000.0 2.1543381 0.4256033 3.054907 3.0517577e-09 -10.464626 10.529766 5.6526356 -2.075934 23.35437 2.7939677e-09 0.013158581 -0.006622889 -0.0069437567 4.150607 -2.1083953 0.6871671 0.0036735404 80.0 0 0.99969184 0.00028319999999999994 0.4810560015447731 0.7156190872192383 870000 249 3524
30 23.372227 2.3318775 15.407823 27.324284 50.07143 31.335657 0.0 108.0 1000.0 1000.0 1000.0 2.1976178 0.5640695 3.3802724 2.0345052e-09 -7.5154295 9.375127 5.8782144 -1.267737 22.112854 9.313226e-10 0.014308327 -0.005852358 -0.0076031787 4.297947 -2.3522544 0.6850902 0.0036225389 80.0 0 0.99988335 0.0002826 0.4800580075310835 0.7378881573677063 900000 257 3732
31 23.91362 1.3247546 20.977358 26.420725 44.714287 31.74548 0.0 108.0 1000.0 1000.0 1000.0 2.266566 0.6063398 3.3864062 2.5431315e-09 -9.998855 17.775373 5.9821496 -1.8305354 22.236786 0.0 0.01230914 -0.006209811 -0.006178541 3.94669 -2.11863 0.6830091 0.0040033255 80.0 0 0.99874485 0.00028199999999999997 0.4790599994846701 0.7597267031669617 930000 266 3554
32 24.258192 1.4008723 20.717068 26.853487 50.75 31.766588 0.0 133.0 1000.0 1000.0 1000.0 2.2856386 0.5939653 3.230489 2.0345052e-09 -8.043177 10.95886 5.9906754 -2.1599767 23.215445 -9.313226e-10 0.012533529 -0.0060546054 -0.0061055976 4.2766285 -2.2466578 0.6809235 0.0031431601 80.0 0 0.9997219 0.00028139999999999996 0.47806198611060285 0.7816372513771057 960000 274 3581
33 24.53387 1.4804182 22.340904 29.045584 48.607143 37.040848 0.0 116.0 1000.0 1000.0 1000.0 2.33841 0.82408667 3.3815823 8.138021e-09 -7.6073604 9.198601 5.723049 -1.4033358 19.799732 -3.7252903e-09 0.012320463 -0.006515882 -0.0057266387 4.2128687 -2.2367377 0.6788339 0.0043267584 80.0 0 0.99847317 0.00028079999999999994 0.477064004531135 0.8034676313400269 990000 283 3640
34 24.450825 1.667665 19.01847 26.863613 36.17857 32.034637 0.0 128.0 1000.0 1000.0 1000.0 2.347775 0.6882014 3.7129579 -1.525879e-08 -9.675468 9.016482 5.414294 -0.9093348 22.58754 6.519258e-09 0.012362789 -0.0064366763 -0.0063528297 3.479979 -1.8670357 0.67673975 0.0041730553 80.0 0 0.9993794 0.0002802 0.4760660064851852 0.8242710828781128 1020000 291 3600
35 24.506788 1.7788422 19.88742 28.539637 47.17857 30.270273 0.0 105.0 1000.0 1000.0 1000.0 2.3870358 0.80929464 3.4570355 3.051758e-08 -7.639484 10.793284 5.5257926 -1.9766136 20.321957 -9.313226e-09 0.011031192 -0.006389143 -0.0054258406 4.4111924 -2.284599 0.6746412 0.0037058631 80.0 0 0.9996006 0.00027959999999999997 0.47506800080179984 0.8450208902359009 1050000 299 3624
36 24.322208 1.5297639 18.220419 26.52413 54.5 40.63997 0.0 183.0 1000.0 1000.0 1000.0 2.3905463 0.77164 3.188359 -6.1035155e-09 -10.445406 10.020857 5.502799 -1.0708098 20.22213 -1.8626451e-09 0.009981671 -0.0072967606 -0.0048285592 4.4264884 -2.4360888 0.6725381 0.0042614564 80.0 0 0.99823415 0.00027899999999999995 0.4740699962916369 0.8662955164909363 1080000 308 3617
37 24.734615 1.3227345 21.405396 26.839378 58.392857 37.131367 0.0 172.0 1000.0 1000.0 1000.0 2.42195 0.6876686 3.5304022 3.0517577e-09 -7.6472435 12.232053 5.3557034 -1.633692 21.851425 -7.450581e-09 0.014129351 -0.0073842434 -0.00761406 4.0674996 -2.0323458 0.6704308 0.0045440933 80.0 0 0.99992675 0.0002784 0.473072001746849 0.8883463740348816 1110000 316 3575
38 24.26244 3.4340029 7.5043435 27.689093 51.0 34.65029 0.0 146.0 1000.0 1000.0 1000.0 2.4168856 0.54595345 3.5774171 1.0172526e-08 -9.02201 11.190436 5.1933117 -2.3694415 19.905882 -6.519258e-09 0.012564881 -0.0068790275 -0.0070865285 3.7017522 -1.9361022 0.66831875 0.0047740387 80.0 0 0.9994665 0.0002778 0.472073997803164 0.9105488657951355 1140000 325 3596
39 25.26805 1.1089343 23.60867 27.5598 50.42857 35.316353 0.0 120.0 1000.0 1000.0 1000.0 2.4798381 0.9955294 3.4621482 8.138021e-09 -8.516454 10.12297 5.2667375 -2.435264 21.623283 -7.450581e-09 0.011204382 -0.006519416 -0.005852351 3.8066475 -1.9833107 0.6662026 0.0037292524 80.0 0 1.0005891 0.0002772 0.47107599339382866 0.9328564405441284 1170000 333 3648
40 25.455242 1.4955841 22.46129 29.579342 40.67857 22.296787 0.0 90.0 1000.0 1000.0 1000.0 2.4804382 0.75625443 3.808727 3.0517577e-09 -12.387563 9.577383 5.3599095 -0.491291 22.221638 3.7252903e-09 0.011882558 -0.0068947063 -0.006610737 3.5153685 -1.8983384 0.664082 0.0044978634 80.0 0 1.0001365 0.0002766 0.4700779974332304 0.9544894695281982 1200000 341 3610
41 24.193844 3.7942412 6.539918 27.033234 51.42857 72.26065 0.0 400.0 1000.0 1000.0 1000.0 2.4425652 0.75344807 3.6176777 1.4241537e-08 -10.302733 9.488053 5.0633087 -1.7357209 20.658596 -1.4901161e-08 0.012813 -0.0064253286 -0.006979972 6.2535925 -3.9410396 0.6619568 0.004277843 80.0 0 0.99904597 0.000276 0.46907999085743085 0.9763903021812439 1230000 350 3626
42 25.510803 1.2412252 21.928131 28.73721 40.25 33.498 0.0 128.0 1000.0 1000.0 1000.0 2.500353 1.0695373 3.4895349 -2.0345052e-09 -7.413517 8.888066 5.0082126 -2.087973 22.038372 6.0535967e-09 0.013165431 -0.00762227 -0.006925693 3.2880135 -1.7428212 0.65982664 0.0055402154 80.0 0 1.0010331 0.00027539999999999997 0.4680820106210549 0.9976332187652588 1260000 358 3696
43 25.224295 1.1998827 22.928827 27.455708 39.57143 26.49586 0.0 92.0 1000.0 1000.0 1000.0 2.5114324 1.0350194 3.6233401 1.5258789e-09 -11.523397 10.656018 4.951099 -0.8458258 21.122904 2.7939677e-09 0.012050288 -0.008158622 -0.006495943 3.3844986 -1.692131 0.6576924 0.0066716853 80.0 0 0.9993109 0.0002748 0.46708400990043564 1.0182305574417114 1290000 366 3565
44 24.946896 1.1635754 22.83816 27.876131 52.714287 31.291096 0.0 134.0 1000.0 1000.0 1000.0 2.5338755 0.8833981 3.503359 -2.5431315e-09 -11.362319 9.000661 5.028632 -1.2255621 19.41388 4.656613e-09 0.010696534 -0.0072286082 -0.005443597 3.664636 -1.7984743 0.65555346 0.0055078715 80.0 0 1.0000772 0.0002742 0.4660859978902244 1.0393474102020264 1320000 375 3621
45 25.22307 1.5287672 22.648901 28.522137 53.535713 30.816835 0.0 139.0 1000.0 1000.0 1000.0 2.5403805 0.96147984 3.9993496 -2.0345052e-09 -7.6401844 11.228779 5.1495037 -1.3459965 19.084328 -3.7252903e-09 0.012263627 -0.008988663 -0.006812957 3.933316 -1.99818 0.6534099 0.005948445 80.0 0 0.99970126 0.0002736 0.4650880114870078 1.0610109567642212 1350000 383 3549
46 25.516361 1.2350717 23.536232 29.626535 42.57143 33.307472 0.0 109.0 1000.0 1000.0 1000.0 2.5332625 0.81668067 3.5456002 4.0690105e-09 -11.644045 11.763295 5.092609 -1.9249828 19.201883 0.0 0.011778088 -0.008701682 -0.0065989085 3.3783972 -1.9014529 0.65126175 0.0062048375 80.0 0 1.000334 0.00027299999999999997 0.46409000434407544 1.0822639465332031 1380000 392 3638
47 24.4043 3.9129512 9.435143 28.229565 43.5 36.100555 0.0 121.0 1000.0 1000.0 1000.0 2.5081902 0.97034234 3.8509495 1.373291e-08 -10.083531 10.98203 4.834877 -1.7664498 23.509926 -7.450581e-09 0.013915183 -0.007896676 -0.0079684295 3.510107 -1.9770008 0.64910895 0.005748238 80.0 0 0.9992459 0.0002724 0.463092013378182 1.1032345294952393 1410000 400 3639
48 24.973202 2.2745917 14.8515 27.616764 38.392857 34.597008 0.0 120.0 1000.0 1000.0 1000.0 2.5320506 0.98797023 3.7191758 -7.1207684e-09 -8.193482 8.225942 4.9143867 -0.6408824 21.362501 -3.7252903e-09 0.011555908 -0.007910112 -0.006694101 3.5298758 -1.9063997 0.64695156 0.0059646703 80.0 0 1.0004826 0.0002718 0.4620939926194436 1.123511791229248 1440000 408 3605
49 25.503613 1.3628786 23.064411 28.105822 42.42857 30.641275 0.0 105.0 1000.0 1000.0 1000.0 2.556157 1.1865857 3.703618 -5.086263e-09 -9.529583 9.637474 4.976525 -0.6800624 22.522533 3.7252903e-09 0.0123276925 -0.008275666 -0.0066253664 3.4111137 -1.7724079 0.6447896 0.0066348705 80.0 0 0.9996356 0.0002712 0.4610960064877359 1.1435258388519287 1470000 417 3556
50 25.313599 1.2866911 21.984797 28.00879 49.17857 34.21889 0.0 137.0 1000.0 1000.0 1000.0 2.5657187 1.05034 3.9560313 1.0172526e-09 -12.865373 8.484731 5.068151 -3.3296857 20.68689 -4.656613e-09 0.011888565 -0.008994388 -0.00663556 3.7007368 -1.7502165 0.6426228 0.0068163043 80.0 0 0.99705815 0.00027059999999999996 0.4600980092110313 1.163902759552002 1500000 425 3486
51 25.473969 1.6933471 22.545929 28.192955 45.607143 36.073673 0.0 128.0 1000.0 1000.0 1000.0 2.557576 1.0866718 3.638035 0.0 -9.662304 9.130238 4.972008 -0.9764825 19.39684 -1.8626451e-09 0.012008085 -0.009374437 -0.006628044 3.614233 -1.9586176 0.6404513 0.007349796 80.0 0 0.99893355 0.00027 0.4591000102019319 1.1843054294586182 1530000 434 3666
52 26.00508 1.293519 24.222208 28.914402 43.857143 35.019093 0.0 118.0 1000.0 1000.0 1000.0 2.583948 1.0115998 3.599681 -1.0172526e-09 -10.267438 10.844697 4.828316 -0.10777378 20.749836 5.5879354e-09 0.012311641 -0.00830096 -0.0067508346 3.1809132 -1.6870977 0.6382751 0.006792129 80.0 0 0.99803925 0.0002694 0.4581019915476621 1.2045857906341553 1560000 442 3600
53 24.91391 4.6665354 2.8546035 30.147902 66.92857 135.349 0.0 757.0 1000.0 1000.0 1000.0 2.5060616 1.0362444 3.525073 -9.155274e-09 -8.895578 10.1521635 4.945145 -0.6176379 21.070908 0.0 0.013445869 -0.009353021 -0.0077848267 9.343093 -7.3129354 0.6360942 0.010349292 80.0 0 0.9980525 0.0002688 0.4571039900439277 1.2267488241195679 1590000 450 3649
54 25.743666 1.2658048 22.288574 28.237906 56.214287 39.737854 0.0 138.0 1000.0 1000.0 1000.0 2.56102 0.88147056 3.666401 3.0517577e-09 -8.617205 9.393592 5.0901933 -1.5391173 21.091106 -2.7939677e-09 0.013374365 -0.009862963 -0.007314181 3.923307 -2.1112947 0.63390833 0.010354095 80.0 0 0.99884385 0.00026819999999999996 0.456105987855782 1.2497050762176514 1620000 459 3654
55 25.663286 0.92072064 23.777655 28.068645 39.75 27.24574 0.0 106.0 1000.0 1000.0 1000.0 2.5590026 1.0820076 3.822394 -3.0517577e-09 -7.4696803 10.108866 5.1281886 -1.3367444 24.31675 1.0244548e-08 0.011875766 -0.009951576 -0.0066576647 3.2983022 -1.7035266 0.63171804 0.0076883775 80.0 0 0.99997365 0.0002676 0.45510799449199707 1.27193284034729 1650000 467 3658
56 25.472124 1.0884533 23.5779 28.566027 47.535713 31.138494 0.0 115.0 1000.0 1000.0 1000.0 2.585448 0.9665379 3.5639782 3.0517577e-09 -10.516846 9.395772 5.052456 -0.09700501 22.309229 -5.5879354e-09 0.00985668 -0.009880919 -0.0055844774 3.370184 -1.7140772 0.62952274 0.0077623483 80.0 0 0.9997101 0.000267 0.4541099923733702 1.294213056564331 1680000 475 3639
57 26.063448 1.2643341 23.738358 29.38053 42.42857 30.613289 0.0 113.0 1000.0 1000.0 1000.0 2.584561 1.2080997 3.6609492 -4.0690105e-09 -10.425321 10.790681 4.9774384 -0.6527214 22.058002 6.9849193e-09 0.0104176905 -0.0099693835 -0.005326977 3.0581594 -1.5789847 0.6273226 0.008490317 80.0 0 0.99793947 0.00026639999999999997 0.4531119911451714 1.316087245941162 1710000 484 3576
58 26.07605 1.1880151 24.136208 29.070795 32.42857 27.90472 0.0 102.0 1000.0 1000.0 1000.0 2.610357 1.4177454 3.6693504 -4.0690105e-09 -8.363176 9.566156 4.534219 -0.090075254 19.775253 1.3969839e-09 0.009551064 -0.009640103 -0.0050332546 2.7696235 -1.5212572 0.6251177 0.007906193 80.0 0 0.9981735 0.00026579999999999996 0.45211400043148375 1.3366633653640747 1740000 492 3655
59 25.547852 1.1324188 21.777782 27.345638 48.035713 40.23989 0.0 160.0 1000.0 1000.0 1000.0 2.5874367 1.1823568 3.448568 2.0345052e-09 -8.224354 9.094803 4.5802093 -0.44380796 22.069017 2.7939677e-09 0.011172297 -0.010939779 -0.005796197 3.3575125 -1.7707762 0.62290776 0.009122493 80.0 0 0.9991011 0.0002652 0.4511160029464541 1.3575323820114136 1770000 500 3589
60 25.302212 2.3296597 14.623874 29.079037 54.607143 88.431305 3.0 491.0 1000.0 1000.0 1000.0 2.5659068 0.9636647 3.809875 2.0345052e-09 -6.073611 9.248695 4.5377717 -1.0229264 18.937078 -1.8626451e-09 0.012480652 -0.013158267 -0.0070382603 6.850193 -5.106915 0.62069315 0.016170055 80.0 0 0.99909544 0.0002646 0.45011800844982525 1.3792721033096313 1800000 509 3545
61 25.502161 1.8695319 19.09257 29.794512 49.75 33.725388 0.0 132.0 1000.0 1000.0 1000.0 2.5692298 1.0097175 3.7345207 -2.0345052e-09 -9.292742 10.516164 4.5046196 -1.3091445 19.682842 -5.5879354e-09 0.012806157 -0.011401886 -0.007202493 3.688843 -1.9923187 0.6184734 0.013402179 80.0 0 1.0000885 0.00026399999999999997 0.44911999991009005 1.401363730430603 1830000 517 3600
62 25.987925 1.2714819 24.171082 28.524063 49.25 39.75696 0.0 156.0 1000.0 1000.0 1000.0 2.5903313 1.3238624 3.9699311 1.4241537e-08 -7.549023 12.2368555 4.5282097 -1.2292255 20.693184 -9.313226e-10 0.0116773 -0.01203072 -0.006182464 3.452893 -1.8874788 0.6162487 0.012371566 80.0 0 1.0033484 0.00026339999999999995 0.44812198722208024 1.4237359762191772 1860000 526 3615
63 25.013504 1.995045 18.386457 28.363148 38.714287 30.134054 0.0 103.0 1000.0 1000.0 1000.0 2.5696428 1.1737155 3.9459143 0.0 -9.557834 9.809768 4.5753584 -0.27044594 22.674925 -6.519258e-09 0.0123077985 -0.012564445 -0.0064262524 2.8842003 -1.4700108 0.61401933 0.012447756 80.0 0 0.9998414 0.0002628 0.4471240069093927 1.4453785419464111 1890000 534 3682
