Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Values/C/Mean Values/C/Min Values/C/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Loss/Cost Loss/DeltaCost Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd LagrangeMultiplier TotalEnvSteps Time FPS
30 23.538666 1.8929805 17.173767 26.008144 53.464287 38.383854 0.0 136.0 1000.0 1000.0 1000.0 2.3018398 0.54235905 3.4258666 -7.629395e-09 -13.3790655 8.712426 5.4224243 -0.5744497 20.546509 1.8626451e-09 0.012790116 -0.006810288 -0.005737841 4.814519 -2.6063466 0.6850902 0.0041817697 80.0 0 0.9986556 0.0002826 0.4800580075310835 0.7106595635414124 900000 395 2514
31 24.319265 1.4894552 21.266201 27.253187 47.67857 34.468468 0.0 123.0 1000.0 1000.0 1000.0 2.3379278 0.73945874 3.4151204 -4.577637e-09 -10.136511 11.365365 5.398331 -1.2512338 23.786829 6.7520887e-09 0.014745321 -0.0061095203 -0.006997554 3.9347908 -2.0118446 0.6830091 0.0037581464 80.0 0 0.99908924 0.00028199999999999997 0.4790599994846701 0.7344785928726196 930000 409 2196
32 23.668932 1.9919864 16.781235 26.471058 43.142857 32.06101 0.0 127.0 1000.0 1000.0 1000.0 2.3165705 0.66712034 3.3021052 8.392334e-09 -9.562284 9.658678 4.8624363 -1.615336 18.306936 -4.656613e-09 0.011525428 -0.0061924714 -0.0055382703 3.8459837 -2.0905495 0.6809235 0.0037589343 80.0 0 0.9987284 0.00028139999999999996 0.47806198611060285 0.7578037977218628 960000 421 2481
33 24.922865 1.1762078 22.808128 27.842016 45.07143 34.068134 0.0 128.0 1000.0 1000.0 1000.0 2.404201 0.97514015 3.4895856 2.0345052e-09 -7.7302585 7.8494377 5.0732145 -1.1886536 19.485859 -5.5879354e-09 0.012148985 -0.0061305445 -0.0057519893 3.818323 -2.0481262 0.6788339 0.0038723212 80.0 0 0.99967754 0.00028079999999999994 0.477064004531135 0.7808586955070496 990000 434 2252
34 23.820707 3.4064012 7.66685 26.985106 57.892857 103.64511 0.0 565.0 1000.0 1000.0 1000.0 2.398637 0.62504977 3.5296614 -6.357829e-09 -7.5865073 8.868534 4.909364 -0.6425046 21.519659 5.5879354e-09 0.01298683 -0.0067933905 -0.0066459295 7.6786213 -5.585619 0.67673975 0.0042004087 80.0 0 0.99899364 0.0002802 0.4760660064851852 0.8047341704368591 1020000 448 2205
35 24.599583 1.5337018 21.694962 28.72009 48.357143 37.07253 0.0 143.0 1000.0 1000.0 1000.0 2.4475985 0.79239875 3.6191316 5.086263e-10 -7.7986684 8.460486 5.0257225 -0.3795823 20.586454 0.0 0.011827394 -0.0061761085 -0.0051731225 4.580733 -2.4515295 0.6746412 0.0036920903 80.0 0 1.0010654 0.00027959999999999997 0.47506800080179984 0.8285809755325317 1050000 461 2356
36 24.550198 1.7363349 20.390987 28.468594 49.0 42.36491 0.0 165.0 1000.0 1000.0 1000.0 2.4266381 0.69795215 3.6074991 -8.138021e-09 -9.56181 8.507214 5.3156896 -1.0549457 22.897152 9.313226e-09 0.012975152 -0.0062758764 -0.0068413108 4.47758 -2.4472685 0.6725381 0.0041954326 80.0 0 1.0003008 0.00027899999999999995 0.4740699962916369 0.8524686694145203 1080000 474 2332
37 24.438772 1.5019162 20.851583 27.780579 52.75 36.797344 0.0 124.0 1000.0 1000.0 1000.0 2.4433107 1.0688417 3.593502 2.0345052e-09 -10.724481 10.2903805 4.9977894 -1.0187669 21.073116 -3.7252903e-09 0.011885689 -0.0076296628 -0.0056305965 4.312744 -2.1445594 0.6704308 0.0051465556 80.0 0 0.99742645 0.0002784 0.473072001746849 0.8767197132110596 1110000 487 2188
38 25.150343 1.1662878 22.290262 27.729698 40.357143 31.193193 0.0 105.0 1000.0 1000.0 1000.0 2.4692497 0.81043845 3.5900636 -1.525879e-08 -8.29854 9.353173 4.8901997 -2.7081885 22.90759 5.5879354e-09 0.01192297 -0.0063117244 -0.005757264 3.4576807 -1.7498567 0.66831875 0.0038484805 80.0 0 0.9995175 0.0002778 0.472073997803164 0.9002366662025452 1140000 501 2197
39 25.114157 1.6748857 22.473852 29.322645 50.892857 44.713642 0.0 171.0 1000.0 1000.0 1000.0 2.4889715 1.064148 3.3961334 -6.1035155e-09 -7.180981 11.96248 4.8020096 -1.1800652 20.23437 -1.1641532e-10 0.009639384 -0.007586182 -0.0041771885 4.005617 -1.9810978 0.6662026 0.004593864 80.0 0 0.9980864 0.0002772 0.47107599339382866 0.924027144908905 1170000 515 2214
40 25.28725 1.3779423 20.39309 27.256763 40.32143 23.703606 7.0 94.0 1000.0 1000.0 1000.0 2.489086 0.8427701 3.5289414 -4.0690105e-09 -11.6380825 8.344243 4.924801 -0.5354582 20.142416 -4.656613e-10 0.013307057 -0.006978571 -0.0067411806 3.3755307 -1.6445231 0.664082 0.0050109243 80.0 0 1.001183 0.0002766 0.4700779974332304 0.9471379518508911 1200000 527 2494
41 24.636759 1.1769978 22.070087 27.064793 45.107143 31.905373 0.0 119.0 1000.0 1000.0 1000.0 2.510447 1.062372 3.5890818 -1.0172526e-09 -9.784525 8.715965 4.9070354 -1.3196613 17.419016 0.0 0.011686173 -0.007244345 -0.006413385 3.3569138 -1.7693319 0.6619568 0.004750161 80.0 0 0.99913645 0.000276 0.46907999085743085 0.9700790643692017 1230000 540 2254
42 24.740112 1.3427196 21.376583 26.902845 47.464287 35.227306 0.0 164.0 1000.0 1000.0 1000.0 2.5025918 1.0056252 3.4086237 2.0345052e-09 -8.849222 10.526801 4.7571063 0.286376 19.81155 -4.656613e-10 0.010352284 -0.0074836435 -0.0049743275 3.2655802 -1.6063247 0.65982664 0.004833426 80.0 0 0.9995762 0.00027539999999999997 0.4680820106210549 0.9930908679962158 1260000 554 2201
43 25.146118 1.3017737 21.770857 28.081419 40.464287 32.06075 0.0 117.0 1000.0 1000.0 1000.0 2.5258694 0.98257285 3.7707367 -4.0690105e-09 -9.234122 8.757331 4.6214967 -0.83916676 20.149809 2.3283064e-09 0.011146848 -0.0070871036 -0.005569832 3.230467 -1.5648241 0.6576924 0.004280393 80.0 0 0.99920094 0.0002748 0.46708400990043564 1.0155329704284668 1290000 567 2199
44 24.477905 2.1583645 15.50189 26.906351 58.464287 42.94638 0.0 145.0 1000.0 1000.0 1000.0 2.520502 0.8615178 3.6585293 2.0345052e-09 -7.9985337 9.35078 4.9345865 -0.6284447 21.915306 -5.5879354e-09 0.011518006 -0.008377334 -0.0060863616 4.214853 -2.274331 0.65555346 0.0054775667 80.0 0 0.99819106 0.0002742 0.4660859978902244 1.039095401763916 1320000 581 2170
45 25.364344 1.3011003 22.845222 27.778711 48.285713 35.771954 0.0 130.0 1000.0 1000.0 1000.0 2.5390666 1.0550076 3.7555547 -4.0690105e-09 -9.367685 9.968478 5.0144753 -0.8734335 24.769411 -3.7252903e-09 0.011701254 -0.00789351 -0.0060172053 3.9676044 -2.1230476 0.6534099 0.0054536154 80.0 0 0.999718 0.0002736 0.4650880114870078 1.0627707242965698 1350000 593 2482
46 24.9936 1.2740787 22.145744 27.8721 44.25 41.132732 0.0 165.0 1000.0 1000.0 1000.0 2.5313 0.7247497 3.6332867 6.1035155e-09 -9.001629 9.273607 4.7860823 -1.0375487 19.719772 -1.8626451e-09 0.01054316 -0.008163506 -0.005261231 3.6658237 -1.9396471 0.6512619 0.005054892 80.0 0 0.99952346 0.00027299999999999997 0.46409000434407544 1.0861856937408447 1380000 607 2193
47 25.219944 1.5825635 21.102718 28.257053 37.964287 24.759533 0.0 91.0 1000.0 1000.0 1000.0 2.5260973 0.7488287 3.693699 7.1207684e-09 -8.574417 9.830888 4.7019114 -1.3914678 25.077538 -5.5879354e-09 0.013039071 -0.008641401 -0.006727917 3.0488305 -1.5820202 0.64910895 0.0065325173 80.0 0 0.9990453 0.0002724 0.463092013378182 1.1087733507156372 1410000 621 2195
48 25.117443 1.6658303 21.874792 28.053988 39.357143 33.654987 0.0 118.0 1000.0 1000.0 1000.0 2.5284224 0.98461646 3.6561983 0.0 -11.6827965 8.853884 4.776045 -0.019769311 22.890617 -1.8626451e-09 0.013280051 -0.008791776 -0.007553127 3.1900864 -1.5989821 0.64695156 0.0073669665 80.0 0 0.999675 0.0002718 0.4620939926194436 1.130754828453064 1440000 634 2220
49 25.260754 1.6115285 20.061045 28.041475 43.464287 31.681993 0.0 117.0 1000.0 1000.0 1000.0 2.537913 0.995955 3.514116 -2.0345052e-09 -8.225518 9.821074 4.772988 -0.28275347 23.976254 0.0 0.012271451 -0.008027777 -0.0067645945 3.8670154 -2.1463277 0.6447896 0.0058836434 80.0 0 0.9985652 0.0002712 0.4610960064877359 1.1525970697402954 1470000 646 2502
50 24.356426 2.5307806 13.585943 26.993101 44.785713 30.619038 0.0 103.0 1000.0 1000.0 1000.0 2.5131438 0.7662442 3.8466928 4.0690105e-09 -11.1502495 10.756712 4.860817 -0.32426906 21.676565 0.0 0.012626589 -0.009850021 -0.0074742623 3.751825 -1.8851985 0.6426228 0.007106932 80.0 0 1.0000145 0.00027059999999999996 0.4600980092110313 1.1744519472122192 1500000 660 2176
51 25.274784 1.5090576 22.498789 29.146732 32.607143 24.277178 0.0 85.0 1000.0 1000.0 1000.0 2.5358715 0.88151896 3.7293115 0.0 -11.704557 9.490774 4.5470185 -0.86145127 21.00727 -5.5879354e-09 0.011845682 -0.008351864 -0.006343187 2.8077545 -1.3674464 0.6404513 0.0062420988 80.0 0 0.9985102 0.00027 0.4591000102019319 1.1951062679290771 1530000 674 2191
52 25.529161 1.2287257 23.149582 28.72013 44.82143 26.794258 0.0 125.0 1000.0 1000.0 1000.0 2.5523539 0.92980343 3.77 3.0517577e-09 -8.891443 9.83285 4.884356 0.31678092 21.637514 4.8894435e-09 0.011963606 -0.008943528 -0.0063500893 3.3966894 -1.7399819 0.6382751 0.0068584494 80.0 0 1.0000918 0.0002694 0.4581019915476621 1.215915560722351 1560000 688 2210
53 24.815714 1.4840124 19.313002 27.183336 41.214287 28.47851 0.0 94.0 1000.0 1000.0 1000.0 2.5299828 0.9050655 3.4486682 -9.6639e-09 -8.214345 10.621534 4.652985 0.30160296 21.79485 6.519258e-09 0.010316927 -0.008461169 -0.005062593 2.7965045 -1.338712 0.6360942 0.0064603947 80.0 0 1.0007069 0.0002688 0.4571039900439277 1.2365131378173828 1590000 700 2385
54 26.019073 1.1531516 23.594923 27.940657 45.0 33.630344 0.0 124.0 1000.0 1000.0 1000.0 2.5686567 1.1021504 3.6406431 -2.0345052e-09 -7.570535 9.699772 4.6158724 -1.1525985 20.417027 -3.7252903e-09 0.0124715865 -0.008420814 -0.0065457844 3.4205117 -1.6561732 0.63390833 0.006158268 80.0 0 0.9987079 0.00026819999999999996 0.456105987855782 1.257311463356018 1620000 713 2318
55 24.755423 2.2979417 15.696473 28.00694 45.25 36.792492 0.0 123.0 1000.0 1000.0 1000.0 2.5393648 0.87778014 3.6664596 -5.086263e-09 -10.640492 9.244243 4.6218166 -0.24368417 21.731178 0.0 0.012599579 -0.008991417 -0.00753529 3.7672741 -2.078215 0.63171804 0.007327204 80.0 0 0.9987912 0.0002676 0.45510799449199707 1.278326392173767 1650000 727 2195
56 25.344465 1.1736946 22.764517 27.533558 42.17857 25.31382 0.0 113.0 1000.0 1000.0 1000.0 2.5591724 0.75746274 3.6670315 3.0517577e-09 -9.701288 10.551066 4.6532583 0.4481275 19.431177 -4.656613e-09 0.01092332 -0.009269603 -0.0060104784 3.4708092 -1.6539361 0.62952274 0.0076966877 80.0 0 1.0022588 0.000267 0.4541099923733702 1.2992336750030518 1680000 740 2335
57 25.311646 1.0159577 23.677618 27.74376 52.0 34.98163 0.0 127.0 1000.0 1000.0 1000.0 2.5590494 1.2090029 3.5305493 -9.155274e-09 -8.938653 12.617147 4.845675 -0.31662178 18.863968 -1.8626451e-09 0.009320097 -0.00957619 -0.005168682 4.001636 -2.0087247 0.6273226 0.008389679 80.0 0 1.0001116 0.00026639999999999997 0.4531119911451714 1.3210474252700806 1710000 752 2375
58 25.547714 1.2685615 22.283693 27.831846 46.964287 30.447243 0.0 120.0 1000.0 1000.0 1000.0 2.571784 0.9462859 3.6506476 -6.1035155e-09 -7.8042874 10.22335 4.778547 -0.23280895 20.328312 9.313226e-10 0.012043102 -0.008760668 -0.0067909406 3.7519343 -1.8601892 0.62511736 0.005835278 80.0 0 1.0002126 0.00026579999999999996 0.45211400043148375 1.3431802988052368 1740000 766 2187
59 24.588867 2.9543767 13.268708 27.079014 40.5 33.462666 0.0 100.0 1000.0 1000.0 1000.0 2.5228167 0.7192652 3.5612786 2.0345052e-09 -9.449231 9.249327 4.6612988 0.09083247 23.311668 -1.8626451e-09 0.0128587475 -0.010527432 -0.0075613293 3.56531 -1.6932263 0.62290776 0.009792349 80.0 0 0.9991138 0.0002652 0.4511160029464541 1.3649429082870483 1770000 780 2192
60 25.685362 1.3047562 23.844885 29.398903 45.035713 30.19636 0.0 114.0 1000.0 1000.0 1000.0 2.5644567 0.7226805 3.7187283 8.646647e-09 -8.231773 10.074095 4.4465156 -0.23343801 20.869177 0.0 0.01115047 -0.010899413 -0.006046204 3.2697496 -1.5963922 0.62069315 0.01215294 80.0 0 1.0017222 0.0002646 0.45011800844982525 1.3868529796600342 1800000 792 2487
61 24.810873 1.6710652 19.872517 27.98576 43.57143 37.254368 0.0 140.0 1000.0 1000.0 1000.0 2.5709448 0.90380955 3.8124256 -8.138021e-09 -8.353773 7.4655423 4.5745726 0.25361383 20.317993 1.8626451e-09 0.01340263 -0.009719212 -0.0082953125 3.108276 -1.4874449 0.6184732 0.008806731 80.0 0 0.9993073 0.00026399999999999997 0.44911999991009005 1.40875244140625 1830000 805 2248
62 25.841457 1.1744145 23.587397 27.853941 48.607143 33.625393 0.0 108.0 1000.0 1000.0 1000.0 2.604005 1.3344425 3.9746723 -2.0345052e-09 -11.0712 11.228759 4.4801707 -2.3840694 18.449013 1.1641532e-09 0.0135153625 -0.010567842 -0.006671194 3.4674444 -1.796693 0.6162487 0.010103803 80.0 0 0.99949 0.00026339999999999995 0.44812198722208024 1.4311761856079102 1860000 819 2211
63 25.684738 1.2881289 22.58966 28.701885 42.107143 34.623833 0.0 133.0 1000.0 1000.0 1000.0 2.5959816 1.1132925 4.063554 1.0172526e-09 -10.898131 7.9750714 4.4543147 -0.46226263 20.644655 -1.8626451e-09 0.014395532 -0.010087177 -0.007984018 3.0111747 -1.5576305 0.61401933 0.00933986 80.0 0 0.9988292 0.0002628 0.4471240069093927 1.453399419784546 1890000 831 2496
