Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Values/C/Mean Values/C/Min Values/C/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Loss/Cost Loss/DeltaCost Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd Misc/AcceptanceStep Misc/Alpha Misc/FinalStepNorm Misc/gradient_norm Misc/xHx Misc/H_inv_g Misc/cost_gradient_norm Misc/A Misc/B Misc/q Misc/r Misc/s Misc/Lambda_star Misc/Nu_star Misc/OptimCase TotalEnvSteps Time FPS
17 -0.29516146 1.5420057 -2.58987 5.201388 35.25 50.09179 0.0 171.0 1000.0 1000.0 1000.0 -0.0043799174 -0.4730123 0.97500485 0.30138448 -2.2369928 2.3081264 3.205374 -11.209096 28.76545 -7.683411e-09 0.00848362 0.0 -0.0063763657 7.2575474 -6.0013237 0.7117573 0.012795284 1.0 1 1.0 0.0003 0.4930319916369756 7.0 1.0964504 0.08918452 0.11832573 0.016636107 0.2955914 0.1926989 1.0 1.0 0.016636107 -0.00025401654 0.0041243797 1.0 1.0 1.0 510000 330 1594
18 -0.030262748 1.3430643 -2.2227035 2.5076883 37.0 71.605064 0.0 334.0 1000.0 1000.0 1000.0 -0.014768359 -0.46022117 1.5800731 0.34527668 -2.2295861 2.3407974 3.6577666 -7.4702845 25.407059 9.778887e-09 0.0057750056 0.0 -0.0040003355 8.084864 -6.8664083 0.709731 0.0142698735 1.0 1 1.0 0.0003 0.4920339921279806 8.0 1.3888434 0.09582159 0.099882595 0.010368669 0.21971944 0.08623742 1.0 1.0 0.010368669 0.0010978719 0.004060542 1.0 1.0 1.0 540000 349 1522
19 -0.49799782 1.4441155 -2.635798 2.8533163 58.285713 76.84347 0.0 264.0 1000.0 1000.0 1000.0 -0.007339896 -0.72300345 1.0933162 0.4336767 -2.3264782 2.2768493 3.1458578 -6.871198 30.751516 -8.381903e-09 0.007921966 0.0 -0.0060525285 11.104922 -9.280521 0.7077006 0.014223216 1.0 1 1.0 0.0003 0.49103599328005176 11.0 1.2749625 0.118660934 0.16862272 0.012303673 0.22941709 0.13660888 1.0 1.0 0.012303673 0.0020661321 0.004905957 1.0 1.0 1.0 570000 369 1562
20 -0.63421404 1.3978956 -2.429904 2.5414038 41.535713 60.088917 0.0 247.0 1000.0 1000.0 1000.0 -0.04140991 -0.71190995 1.0497075 0.3883544 -2.5731266 2.4039187 3.214838 -6.5496655 27.280176 6.519258e-09 0.0058914945 0.0 -0.0037917744 9.041946 -7.4015627 0.7056661 0.013720866 1.0 1 1.0 0.0003 0.49003800329248687 8.0 1.1286716 0.15011695 0.11786489 0.015699815 0.25623888 0.13277617 1.0 1.0 0.015699815 0.0014969655 0.0028468075 1.0 1.0 1.0 600000 387 1595
21 -0.79152066 1.3996056 -2.5724719 2.6851656 24.714285 49.94058 0.0 229.0 1000.0 1000.0 1000.0 -0.054573152 -0.5486307 0.9349791 0.35648608 -2.6556041 2.438486 2.8897717 -4.858291 27.04231 -3.7252903e-09 0.005945435 0.0 -0.004283758 6.520366 -5.253807 0.7036275 0.00036561614 1.0 1 1.0 0.0003 0.48904000119877045 18.0 1.2678864 0.004838934 0.16093221 0.012441391 0.22226281 0.10087975 1.0 1.0 0.012441391 0.0025936295 0.0040437914 1.0 1.0 1.0 630000 407 1547
22 -0.34825653 1.273001 -2.6621344 2.4561186 23.75 35.40644 0.0 120.0 1000.0 1000.0 1000.0 -0.043477874 -0.57353544 1.143067 0.3499066 -2.387941 2.87994 3.0248458 -3.1476824 24.040928 1.8626451e-08 0.005702476 0.0 -0.0039598793 5.222059 -4.0411825 0.7015848 0.010265706 1.0 1 1.0 0.0003 0.48804199534303844 6.0 1.1287745 0.034783423 0.087387 0.01569695 0.24809937 0.11110269 1.0 1.0 0.01569695 0.001585435 0.0033263292 1.0 1.0 1.0 660000 426 1547
23 -0.55506086 1.0846925 -2.0184312 2.546376 17.607143 22.805605 0.0 74.0 1000.0 1000.0 1000.0 -0.041841723 -0.45487884 0.79413295 0.37559125 -2.5263534 2.5671425 2.686586 -3.5548244 20.724508 5.122274e-09 0.0054272627 0.0 -0.003593011 4.415439 -3.4183636 0.6995376 0.011518385 1.0 1 1.0 0.0003 0.4870439940524629 7.0 1.2506485 0.033262204 0.10365937 0.012786719 0.2238405 0.12438205 1.0 1.0 0.012786719 0.001302496 0.0032816671 1.0 1.0 1.0 690000 446 1554
24 -0.45277599 1.2909174 -2.1667266 3.7216642 19.214285 32.30254 0.0 128.0 1000.0 1000.0 1000.0 -0.027560255 -0.4164095 0.761901 0.4497317 -2.3662496 2.3619404 2.9590006 -2.3449545 17.416805 1.6298145e-09 0.0052422993 0.0 -0.0033882393 4.209218 -3.3154597 0.6974865 0.012818264 1.0 1 1.0 0.0003 0.48604600563714795 9.0 1.2972245 0.027726002 0.12960093 0.011885004 0.21722752 0.11378474 1.0 1.0 0.011885004 -0.00034077666 0.0028764387 1.0 1.0 1.0 720000 465 1543
25 -0.0074344766 1.4616916 -2.3878784 3.322522 23.464285 31.276968 0.0 96.0 1000.0 1000.0 1000.0 0.00648505 -0.45588815 0.89641243 0.36534572 -2.5071976 2.8512216 2.4195063 -4.427244 24.011473 1.8626451e-09 0.004904098 0.0 -0.002825929 4.930937 -4.1978664 0.69543105 0.009796237 1.0 1 1.0 0.0003 0.48504800947891086 9.0 1.3824923 0.027136443 0.11636282 0.010464154 0.19742274 0.09833591 1.0 1.0 0.010464154 0.001191942 0.00342548 1.0 1.0 1.0 750000 484 1554
26 0.7192883 1.901511 -1.3561652 5.3611503 38.17857 57.319317 0.0 232.0 1000.0 1000.0 1000.0 0.042574584 -0.39533374 1.2482466 0.4386159 -2.4906378 2.657506 2.9642081 -4.8218904 21.151274 9.313226e-10 0.009013517 0.0 -0.0062985094 7.2917433 -6.081229 0.6933714 0.014687002 1.0 1 1.0 0.0003 0.4840500140318596 12.0 1.5890713 0.046662588 0.18119232 0.007920319 0.18310481 0.116196945 1.0 1.0 0.007920319 0.00042110463 0.004537018 1.0 1.0 1.0 780000 503 1591
27 0.36416027 1.4815243 -2.4344938 3.7483375 21.571428 32.762596 0.0 120.0 1000.0 1000.0 1000.0 0.024745723 -0.43219563 1.2073718 0.43715793 -2.8300111 2.85437 2.094212 -4.759343 20.016335 0.0 0.0065670433 0.0 -0.004413749 4.4549093 -3.6128678 0.69130737 0.013330596 1.0 1 1.0 0.0003 0.4830519989405728 6.0 1.3508615 0.038103573 0.084798925 0.010959933 0.21264894 0.099650905 1.0 1.0 0.010959933 -0.0006915268 0.0033723859 1.0 1.0 1.0 810000 523 1543
28 -0.34580225 1.2420824 -2.0241876 4.59742 30.714285 48.712612 0.0 172.0 1000.0 1000.0 1000.0 -0.011393619 -0.44652754 0.93006426 0.4988476 -3.0508542 2.63 2.477351 -2.9056287 20.618023 5.5879354e-09 0.004304652 0.0 -0.0027086914 6.808187 -4.84781 0.6892395 0.0 1.0 1 1.0 0.0003 0.48205400153539285 0.0 1.2428795 0.0 0.14794676 0.012947072 0.2219917 0.17873846 1.0 1.0 0.012947072 0.0014648805 0.0029350275 1.0 1.0 1.0 840000 542 1537
29 0.9045368 1.5351837 -1.9099 4.725699 32.964287 58.76556 0.0 298.0 1000.0 1000.0 1000.0 0.014699499 -0.37291116 1.170986 0.4990929 -2.768607 3.2686248 2.7951672 -4.9893956 19.39834 2.7939677e-09 0.009278152 0.0 -0.0064456007 7.20218 -5.8327055 0.6871671 0.012769063 1.0 1 1.0 0.0003 0.4810560015447731 6.0 1.3067856 0.10408663 0.10895049 0.011711726 0.22980802 0.10179194 1.0 1.0 0.011711726 0.0016697105 0.0042403135 1.0 1.0 1.0 870000 561 1567
30 -0.21584618 1.2928313 -2.3962827 2.7474134 13.714286 24.976929 0.0 107.0 1000.0 1000.0 1000.0 0.014950263 -0.34538966 1.5000774 0.46333548 -2.7047453 2.8661344 2.0840409 -3.6956687 17.888567 3.7252903e-09 0.0043235235 0.0 -0.0025608889 3.663905 -2.6069577 0.6850902 0.010029249 1.0 1 1.0 0.0003 0.4800580075310835 8.0 1.229342 0.028651064 0.11585862 0.013233788 0.21627598 0.1352328 1.0 1.0 0.013233788 0.001921569 0.002991409 1.0 1.0 1.0 900000 581 1569
31 0.44849628 1.5326725 -2.31918 3.8989131 26.964285 51.37918 0.0 200.0 1000.0 1000.0 1000.0 0.05821107 -0.33997703 1.2317337 0.5668662 -2.8209634 2.992175 2.3101544 -4.701892 21.70813 5.5879354e-09 0.008648777 0.0 -0.0058953594 5.1540613 -4.1000843 0.6830091 0.013730733 1.0 1 1.0 0.0003 0.4790599994846701 8.0 1.4773388 0.034553476 0.09375375 0.0091636665 0.19117558 0.07120434 1.0 1.0 0.0091636665 0.00039652726 0.0025145405 1.0 1.0 1.0 930000 600 1580
32 0.9717956 1.6227018 -1.4698812 5.2992506 41.57143 60.672676 0.0 230.0 1000.0 1000.0 1000.0 0.04916914 -0.32258016 1.3607954 0.5943809 -2.7070012 2.9185362 3.0195458 -3.821899 27.734194 -3.7252903e-09 0.007427332 0.0 -0.005420521 9.071995 -6.9677124 0.6809235 0.010391522 1.0 1 1.0 0.0003 0.47806198611060285 10.0 1.5746392 0.07790471 0.114316136 0.008066169 0.19293644 0.12695897 1.0 1.0 0.008066169 -0.00053617416 0.004192337 1.0 1.0 1.0 960000 619 1556
33 0.118287034 1.3177577 -1.8548981 3.174086 47.357143 56.420113 0.0 196.0 1000.0 1000.0 1000.0 0.058572315 -0.44676733 1.3772993 0.63955796 -2.8456874 2.7497702 2.9201756 -6.3068285 22.475266 -1.8626451e-09 0.008394072 0.0 -0.006237873 9.393601 -7.2555075 0.6788339 0.013626732 1.0 1 1.0 0.0003 0.477064004531135 8.0 1.6192342 0.17704535 0.09379853 0.007627989 0.17179 0.13326415 1.0 1.0 0.007627989 0.00052286335 0.003916503 1.0 1.0 1.0 990000 638 1575
34 -0.11941135 1.1139485 -2.2378767 1.8158243 36.535713 59.557587 0.0 246.0 1000.0 1000.0 1000.0 0.04452028 -0.4061073 1.477179 0.64412636 -2.635606 3.0427861 3.0680678 -5.704198 30.534868 -1.0244548e-08 0.0062035588 0.0 -0.0044525173 8.123676 -6.8205442 0.67673975 0.014207256 1.0 1 1.0 0.0003 0.4760660064851852 8.0 1.7162266 0.11292546 0.093432456 0.0067901616 0.170311 0.04640997 1.0 1.0 0.0067901616 3.3033535e-05 0.0025281138 1.0 1.0 1.0 1020000 657 1555
35 0.123102665 1.4815286 -2.1352403 4.7310386 36.17857 53.917297 0.0 288.0 1000.0 1000.0 1000.0 0.040348932 -0.5134107 1.3569235 0.7239317 -2.660886 2.830197 3.370465 -5.6882515 26.18788 -1.21071935e-08 0.005989977 0.0 -0.004043927 7.629669 -5.99286 0.6746412 0.014697935 1.0 1 1.0 0.0003 0.47506800080179984 7.0 1.3255253 0.11923331 0.11222016 0.011382917 0.21700895 0.082346626 1.0 1.0 0.011382917 0.0006436326 0.003073591 1.0 1.0 1.0 1050000 676 1565
36 -0.05107465 1.2055435 -1.7897378 3.1125262 31.214285 35.62539 0.0 109.0 1000.0 1000.0 1000.0 0.014367661 -0.5518753 0.9117556 0.84498554 -2.5993047 2.646373 3.282143 -3.7591934 29.747574 -1.5366822e-08 0.007430367 0.0 -0.00513765 7.1378636 -5.2938375 0.6725381 0.013836433 1.0 1 1.0 0.0003 0.4740699962916369 11.0 1.4303409 0.04387569 0.16945778 0.009775758 0.19721033 0.0629696 1.0 1.0 0.009775758 0.0009378125 0.002561185 1.0 1.0 1.0 1080000 696 1572
37 -0.42808124 1.2341174 -2.350446 2.5060225 22.464285 31.795643 0.0 132.0 1000.0 1000.0 1000.0 -0.0020100707 -0.5536715 1.3098708 0.7440807 -2.33822 2.6498578 2.5821245 -2.0067399 22.6479 0.0 0.005822086 0.0 -0.0038926317 4.3891573 -2.749461 0.6704308 0.009716397 1.0 1 1.0 0.0003 0.473072001746849 10.0 1.2232349 0.023397602 0.14916594 0.01336626 0.2326104 0.113562204 1.0 1.0 0.01336626 0.0011576484 0.003384075 1.0 1.0 1.0 1110000 715 1574
38 -0.062022757 1.3236623 -2.0071223 2.5305293 24.071428 42.102703 0.0 178.0 1000.0 1000.0 1000.0 -0.012400246 -0.50101984 1.2203972 0.7917163 -2.530882 2.6468143 2.4812706 -3.8923602 20.931799 9.313226e-09 0.009677164 0.0 -0.0071897097 5.465185 -4.0151596 0.66831875 0.002533739 1.0 1 1.0 0.0003 0.472073997803164 12.0 1.1641163 0.012583505 0.13967128 0.014758323 0.24128908 0.14384082 1.0 1.0 0.014758323 0.0033795065 0.0031121597 1.0 1.0 1.0 1140000 735 1489
39 -0.11129587 1.0979788 -1.8496666 2.5945168 22.357143 42.21815 0.0 187.0 1000.0 1000.0 1000.0 0.0009528971 -0.5013752 1.1739943 0.7998358 -2.5925205 2.9139361 2.8722985 -2.6509626 24.894932 7.450581e-09 0.00453558 0.0 -0.0025764424 5.141895 -3.8483453 0.6662026 0.012506417 1.0 1 1.0 0.0003 0.47107599339382866 6.0 1.0504571 0.032545466 0.10577567 0.018124795 0.29033035 0.060708616 1.0 1.0 0.018124795 0.0013023335 0.0027460223 1.0 1.0 1.0 1170000 754 1570
40 0.3758882 1.9041146 -2.2629623 5.0925074 35.035713 43.259583 0.0 151.0 1000.0 1000.0 1000.0 0.019667769 -0.34871936 1.1934395 0.9299763 -2.572247 2.8181152 3.0230708 -2.6336415 25.430918 9.313226e-09 0.009455478 0.0 -0.007251781 7.2966194 -5.117235 0.664082 0.009763131 1.0 1 1.0 0.0003 0.4700779974332304 8.0 1.3647734 0.088171035 0.09600655 0.0107376315 0.21875228 0.18077272 1.0 1.0 0.0107376315 0.001151355 0.0032773865 1.0 1.0 1.0 1200000 773 1577
41 0.3007076 1.3918654 -1.2291867 4.546375 30.285715 39.232693 0.0 158.0 1000.0 1000.0 1000.0 0.055682003 -0.45649981 1.6265405 0.87059844 -2.2298417 2.8109524 3.098227 -2.6898859 28.500526 -9.313226e-10 0.0071493285 0.0 -0.0049221152 6.536176 -4.313552 0.6619568 0.009998423 1.0 1 1.0 0.0003 0.46907999085743085 10.0 1.4767923 0.038563784 0.134716 0.00917045 0.20860434 0.07986971 1.0 1.0 0.00917045 0.0005002404 0.003459659 1.0 1.0 1.0 1230000 793 1494
42 -0.30017942 1.2753872 -2.2413766 3.4095721 25.25 29.905357 0.0 120.0 1000.0 1000.0 1000.0 0.0113832 -0.4300318 1.5391923 0.8213949 -2.3418086 2.8952656 2.6031623 -5.0788045 22.038822 4.656613e-09 0.0055661863 0.0 -0.0033054953 4.9795055 -3.410556 0.65982664 0.0 1.0 1 1.0 0.0003 0.4680820106210549 0.0 1.1412771 0.0 0.1284577 0.015354918 0.2609244 0.07225736 1.0 1.0 0.015354918 -0.00017337909 0.002332672 1.0 1.0 1.0 1260000 812 1561
43 -0.026896162 1.3752333 -2.3063486 3.023842 31.571428 61.47963 0.0 290.0 1000.0 1000.0 1000.0 0.017866895 -0.4473697 1.2784963 0.8290159 -2.5273752 2.438608 3.0413148 -3.7539816 22.832512 -7.450581e-09 0.005831433 0.0 -0.003812999 5.928562 -4.518097 0.6576924 0.00994526 1.0 1 1.0 0.0003 0.46708400990043564 10.0 1.2839602 0.04662647 0.13849986 0.012131835 0.2399789 0.078337125 1.0 1.0 0.012131835 0.00016787439 0.00205632 1.0 1.0 1.0 1290000 833 1483
44 0.29982692 1.1954669 -1.851978 2.6012316 21.928572 37.5499 0.0 153.0 1000.0 1000.0 1000.0 0.041722298 -0.48350033 1.6046953 0.75421774 -2.3445082 2.9558764 3.1495814 -3.1899414 27.717484 2.7939677e-09 0.007711799 0.0 -0.0053094155 4.8120174 -3.2856913 0.65555346 0.010321114 1.0 1 1.0 0.0003 0.4660859978902244 9.0 1.4664221 0.02228151 0.107867256 0.009300612 0.21729575 0.11321124 1.0 1.0 0.009300612 0.00037448062 0.0031198487 1.0 1.0 1.0 1320000 852 1572
45 0.119107194 1.0257964 -1.6787078 1.9932611 27.607143 34.1 0.0 124.0 1000.0 1000.0 1000.0 0.007828543 -0.46312454 1.7335924 0.68352944 -2.3240075 2.471899 3.397246 -1.9373986 22.804123 -7.450581e-09 0.007892039 0.0 -0.0057943184 5.3463116 -3.8845134 0.6534099 0.0 1.0 1 1.0 0.0003 0.4650880114870078 0.0 1.3199543 0.0 0.13171999 0.011479205 0.21532518 0.11675719 1.0 1.0 0.011479205 0.0009230487 0.0030014014 1.0 1.0 1.0 1350000 871 1593
46 0.03064798 1.2570086 -2.704536 3.3867674 25.714285 44.35559 0.0 173.0 1000.0 1000.0 1000.0 0.0046198596 -0.35094312 1.3652455 0.6908396 -2.4162436 2.567149 2.416289 -1.8601414 21.704432 -1.3038516e-08 0.006264358 0.0 -0.004338472 4.832959 -3.3771176 0.6512619 0.012242767 1.0 1 1.0 0.0003 0.46409000434407544 12.0 1.0701321 0.0233056 0.2406099 0.017464451 0.2624674 0.04563324 1.0 1.0 0.017464451 0.0019203292 0.0028350418 1.0 1.0 1.0 1380000 890 1527
47 0.105510965 1.3204529 -1.993638 2.6517394 22.571428 34.348454 0.0 119.0 1000.0 1000.0 1000.0 0.03115931 -0.33340138 1.465294 0.7029415 -2.3353086 2.7800367 2.8581676 -2.2102375 25.517042 4.656613e-10 0.0067790058 0.0 -0.004699696 4.6683617 -3.5478055 0.64910895 0.013582798 1.0 1 1.0 0.0003 0.463092013378182 6.0 1.282007 0.034911186 0.08653779 0.012168829 0.22734964 0.032042198 1.0 1.0 0.012168829 0.0012818099 0.0021400256 1.0 1.0 1.0 1410000 910 1557
