Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Values/C/Mean Values/C/Min Values/C/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Loss/Cost Loss/DeltaCost Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd Misc/AcceptanceStep Misc/Alpha Misc/FinalStepNorm Misc/gradient_norm Misc/xHx Misc/H_inv_g Misc/cost_gradient_norm Misc/A Misc/B Misc/q Misc/r Misc/s Misc/Lambda_star Misc/Nu_star Misc/OptimCase TotalEnvSteps Time FPS
11 -2.299321 1.5757446 -5.3171787 0.83796877 12.785714 21.964838 0.0 65.0 1000.0 1000.0 1000.0 -0.006799384 -0.32575917 0.47551346 0.05528438 -2.1662948 2.2555282 1.4992653 -8.316303 17.803696 -3.7252903e-09 0.005930512 0.0 -0.004051624 3.0503483 -2.2495177 0.7238292 0.0124616735 1.0 0 1.0 0.0003 0.4990199874853069 15.0 1.2424706 0.027265428 0.49989167 0.012955596 0.19087175 0.07936671 1.0 1.0 0.012955596 -0.00017434108 0.0023794519 1.0 1.0 1.0 330000 114 2779
12 -0.52801967 0.97682536 -2.8262825 1.6698925 6.071429 28.281654 0.0 152.0 1000.0 1000.0 1000.0 0.008604324 -0.4342163 0.80862266 -0.050905596 -1.9882219 2.5040567 3.479872 -6.8123574 30.33241 5.5879354e-09 0.0031705154 0.0 -0.0012927953 3.0740743 -2.5331235 0.72182757 0.010164775 1.0 0 1.0 0.0003 0.49802200780647804 10.0 0.81485206 0.026422886 0.24232289 0.030121202 0.38594955 0.11831023 1.0 1.0 0.030121202 0.001195738 0.0033613015 1.0 1.0 1.0 360000 124 2807
13 -0.82155526 1.0223874 -3.0972953 1.4706079 26.107143 42.97037 0.0 134.0 1000.0 1000.0 1000.0 -0.021780258 -0.39418796 0.52940476 -0.18271495 -2.6271942 2.3106773 2.392476 -7.2936826 19.613525 9.313226e-09 0.0036547203 0.0 -0.002322401 5.943775 -4.521229 0.71982163 0.0 1.0 0 1.0 0.0003 0.4970240094664514 0.0 1.1985871 0.0 0.085245945 0.013921643 0.2774892 0.1004844 1.0 1.0 0.013921643 0.0015568446 0.0021756897 1.0 1.0 1.0 390000 135 2760
14 -0.62485015 0.848898 -2.1381605 2.4474547 22.857143 73.14111 0.0 343.0 1000.0 1000.0 1000.0 -0.030736743 -0.357321 0.4630402 -0.1889745 -2.3288841 2.014742 2.4452906 -5.4887524 21.9699 7.450581e-09 0.0042835716 0.0 -0.0026665279 7.134868 -6.432867 0.7178115 0.014061943 1.0 0 1.0 0.0003 0.4960260005845061 9.0 1.0162627 0.03341707 0.19506727 0.019365015 0.3123073 0.065842666 1.0 1.0 0.019365015 0.0014486581 0.0035357142 1.0 1.0 1.0 420000 146 2804
15 -0.60255367 1.6036626 -2.6973796 4.2516637 68.32143 77.14645 0.0 293.0 1000.0 1000.0 1000.0 -0.022823703 -0.347331 0.35334238 -0.3451653 -2.175325 1.9256802 2.3482354 -7.089994 20.413334 -1.8626451e-09 0.008678284 0.0 -0.0064451424 15.434856 -12.187135 0.7157975 0.0 1.0 0 1.0 0.0003 0.4950279892637624 0.0 1.6212765 0.0 0.07970986 0.0076087834 0.2080943 0.079991154 1.0 1.0 0.0076087834 0.001311962 0.0019466163 1.0 1.0 1.0 450000 157 2736
16 -0.4600861 1.924717 -3.3083484 4.059282 60.464287 79.727875 0.0 237.0 1000.0 1000.0 1000.0 -0.026553003 -0.5114759 0.7471306 -0.3495325 -2.3938875 1.8851697 3.0855138 -13.607622 23.31744 7.450581e-09 0.008128398 0.0 -0.0055717467 13.603636 -11.417608 0.7137796 0.010426303 1.0 0 1.0 0.0003 0.49403001303756583 11.0 1.4132185 0.1835163 0.15382579 0.010014077 0.22875488 0.09165807 1.0 1.0 0.010014077 0.0001761649 0.0021898313 1.0 1.0 1.0 480000 168 2793
17 -0.20788369 1.166138 -2.2267578 2.9721696 66.07143 64.37276 0.0 247.0 1000.0 1000.0 1000.0 -0.050627988 -0.57421225 0.6401822 -0.46062052 -2.4894443 1.8557193 4.014572 -6.9461074 34.13411 3.7252903e-09 0.00713851 0.0 -0.0050845537 12.495191 -9.573256 0.7117573 0.0 1.0 0 1.0 0.0003 0.4930319916369756 0.0 1.522843 0.0 0.10015902 0.008624208 0.21446617 0.13139696 1.0 1.0 0.008624208 0.0017322161 0.0024098442 1.0 1.0 1.0 510000 179 2752
18 -0.5448905 0.97359884 -2.1313224 2.2990968 64.75 71.9631 0.0 263.0 1000.0 1000.0 1000.0 -0.065371394 -0.6908489 0.7929652 -0.46529168 -2.2424402 1.8536123 5.28128 -8.883443 34.96552 5.5879354e-09 0.005814044 0.0 -0.0040788697 12.53628 -9.366489 0.709731 0.0 1.0 0 1.0 0.0003 0.4920339921279806 0.0 1.2157692 0.0 0.111576274 0.013530922 0.2740312 0.06124668 1.0 1.0 0.013530922 0.0010643177 0.0017684026 1.0 1.0 1.0 540000 189 2775
19 -0.39450577 1.1844895 -1.8964318 2.6969755 59.285713 60.00706 0.0 234.0 1000.0 1000.0 1000.0 -0.047589526 -0.70059174 0.75710285 -0.46933222 -2.6349003 1.9154027 4.4277635 -4.205734 28.968044 -9.313226e-10 0.006005724 0.0 -0.0032865363 11.182218 -8.535012 0.7077006 0.0 1.0 0 1.0 0.0003 0.49103599328005176 0.0 1.230728 0.0 0.12359596 0.013203997 0.26593906 0.08924838 1.0 1.0 0.013203997 0.0021525729 0.0022432758 1.0 1.0 1.0 570000 200 2738
20 -0.36363167 1.2239975 -1.8319958 3.1963475 40.42857 46.224163 0.0 158.0 1000.0 1000.0 1000.0 -0.043525092 -0.7842711 0.9480937 -0.46580273 -2.2779942 1.8656747 4.25432 -4.7362075 30.862381 -4.656613e-09 0.0068419804 0.0 -0.003624775 8.091477 -6.0777974 0.7056661 0.011812116 1.0 0 1.0 0.0003 0.49003800329248687 9.0 1.2178564 0.12162856 0.16546664 0.013484582 0.25393233 0.13025104 1.0 1.0 0.013484582 0.0020440845 0.0027993855 1.0 1.0 1.0 600000 211 2794
21 -0.72077763 0.8953353 -2.3607223 1.1115161 14.178572 26.925894 0.0 102.0 1000.0 1000.0 1000.0 -0.044392303 -0.6953548 0.7491108 -0.49123326 -2.3728673 1.8723347 3.7894664 -3.951943 27.828411 1.0360964e-08 0.0046513234 0.0 -0.002841532 4.4085298 -3.4088097 0.7036275 0.011888627 1.0 0 1.0 0.0003 0.48904000119877045 11.0 1.136721 0.026116481 0.22316174 0.015478252 0.27451646 0.10168374 1.0 1.0 0.015478252 0.0014773498 0.0021552625 1.0 1.0 1.0 630000 222 2790
22 -0.8915048 1.0111201 -2.5729156 2.2334905 4.392857 17.038485 0.0 85.0 1000.0 1000.0 1000.0 -0.08347196 -0.6995576 0.65113586 -0.38530794 -2.7600477 2.2653074 2.9109364 -4.972644 24.902376 -3.7252903e-09 0.0069733514 0.0 -0.0052132774 3.147951 -2.5895278 0.7015848 0.011577546 1.0 0 1.0 0.0003 0.48804199534303844 7.0 1.2432005 0.03737731 0.10840199 0.012940386 0.24638097 0.17758954 1.0 1.0 0.012940386 0.0029071455 0.0030843904 1.0 1.0 1.0 660000 233 2783
23 -1.0000516 0.75175935 -2.223756 0.87856954 29.178572 71.72918 0.0 306.0 1000.0 1000.0 1000.0 -0.08894223 -0.58013886 0.66781294 -0.4492243 -2.361489 1.9307542 2.4967551 -4.0505037 23.35228 6.9849193e-09 0.006093256 0.0 -0.0045227883 8.123808 -6.1964054 0.6995376 0.007891 1.0 0 1.0 0.0003 0.4870439940524629 10.0 1.2942842 0.043939136 0.14113933 0.011939065 0.24656907 0.03777269 1.0 1.0 0.011939065 0.0010039618 0.0019231376 1.0 1.0 1.0 690000 244 2757
24 -0.8372157 0.9584751 -2.2628376 2.7803702 3.4642856 15.213909 0.0 81.0 1000.0 1000.0 1000.0 -0.0855964 -0.5044872 0.40533364 -0.33156875 -2.5628543 2.11691 3.5101333 -8.827994 23.624004 1.21071935e-08 0.0068574976 0.0 -0.0052138222 4.0292645 -3.422598 0.6974865 0.009739477 1.0 0 1.0 0.0003 0.48604600563714795 9.0 1.3726375 0.029163674 0.12246313 0.010614948 0.22837898 0.16252962 1.0 1.0 0.010614948 0.0028688335 0.0031234764 1.0 1.0 1.0 720000 254 2805
25 -0.746797 0.5851082 -1.599898 0.27229884 1.7857143 9.278844 0.0 50.0 1000.0 1000.0 1000.0 -0.07310223 -0.40797427 0.37720594 -0.35769224 -2.3544383 2.424541 2.215439 -10.441233 18.678679 1.8626451e-09 0.0030133314 0.0 -0.0016304563 1.5053381 -1.2414446 0.69543105 0.012217496 1.0 0 1.0 0.0003 0.48504800947891086 5.0 0.9124307 0.04025855 0.11046079 0.024023153 0.34908673 0.15608779 1.0 1.0 0.024023153 0.0052510565 0.0035858927 1.0 1.0 1.0 750000 265 2831
26 -0.6746264 0.838923 -1.6575792 0.919779 40.857143 97.71559 0.0 471.0 1000.0 1000.0 1000.0 -0.06431662 -0.38741452 0.28911966 -0.2376375 -2.4535902 1.9128628 2.214667 -6.4537973 15.100086 -9.313226e-10 0.0035358225 0.0 -0.0021854998 9.753088 -6.128699 0.6933714 0.010502862 1.0 0 1.0 0.0003 0.4840500140318596 9.0 1.1061572 0.13007244 0.14837225 0.016345419 0.30913705 0.09741747 1.0 1.0 0.016345419 0.0013801684 0.002086958 1.0 1.0 1.0 780000 276 2812
27 -0.93565804 0.7278307 -2.1175938 1.176283 24.107143 46.908222 0.0 156.0 1000.0 1000.0 1000.0 -0.07006226 -0.35178974 0.22797108 -0.32882163 -2.2016914 1.9592713 2.373617 -7.4725027 27.56652 0.0 0.0026332405 0.0 -0.0013423251 5.6617866 -4.771789 0.69130737 0.01238151 1.0 0 1.0 0.0003 0.4830519989405728 7.0 0.86516637 0.032479778 0.14507297 0.026719637 0.37157142 0.02586533 1.0 1.0 0.026719637 0.0008888754 0.0012986222 1.0 1.0 1.0 810000 286 2826
28 -0.41660836 0.84488475 -1.5394132 1.3998458 3.2142856 16.701918 0.0 90.0 1000.0 1000.0 1000.0 -0.08281017 -0.44510123 0.31606922 -0.21848999 -2.2673502 2.2650554 2.258884 -7.008504 22.50398 1.0244548e-08 0.00355415 0.0 -0.002275778 2.5231223 -2.2343287 0.6892395 0.013448124 1.0 0 1.0 0.0003 0.48205400153539285 2.0 0.99787396 0.06318126 0.07922476 0.020085305 0.3242649 0.103392966 1.0 1.0 0.020085305 0.00075333647 0.0024599337 1.0 1.0 1.0 840000 297 2837
29 -0.3861197 0.84251446 -2.0352674 1.4969212 17.071428 45.08954 0.0 220.0 1000.0 1000.0 1000.0 -0.06493814 -0.38245162 0.4705167 -0.31615394 -2.3614428 2.0033274 2.129449 -5.6515255 18.409348 1.3038516e-08 0.0024951035 0.0 -0.0013398712 7.027155 -5.5576534 0.6871671 0.014743373 1.0 0 1.0 0.0003 0.4810560015447731 3.0 0.904657 0.056713037 0.09480395 0.024437789 0.35886398 0.13012548 1.0 1.0 0.024437789 0.002317212 0.0022762353 1.0 1.0 1.0 870000 308 2815
30 -0.38832998 0.7857615 -1.98298 1.0905122 17.107143 42.471283 0.0 167.0 1000.0 1000.0 1000.0 -0.058882535 -0.4387449 0.3389434 -0.33878523 -2.3112762 1.941727 3.7345183 -4.5855412 21.514378 -6.519258e-09 0.002869904 0.0 -0.0015640832 6.1997995 -5.34579 0.6850902 0.01035929 1.0 0 1.0 0.0003 0.4800580075310835 6.0 1.0932333 0.031926498 0.09032014 0.016734164 0.31641567 0.057279367 1.0 1.0 0.016734164 0.0012847005 0.0014050379 1.0 1.0 1.0 900000 318 2811
31 -0.4222568 0.67417526 -1.198777 1.8236306 26.928572 82.16791 0.0 415.0 1000.0 1000.0 1000.0 -0.0816207 -0.4194085 0.4526533 -0.20999794 -2.245942 2.163896 2.3479319 -7.7095942 19.344318 0.0 0.0024233565 0.0 -0.0011114366 6.2147436 -5.622026 0.6830091 0.0 1.0 0 1.0 0.0003 0.4790599994846701 0.0 0.86460924 0.0 0.14091462 0.026754083 0.37932235 0.1034286 1.0 1.0 0.026754083 0.002680324 0.0020928483 1.0 1.0 1.0 930000 329 2750
32 -0.2684645 0.61447906 -2.0835185 0.6011326 31.678572 65.06868 0.0 265.0 1000.0 1000.0 1000.0 -0.07246991 -0.38872376 0.3099382 -0.20682311 -2.1556804 2.0115767 3.2169147 -4.5065045 30.124863 -5.5879354e-09 0.0020605098 0.0 -0.0009816254 8.662004 -6.8710513 0.6809235 0.009915955 1.0 0 1.0 0.0003 0.47806198611060285 3.0 0.82262105 0.1542962 0.10677806 0.02955495 0.3950398 0.12528987 1.0 1.0 0.02955495 0.0012210445 0.002957575 1.0 1.0 1.0 960000 340 2822
33 -0.17915702 0.90435827 -1.5643321 1.7685051 45.392857 87.38639 0.0 378.0 1000.0 1000.0 1000.0 -0.05218383 -0.39593843 0.41434827 -0.16246106 -2.5017142 2.2131095 3.2572896 -5.8636255 21.852762 -4.1909516e-09 0.003151044 0.0 -0.0016919195 11.808392 -10.121775 0.6788339 0.01280627 1.0 0 1.0 0.0003 0.477064004531135 8.0 1.2482264 0.19931069 0.10460746 0.01283639 0.277026 0.06038449 1.0 1.0 0.01283639 0.00071967463 0.0025666878 1.0 1.0 1.0 990000 351 2803
34 0.3084994 2.0399296 -3.2330093 5.823683 62.357143 86.41768 0.0 305.0 1000.0 1000.0 1000.0 -0.044420067 -0.36782676 0.52893203 -0.07988207 -2.301229 2.0563207 3.3565195 -13.404193 21.114662 3.7252903e-09 0.006623518 0.0 -0.005120436 16.119375 -13.671004 0.67673975 0.0 1.0 0 1.0 0.0003 0.4760660064851852 0.0 1.9778708 0.0 0.093899794 0.0051125 0.17066272 0.05431715 1.0 1.0 0.0051125 0.0008153269 0.0017817519 1.0 1.0 1.0 1020000 362 2755
35 0.094245195 1.5032861 -2.2550883 4.1856847 36.0 47.9464 0.0 193.0 1000.0 1000.0 1000.0 -0.046156608 -0.46529433 0.9295367 -0.07506842 -2.1491566 2.3932116 3.612425 -13.825447 24.995487 1.8626451e-09 0.0050288113 0.0 -0.0038544913 10.891054 -8.899229 0.6746412 0.010338809 1.0 0 1.0 0.0003 0.47506800080179984 9.0 1.5862639 0.10204375 0.1074209 0.007948378 0.21114187 0.097330526 1.0 1.0 0.007948378 0.00085293263 0.002011519 1.0 1.0 1.0 1050000 373 2767
36 -0.35320643 0.8670951 -1.5438104 1.6619009 2.607143 12.618976 0.0 68.0 1000.0 1000.0 1000.0 -0.053085055 -0.50559276 0.9875252 -0.1568416 -2.402535 2.2286894 2.49677 -7.5184207 23.416342 -1.5599653e-08 0.0023441822 0.0 -0.0013774859 3.0295315 -2.5154917 0.6725381 0.012692783 1.0 0 1.0 0.0003 0.4740699962916369 3.0 1.076939 0.054651868 0.08069499 0.01724438 0.29925916 0.172198 1.0 1.0 0.01724438 0.0020170915 0.0028728968 1.0 1.0 1.0 1080000 383 2798
37 -0.4263489 0.7720365 -1.7625312 1.5976342 21.857143 46.427143 0.0 152.0 1000.0 1000.0 1000.0 -0.046836343 -0.5068082 0.64471674 -0.16762778 -2.3434691 2.3652804 2.2699604 -7.3546124 21.47125 1.1175871e-08 0.0025114517 0.0 -0.0013851838 6.177764 -4.7393303 0.6704308 0.011632691 1.0 0 1.0 0.0003 0.473072001746849 7.0 0.9864493 0.030659676 0.119560055 0.020553239 0.32087827 0.14771272 1.0 1.0 0.020553239 0.0026171054 0.002118817 1.0 1.0 1.0 1110000 394 2791
38 -0.17922044 0.89783525 -1.7053626 1.9123306 17.214285 46.178505 0.0 190.0 1000.0 1000.0 1000.0 -0.07236751 -0.43163145 1.0295345 -0.28968698 -2.5244343 2.5090678 2.564749 -8.894975 21.808783 1.3038516e-08 0.0051518576 0.0 -0.003833237 6.182993 -5.3528066 0.66831875 0.012826223 1.0 0 1.0 0.0003 0.472073997803164 10.0 1.4615387 0.027645852 0.14560199 0.009362867 0.22468142 0.087908894 1.0 1.0 0.009362867 0.0015156707 0.0024150715 1.0 1.0 1.0 1140000 405 2765
39 -0.3893954 1.0852963 -2.1218708 1.8022575 43.607143 57.19224 0.0 182.0 1000.0 1000.0 1000.0 -0.07792149 -0.4367249 0.7368613 -0.36560938 -2.5522442 2.0157528 2.2267158 -8.04667 21.212805 -3.7252903e-09 0.007951486 0.0 -0.0066368864 9.41778 -7.5615673 0.6662026 0.014197215 1.0 0 1.0 0.0003 0.47107599339382866 10.0 1.6556088 0.13291393 0.12679614 0.0072964896 0.18857169 0.10868987 1.0 1.0 0.0072964896 0.00066384807 0.0017642998 1.0 1.0 1.0 1170000 416 2781
40 -0.53899205 0.8216164 -2.1200166 1.5232071 42.57143 62.334026 0.0 170.0 1000.0 1000.0 1000.0 -0.07862246 -0.47117764 0.95509297 -0.25976655 -2.3898933 2.1795778 2.9269874 -11.17909 26.079956 -9.313226e-09 0.003075199 0.0 -0.0017730028 11.16807 -9.490036 0.664082 0.009957559 1.0 0 1.0 0.0003 0.4700779974332304 9.0 1.0270183 0.13217956 0.15866743 0.01896153 0.3103773 0.0924185 1.0 1.0 0.01896153 0.001748307 0.0024756507 1.0 1.0 1.0 1200000 427 2780
41 -0.45922104 0.6874924 -1.9048758 1.2143807 10.571428 32.754967 0.0 144.0 1000.0 1000.0 1000.0 -0.06660786 -0.5142278 0.3175688 -0.13455823 -2.1711211 2.0966718 3.0724833 -8.32791 25.00892 9.313226e-09 0.0025818557 0.0 -0.0015580233 4.584106 -3.9535563 0.6619568 0.010294602 1.0 0 1.0 0.0003 0.46907999085743085 8.0 0.96495014 0.027445529 0.14337943 0.021479297 0.31998697 0.059420228 1.0 1.0 0.021479297 0.0012573288 0.0017802838 1.0 1.0 1.0 1230000 437 2753
42 -0.14420037 1.2665359 -2.7203858 3.6997344 34.142857 54.443756 0.0 247.0 1000.0 1000.0 1000.0 -0.030297885 -0.33852965 0.6905217 -0.031418808 -2.2491984 2.4521115 2.464189 -10.029312 25.18975 -3.7252903e-09 0.0038332862 0.0 -0.002807247 7.782839 -6.60768 0.65982664 0.013897956 1.0 0 1.0 0.0003 0.4680820106210549 10.0 1.519134 0.05759166 0.1613321 0.008666371 0.2096273 0.095707156 1.0 1.0 0.008666371 -0.00025684433 0.00268777 1.0 1.0 1.0 1260000 448 2787
43 -0.2071427 1.063565 -2.494618 2.333373 41.92857 71.902176 0.0 237.0 1000.0 1000.0 1000.0 -0.06117371 -0.5510888 1.0345389 -0.16349372 -2.3159983 2.296305 2.5648732 -10.358483 22.904627 1.8626451e-09 0.0026389891 0.0 -0.0017632606 10.21348 -8.879213 0.6576924 0.009920448 1.0 0 1.0 0.0003 0.46708400990043564 8.0 1.1726197 0.19423896 0.11321754 0.014545051 0.26317218 0.06557495 1.0 1.0 0.014545051 0.00038236755 0.0017229381 1.0 1.0 1.0 1290000 459 2795
44 -0.036055245 1.1715729 -1.8113204 2.6623497 22.785715 52.292686 0.0 193.0 1000.0 1000.0 1000.0 -0.055936158 -0.45261925 0.8888308 -0.14468712 -2.2420297 2.2749295 3.7978792 -9.441017 27.074804 -3.7252903e-09 0.0045566238 0.0 -0.003452251 7.638877 -6.8197656 0.65555346 0.010663752 1.0 0 1.0 0.0003 0.4660859978902244 6.0 1.6549953 0.037412573 0.07121289 0.0073019 0.19656874 0.07119478 1.0 1.0 0.0073019 -1.9776373e-05 0.0019560428 1.0 1.0 1.0 1320000 470 2787
45 0.86842805 1.8115475 -2.0626783 5.504136 63.57143 81.575745 0.0 286.0 1000.0 1000.0 1000.0 -0.03433385 -0.5955376 1.0841339 -0.07991719 -2.1383216 2.335785 3.7416298 -8.15004 27.415709 -2.514571e-08 0.0075259022 0.0 -0.0059244176 12.394024 -9.956388 0.6534099 0.011268121 1.0 0 1.0 0.0003 0.4650880114870078 11.0 1.7816311 0.20484975 0.14028597 0.0063007716 0.18129687 0.11381285 1.0 1.0 0.0063007716 0.001402751 0.0020595375 1.0 1.0 1.0 1350000 481 2746
46 0.115692005 1.8064837 -2.3173704 4.8152213 30.214285 34.147118 0.0 116.0 1000.0 1000.0 1000.0 -0.033275366 -0.59802663 1.0806342 0.012423701 -2.3164566 2.3256006 2.7792244 -7.50179 27.529078 -1.8626451e-09 0.009545962 0.0 -0.00800043 6.7015066 -5.5795274 0.6512619 0.011698515 1.0 0 1.0 0.0003 0.46409000434407544 11.0 1.8310232 0.034472194 0.14424577 0.0059654275 0.16755565 0.09315004 1.0 1.0 0.0059654275 0.0005281543 0.002863024 1.0 1.0 1.0 1380000 492 2783
47 0.10279136 2.5440755 -3.4814234 6.7226787 44.642857 44.95014 0.0 167.0 1000.0 1000.0 1000.0 -0.012839382 -0.7304827 1.2946408 0.021599866 -2.4072354 2.485901 2.9183557 -5.1740828 23.902014 -1.0011718e-08 0.0090209525 0.0 -0.0072584953 7.2845273 -5.875386 0.64910895 0.011170233 1.0 0 1.0 0.0003 0.463092013378182 7.0 1.8227531 0.19297498 0.10403932 0.0060196826 0.18024096 0.16210918 1.0 1.0 0.0060196826 0.0013051712 0.0038153604 1.0 1.0 1.0 1410000 502 2792
