Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd TotalEnvSteps Time FPS
11 8.661789 3.8253949 1.0508945 18.548527 43.892857 45.833817 0.0 173.0 1000.0 1000.0 1000.0 0.580132 -0.45638657 2.1455178 0.044969514 -0.68712354 2.0712965 -0.044969514 0.036402382 -0.0032555903 -0.026296351 0.7238292 0.003295234 80.0 2 1.0006952 0.0003 0.4990199874853069 330000 135 1691
12 10.003259 4.105623 3.5377367 19.773806 88.25 85.42985 0.0 349.0 1000.0 1000.0 1000.0 0.65201956 -0.43137687 2.0336254 0.0593111 -0.8575857 2.143753 -0.0593111 0.0431159 -0.0036452422 -0.033185758 0.72182757 0.0033991705 80.0 2 1.0021261 0.0003 0.49802200780647804 360000 153 1688
13 12.050501 5.323655 -2.2401853 22.55648 55.107143 57.118507 0.0 201.0 1000.0 1000.0 1000.0 0.81255263 -0.3637303 2.0672555 0.06636798 -1.0390979 2.023377 -0.06636797 0.044611268 -0.0036617396 -0.035011493 0.71982163 0.0032319447 80.0 2 1.0030047 0.0003 0.4970240094664514 390000 171 1691
14 12.086278 4.259883 2.2117987 19.52851 67.32143 68.79631 0.0 284.0 1000.0 1000.0 1000.0 0.86911815 -0.37392348 2.0845602 0.06178712 -0.8296032 1.4879448 -0.06178712 0.03890838 -0.0039018933 -0.030930221 0.7178115 0.0036838802 80.0 2 1.0024819 0.0003 0.4960260005845061 420000 188 1700
15 11.578532 5.0485153 -1.676144 18.433802 43.142857 32.482647 0.0 115.0 1000.0 1000.0 1000.0 0.8549905 -0.52705437 2.2058418 0.048171908 -0.95962185 1.8510132 -0.048171908 0.037758596 -0.003563675 -0.029918188 0.7157975 0.0035677934 80.0 2 1.0016966 0.0003 0.4950279892637624 450000 206 1694
16 13.534476 4.700195 1.9851599 22.272053 44.82143 40.544556 0.0 131.0 1000.0 1000.0 1000.0 1.0287064 -0.49036187 2.4240398 0.060373485 -0.80503374 1.8846577 -0.060373485 0.042656425 -0.0041169142 -0.034510568 0.7137796 0.0038243735 80.0 2 1.0027895 0.0003 0.49403001303756583 480000 224 1692
17 15.29701 3.5495155 7.9098606 21.9242 71.21429 56.39235 0.0 249.0 1000.0 1000.0 1000.0 1.1376292 -0.3061713 2.2848153 0.06794917 -0.9642623 1.4695023 -0.06794917 0.03852138 -0.0039093243 -0.031124268 0.7117573 0.0036067476 80.0 2 1.0030084 0.0003 0.4930319916369756 510000 242 1696
18 14.665128 4.160252 -1.3564874 21.945133 58.142857 43.64853 0.0 171.0 1000.0 1000.0 1000.0 1.1506057 -0.4360311 2.4429083 0.052117687 -1.1945603 1.633778 -0.052117687 0.036745083 -0.00363601 -0.029492533 0.709731 0.003542181 80.0 2 1.001359 0.0003 0.4920339921279806 540000 259 1697
19 15.9127445 3.3828022 4.932537 21.943521 58.964287 51.841434 0.0 242.0 1000.0 1000.0 1000.0 1.2616115 -0.4812749 2.5262947 0.053426843 -0.9158738 1.5999237 -0.053426847 0.036079537 -0.0039122133 -0.028498858 0.7077006 0.003904293 80.0 2 1.0028454 0.0003 0.49103599328005176 570000 277 1698
20 16.664658 2.5841563 9.70654 21.798796 55.25 50.205738 0.0 237.0 1000.0 1000.0 1000.0 1.3723403 -0.08685705 2.594196 0.05670533 -0.94701344 1.3826313 -0.056705333 0.035664473 -0.0039002728 -0.028336843 0.7056661 0.0037288603 80.0 2 1.0033921 0.0003 0.49003800329248687 600000 295 1669
21 16.443974 4.4633045 3.2525883 22.066319 50.142857 35.82668 0.0 140.0 1000.0 1000.0 1000.0 1.3752313 -0.24679178 2.4186895 0.048148897 -0.9068104 1.7287241 -0.048148897 0.03242427 -0.003933532 -0.026271204 0.7036275 0.0041039796 80.0 2 1.0020308 0.0003 0.48904000119877045 630000 313 1668
22 17.615355 3.8857837 1.187985 22.321207 54.857143 34.097248 0.0 132.0 1000.0 1000.0 1000.0 1.4578627 0.011278674 2.4855015 0.053332586 -0.84836024 1.7328228 -0.053332582 0.032259226 -0.0038350802 -0.026117545 0.7015848 0.0037731589 80.0 2 1.0027332 0.0003 0.48804199534303844 660000 331 1672
23 18.155106 2.3759696 13.034012 22.801558 59.285713 46.092964 0.0 171.0 1000.0 1000.0 1000.0 1.5572746 -0.2231749 2.614256 0.050278816 -1.0858891 1.5972189 -0.050278816 0.031747244 -0.0035776952 -0.025243755 0.6995376 0.0038272056 80.0 2 1.0022712 0.0003 0.4870439940524629 690000 349 1651
24 18.688673 4.363043 2.9625425 25.830965 46.285713 37.981064 0.0 146.0 1000.0 1000.0 1000.0 1.5790532 0.0001309216 2.7215261 0.05548833 -1.0084882 1.4321859 -0.055488326 0.031916957 -0.0037747966 -0.025480036 0.6974865 0.0036933662 80.0 2 1.0025736 0.0003 0.48604600563714795 720000 367 1635
25 19.278042 2.0101507 14.998482 22.807552 53.92857 40.642982 0.0 179.0 1000.0 1000.0 1000.0 1.6885763 0.17429033 2.8019402 0.05087767 -0.80810237 1.21546 -0.050877675 0.029478433 -0.0036121076 -0.02333612 0.69543105 0.003596488 80.0 2 1.0017769 0.0003 0.48504800947891086 750000 386 1640
26 19.256927 3.2497284 7.3710814 25.47414 46.214287 35.55715 0.0 115.0 1000.0 1000.0 1000.0 1.6806333 0.01192987 2.7562876 0.042669144 -1.0145497 1.5877043 -0.042669147 0.026541028 -0.0034118835 -0.020871114 0.6933714 0.0037388406 80.0 2 1.0017192 0.0003 0.4840500140318596 780000 404 1664
27 19.992708 2.4228628 13.148859 23.660448 46.642857 34.358627 0.0 110.0 1000.0 1000.0 1000.0 1.7571647 0.23891535 2.7666707 0.046901632 -1.1074045 1.4250169 -0.04690163 0.028475076 -0.0036284905 -0.022884807 0.69130737 0.003929482 80.0 2 1.0020514 0.0003 0.4830519989405728 810000 422 1654
28 20.599218 2.2251537 14.357973 23.104734 56.642857 42.652428 0.0 165.0 1000.0 1000.0 1000.0 1.829601 0.3653614 2.7793987 0.044037897 -1.0792946 1.4446435 -0.0440379 0.026857292 -0.0034045205 -0.021358473 0.6892395 0.003956248 80.0 2 1.0012028 0.0003 0.48205400153539285 840000 440 1666
29 19.656086 3.244883 5.346396 24.151695 43.142857 43.43198 0.0 150.0 1000.0 1000.0 1000.0 1.8008628 0.23160031 2.8080244 0.03615552 -0.97331715 1.1315497 -0.036155514 0.025173577 -0.0032822345 -0.020316593 0.6871671 0.003726616 80.0 2 1.0003176 0.0003 0.4810560015447731 870000 458 1657
30 19.788336 2.9883046 11.622187 25.57996 46.857143 34.860657 0.0 152.0 1000.0 1000.0 1000.0 1.8393475 -0.06214714 2.8522668 0.03020491 -0.8496194 1.6779518 -0.030204913 0.025359152 -0.0034052585 -0.02043028 0.6850902 0.0039886814 80.0 2 0.9994487 0.0003 0.4800580075310835 900000 476 1675
31 20.971594 2.160767 15.1110325 25.040045 62.67857 42.170616 0.0 157.0 1000.0 1000.0 1000.0 1.9047531 0.27264997 2.8066957 0.03854421 -0.84286815 1.3431153 -0.038544208 0.025725111 -0.0036390587 -0.020520471 0.6830091 0.003943653 80.0 2 1.0024681 0.0003 0.4790599994846701 930000 494 1671
32 21.668222 1.9237607 18.21174 25.22003 56.357143 36.752274 0.0 127.0 1000.0 1000.0 1000.0 1.9664403 0.41858795 3.0118718 0.040486336 -0.9716061 1.4573746 -0.040486336 0.02463875 -0.0033664359 -0.019087078 0.6809235 0.0038940806 80.0 2 1.0029358 0.0003 0.47806198611060285 960000 512 1674
33 21.553534 2.2557158 16.45796 26.272738 60.035713 40.41524 0.0 135.0 1000.0 1000.0 1000.0 1.9815786 0.34781072 3.0711107 0.030733401 -1.1952779 1.630872 -0.030733401 0.027146272 -0.0037540128 -0.02134406 0.6788339 0.0040255515 80.0 2 0.99944144 0.0003 0.477064004531135 990000 530 1666
34 21.056765 3.1685643 12.10018 25.24344 61.214287 56.523293 0.0 303.0 1000.0 1000.0 1000.0 1.96052 0.5210339 2.922008 0.0304391 -0.8783055 1.0823008 -0.030439101 0.024560867 -0.0035999846 -0.019842204 0.67673975 0.004050441 80.0 2 0.99998593 0.0003 0.4760660064851852 1020000 548 1672
35 22.426035 1.6222945 18.33394 25.658709 56.67857 44.082756 0.0 172.0 1000.0 1000.0 1000.0 2.0352643 0.60588104 2.9386115 0.03619506 -0.9454916 1.2000865 -0.03619506 0.023639027 -0.0033360012 -0.018742159 0.6746412 0.0038082344 80.0 2 1.0023096 0.0003 0.47506800080179984 1050000 566 1665
36 22.168182 2.54296 13.848637 26.24418 52.57143 36.180527 0.0 136.0 1000.0 1000.0 1000.0 2.074465 0.5735453 3.238017 0.025307812 -1.2271093 1.1236869 -0.025307812 0.024163336 -0.0035910006 -0.019177323 0.6725381 0.0042514605 80.0 2 1.0007368 0.0003 0.4740699962916369 1080000 584 1669
37 22.475529 2.2869701 16.759506 25.837513 48.607143 38.74674 0.0 129.0 1000.0 1000.0 1000.0 2.130003 0.38782057 3.1903398 0.027697392 -1.1429456 1.2188108 -0.027697392 0.022579733 -0.0034005828 -0.017875118 0.6704308 0.0041455803 80.0 2 1.000348 0.0003 0.473072001746849 1110000 602 1681
38 22.805847 2.1594653 14.935647 25.666845 59.035713 42.569675 0.0 165.0 1000.0 1000.0 1000.0 2.162148 0.75642157 3.317714 0.025077239 -0.7958663 1.7786694 -0.025077239 0.020745583 -0.0030551362 -0.016301006 0.66831875 0.0037808884 80.0 2 1.0009637 0.0003 0.472073997803164 1140000 620 1658
39 22.86459 1.173426 20.235456 25.219757 49.464287 33.511707 0.0 111.0 1000.0 1000.0 1000.0 2.2059097 0.7971713 3.2638807 0.018341817 -0.7360348 1.1642355 -0.018341817 0.01823009 -0.0030958103 -0.014166335 0.6662026 0.004074933 80.0 2 0.99831724 0.0003 0.47107599339382866 1170000 637 1691
40 22.955912 2.8926845 10.784405 26.225502 53.214287 36.3852 0.0 120.0 1000.0 1000.0 1000.0 2.2137687 0.7619839 3.148541 0.020059042 -1.0002319 1.792793 -0.020059042 0.020684868 -0.0030043959 -0.016471498 0.664082 0.0038786829 80.0 2 0.99934375 0.0003 0.4700779974332304 1200000 656 1661
41 23.275663 1.6409993 19.484804 26.07169 45.17857 34.129013 0.0 127.0 1000.0 1000.0 1000.0 2.2722063 0.63841224 3.2694447 0.012398177 -0.83719677 1.2399619 -0.012398176 0.017880935 -0.0030729373 -0.014354283 0.6619568 0.003915022 80.0 2 0.9987776 0.0003 0.46907999085743085 1230000 674 1665
42 23.114271 2.0499988 18.623886 28.396713 54.0 39.840755 0.0 147.0 1000.0 1000.0 1000.0 2.2444763 0.73668724 3.1608918 0.013315887 -0.9065667 1.0347176 -0.013315886 0.017847808 -0.0031280415 -0.013930857 0.65982664 0.0043314463 80.0 2 0.9975169 0.0003 0.4680820106210549 1260000 692 1671
43 23.622358 1.6501132 19.111519 26.391525 53.42857 30.488205 0.0 138.0 1000.0 1000.0 1000.0 2.2853584 0.76064056 3.2778113 0.01792977 -0.79467493 1.2114246 -0.017929772 0.018527724 -0.0031251863 -0.014669676 0.6576924 0.0042638667 80.0 2 0.9992056 0.0003 0.46708400990043564 1290000 709 1677
44 23.09762 3.0610306 10.222237 27.449413 50.535713 32.144184 0.0 116.0 1000.0 1000.0 1000.0 2.2736568 0.76756763 3.562573 0.012921281 -1.1432341 1.3183326 -0.01292128 0.01995444 -0.00317726 -0.016053233 0.65555346 0.0045657535 80.0 2 0.99791634 0.0003 0.4660859978902244 1320000 727 1680
45 24.472704 1.665451 20.417595 27.69302 47.214287 27.419176 0.0 102.0 1000.0 1000.0 1000.0 2.3552907 0.9875723 3.7524223 0.021378666 -0.98251224 1.0784011 -0.021378668 0.019129332 -0.003053133 -0.014998427 0.6534099 0.0041445084 80.0 2 0.9989344 0.0003 0.4650880114870078 1350000 745 1697
46 24.038843 1.544407 21.84918 28.596283 70.10714 44.24392 0.0 206.0 1000.0 1000.0 1000.0 2.3602958 0.75119424 3.6991434 0.010891453 -1.3004261 1.5587413 -0.010891452 0.018494558 -0.0031079687 -0.014708595 0.6512619 0.0042631445 80.0 2 0.99762225 0.0003 0.46409000434407544 1380000 763 1675
47 23.30701 1.9280825 19.61948 26.516449 42.607143 36.476353 0.0 155.0 1000.0 1000.0 1000.0 2.341738 0.9572711 3.6860173 0.0018019292 -0.7810626 1.2461705 -0.001801929 0.020781837 -0.003626647 -0.017113319 0.64910895 0.004925429 80.0 2 0.9961509 0.0003 0.463092013378182 1410000 781 1681
48 23.991226 1.7808986 19.659294 26.83645 43.535713 31.177467 0.0 118.0 1000.0 1000.0 1000.0 2.369961 0.99727273 3.58442 0.011437742 -0.9229616 1.1157691 -0.011437741 0.01891087 -0.003261556 -0.015030255 0.64695156 0.0045434865 80.0 2 0.9980712 0.0003 0.4620939926194436 1440000 799 1651
49 23.99551 2.1265209 16.100597 27.009588 55.285713 32.01323 14.0 128.0 1000.0 1000.0 1000.0 2.3847911 0.90633625 3.5307155 0.009027416 -1.1177539 1.3409607 -0.009027416 0.018287487 -0.0030149254 -0.014647421 0.6447896 0.0042821737 80.0 2 0.9971446 0.0003 0.4610960064877359 1470000 817 1710
50 24.52605 1.2378702 22.268572 26.925035 49.535713 36.443188 0.0 160.0 1000.0 1000.0 1000.0 2.4317558 0.83738226 3.6496997 0.009456988 -1.0584097 1.6313596 -0.009456989 0.017517209 -0.003180562 -0.013878778 0.6426228 0.0047981963 80.0 2 0.99635744 0.0003 0.4600980092110313 1500000 834 1688
51 23.993473 2.043528 18.259111 27.061417 50.714287 33.08847 0.0 133.0 1000.0 1000.0 1000.0 2.4223776 1.0681126 3.658578 0.0019120595 -0.9048522 1.325015 -0.0019120597 0.018756866 -0.0031567814 -0.015066904 0.6404513 0.0046737185 80.0 2 0.9969779 0.0003 0.4591000102019319 1530000 852 1696
52 25.18539 1.2948146 22.067623 27.168772 53.75 44.034584 0.0 146.0 1000.0 1000.0 1000.0 2.456387 1.065659 3.5395877 0.015175175 -0.85615873 1.4204496 -0.015175175 0.016061677 -0.003058761 -0.012492996 0.6382751 0.0046989457 80.0 2 0.9983399 0.0003 0.4581019915476621 1560000 870 1691
53 24.301931 1.3520367 19.746042 26.458067 50.32143 32.910107 0.0 112.0 1000.0 1000.0 1000.0 2.4456084 1.1560024 3.7137306 0.005194493 -1.1587212 1.2264264 -0.005194493 0.016743548 -0.003072422 -0.013373374 0.6360942 0.004643003 80.0 2 0.99690866 0.0003 0.4571039900439277 1590000 887 1695
54 24.951279 1.3381611 22.252785 27.96957 50.107143 30.923107 0.0 124.0 1000.0 1000.0 1000.0 2.4657457 1.1680824 3.8505473 0.008583283 -1.4281553 1.1384667 -0.008583283 0.014841453 -0.0027262466 -0.011606311 0.63390833 0.0042661186 80.0 2 0.99789613 0.0003 0.456105987855782 1620000 905 1690
55 24.326548 1.7220124 19.3431 27.854141 55.857143 37.24793 0.0 143.0 1000.0 1000.0 1000.0 2.4545271 1.1320668 3.7312431 0.0041641914 -0.9755662 1.1887816 -0.004164191 0.013759675 -0.0026229061 -0.010991277 0.63171804 0.004377232 80.0 2 0.99651706 0.0003 0.45510799449199707 1650000 923 1714
56 23.845974 4.223901 2.5892396 26.771307 55.5 35.865322 0.0 153.0 1000.0 1000.0 1000.0 2.456417 1.185564 3.796269 -0.0034028336 -1.1168618 1.0915843 0.003402832 0.01686716 -0.0030515476 -0.013752584 0.62952274 0.0047427695 80.0 2 0.9949888 0.0003 0.4541099923733702 1680000 941 1667
57 24.74609 0.99572533 22.312899 26.554188 59.25 39.35972 0.0 149.0 1000.0 1000.0 1000.0 2.4753256 1.1610384 3.7447715 0.0068001454 -1.0878354 1.384012 -0.006800146 0.015464798 -0.002807472 -0.012373665 0.6273226 0.0048669497 80.0 2 0.99694157 0.0003 0.4531119911451714 1710000 959 1678
58 24.787436 1.3933008 21.20168 27.41033 52.285713 37.81804 0.0 154.0 1000.0 1000.0 1000.0 2.4949622 1.179049 3.5749917 0.00417897 -0.9247653 1.1101029 -0.004178971 0.014289422 -0.0027703624 -0.011405308 0.62511736 0.004792557 80.0 2 0.9958532 0.0003 0.45211400043148375 1740000 977 1658
59 24.586897 2.339031 17.72494 29.517593 56.75 45.481255 0.0 172.0 1000.0 1000.0 1000.0 2.4797728 1.1068261 3.6138434 0.0024711853 -0.8793745 1.1461481 -0.0024711853 0.016305396 -0.0032716878 -0.013232503 0.62290776 0.005122654 80.0 2 0.9963231 0.0003 0.4511160029464541 1770000 995 1659
60 24.469702 2.0377676 15.656944 27.438175 52.5 35.50503 0.0 119.0 1000.0 1000.0 1000.0 2.48715 0.9727209 3.66784 -0.00089706446 -0.9834054 1.22172 0.0008970646 0.015529567 -0.002892932 -0.01246896 0.62069315 0.0047951387 80.0 2 0.99555385 0.0003 0.45011800844982525 1800000 1013 1619
61 25.062204 1.4589072 21.076931 28.087896 60.107143 38.223347 8.0 196.0 1000.0 1000.0 1000.0 2.5095687 1.2602866 3.7018619 0.0052336482 -0.8771414 1.3025835 -0.0052336487 0.013819885 -0.0026696362 -0.011082708 0.6184732 0.0045277667 80.0 2 0.9967593 0.0003 0.44911999991009005 1830000 1032 1635
62 25.35452 1.2782174 23.104689 28.64947 53.892857 34.85105 0.0 167.0 1000.0 1000.0 1000.0 2.5079594 1.2502439 3.738006 0.0076108966 -0.8855583 1.2556534 -0.0076108975 0.014114246 -0.0027434845 -0.011606656 0.6162487 0.00474723 80.0 2 0.99687916 0.0003 0.44812198722208024 1860000 1050 1632
63 25.138454 1.2574413 22.140432 27.24548 43.857143 34.216446 0.0 126.0 1000.0 1000.0 1000.0 2.5224767 1.2809591 3.863371 0.0054031233 -1.2919346 1.1156287 -0.005403123 0.012456401 -0.00254531 -0.009754723 0.61401933 0.004603725 80.0 2 0.9971425 0.0003 0.4471240069093927 1890000 1068 1664
64 24.339891 2.1706533 18.88731 27.61409 50.142857 35.796764 0.0 108.0 1000.0 1000.0 1000.0 2.4887881 1.1743045 3.6568916 -0.003044133 -1.3906158 0.96609706 0.0030441321 0.015182884 -0.003001107 -0.012546818 0.6117846 0.0051637683 80.0 2 0.9951852 0.0003 0.4461259888709086 1920000 1086 1646
65 24.818975 1.3875486 21.64579 28.371119 52.142857 37.271893 0.0 128.0 1000.0 1000.0 1000.0 2.5014434 0.89679056 3.8054175 0.005449376 -0.90129465 1.1793233 -0.0054493756 0.01369841 -0.0029570311 -0.010808699 0.60954523 0.005175724 80.0 2 0.99682415 0.0003 0.4451279963556191 1950000 1104 1672
66 25.48425 1.3077693 23.2189 27.806519 47.892857 33.69966 0.0 142.0 1000.0 1000.0 1000.0 2.5445397 1.2358825 3.6809711 0.0074376576 -0.97974056 1.4461488 -0.0074376576 0.013046337 -0.0025806099 -0.010667648 0.6073007 0.004725121 80.0 2 0.9962574 0.0003 0.444130012697655 1980000 1123 1651
67 25.187252 1.3169397 20.500673 26.823343 47.142857 31.51158 0.0 111.0 1000.0 1000.0 1000.0 2.540091 1.1840231 3.843303 0.0023005097 -1.1286032 1.1131529 -0.0023005102 0.013100408 -0.0027895325 -0.010481574 0.60505104 0.005308956 80.0 2 0.9966728 0.0003 0.4431319950338665 2010000 1141 1658
68 25.160034 1.9854907 16.369976 28.175407 68.53571 38.13368 16.0 169.0 1000.0 1000.0 1000.0 2.5475733 1.3756142 3.5850887 0.00061959535 -0.8932496 1.2686219 -0.00061959587 0.013525372 -0.002724405 -0.010910492 0.60279614 0.0048970277 80.0 2 0.9951408 0.0003 0.44213400636730055 2040000 1159 1665
69 25.35975 1.1571137 23.001747 27.93074 63.285713 38.551315 12.0 157.0 1000.0 1000.0 1000.0 2.5477931 1.249924 3.8273776 0.0043730945 -1.11568 1.2321886 -0.004373096 0.014042586 -0.0029657749 -0.011556825 0.6005364 0.005549016 80.0 2 0.99637663 0.0003 0.4411360040273004 2070000 1177 1665
70 25.628445 1.2068168 22.66688 27.848469 44.964287 34.04879 0.0 121.0 1000.0 1000.0 1000.0 2.5705173 1.1945273 3.8155732 0.008028333 -1.1069598 1.1763867 -0.008028334 0.0137606375 -0.002707599 -0.011062762 0.5982714 0.004840131 80.0 2 0.9976545 0.0003 0.4401379982646756 2100000 1195 1666
71 25.850277 1.1252023 23.813044 27.776869 56.357143 32.141666 0.0 132.0 1000.0 1000.0 1000.0 2.5788817 1.378006 4.206875 0.008718762 -1.3668034 1.0730613 -0.008718761 0.013804279 -0.0026449137 -0.011129277 0.59600157 0.0047552385 80.0 2 0.99701357 0.0003 0.4391399993071233 2130000 1213 1664
72 25.736446 0.9441168 24.487051 28.969952 48.857143 31.725063 6.0 148.0 1000.0 1000.0 1000.0 2.598139 1.4026756 3.851747 0.0010146601 -0.90053374 1.216644 -0.0010146599 0.011749313 -0.0025517787 -0.00948631 0.5937262 0.0047565396 80.0 2 0.99595034 0.0003 0.43814199124377295 2160000 1231 1654
73 25.847897 1.0574881 23.141315 27.678385 47.857143 39.84498 0.0 169.0 1000.0 1000.0 1000.0 2.586194 1.2870271 3.804796 0.0031027414 -0.89580506 1.1238314 -0.003102742 0.013353093 -0.0027558706 -0.010772837 0.5914459 0.005562892 80.0 2 0.9953954 0.0003 0.4371440104898926 2190000 1249 1651
74 26.048641 1.5311414 21.889177 29.015194 43.964287 35.85236 0.0 125.0 1000.0 1000.0 1000.0 2.5867252 1.4267615 3.8289695 0.013717741 -0.7458726 1.1384784 -0.013717743 0.014755866 -0.0028638775 -0.011755414 0.5891603 0.0053866915 80.0 2 0.9983088 0.0003 0.4361459892139098 2220000 1267 1646
75 25.445156 1.1022828 22.317091 27.38452 40.785713 36.979107 0.0 126.0 1000.0 1000.0 1000.0 2.6100438 1.2800062 4.1603537 -0.0021579284 -0.8681294 1.1458871 0.0021579275 0.012869976 -0.0028201062 -0.010514347 0.58686936 0.005206626 80.0 2 0.9947982 0.0003 0.43514798995853615 2250000 1285 1656
76 25.647243 1.4001694 22.361671 28.599655 38.892857 33.391983 0.0 153.0 1000.0 1000.0 1000.0 2.6063583 1.3068856 3.7259169 -0.001461493 -1.0218711 1.0832869 0.0014614929 0.016585123 -0.0032353466 -0.013460278 0.5845734 0.005697051 80.0 2 0.99403906 0.0003 0.4341499971346156 2280000 1303 1675
77 25.571325 1.3189416 22.41482 28.797413 36.535713 26.389233 0.0 115.0 1000.0 1000.0 1000.0 2.629825 1.3805581 3.9390893 -0.0061042733 -1.1573826 1.6340045 0.0061042737 0.016567873 -0.0031383522 -0.013389677 0.58227193 0.005285291 80.0 2 0.99449456 0.0003 0.43315199536685484 2310000 1321 1677
78 26.007847 1.7950267 20.409805 28.72059 47.785713 34.326538 0.0 128.0 1000.0 1000.0 1000.0 2.627372 1.3604436 3.6963284 0.0016355214 -1.0214804 1.0964499 -0.0016355217 0.015801208 -0.0031344807 -0.012707789 0.5799652 0.005268513 80.0 2 0.9953764 0.0003 0.43215399525204157 2340000 1339 1655
79 25.866743 1.0618838 23.949856 28.754885 43.464287 33.89741 0.0 120.0 1000.0 1000.0 1000.0 2.6364074 1.3158209 3.6925535 -0.0028775777 -0.94745594 1.1317937 0.0028775774 0.01226428 -0.0027552452 -0.009427927 0.57765335 0.0053089517 80.0 2 0.9951123 0.0003 0.43115600736255 2370000 1357 1675
80 25.650425 1.5535706 19.902401 28.199913 46.607143 36.10732 0.0 108.0 1000.0 1000.0 1000.0 2.6262736 1.3307664 3.9509244 -0.0036451188 -1.11653 1.136757 0.0036451193 0.015924795 -0.0029231394 -0.013066243 0.57533586 0.005381042 80.0 2 0.9934164 0.0003 0.4301579909673412 2400000 1376 1627
