Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd TotalEnvSteps Time FPS
11 13.222322 2.9124599 2.5078833 17.940746 79.64286 72.22842 0.0 354.0 1000.0 1000.0 1000.0 0.85811317 -0.5587616 2.0465531 0.07819718 -0.72036725 1.9570284 -0.07819718 0.034854665 -0.0026934259 -0.02750973 0.7238292 0.002735085 80.0 0 1.0027157 0.0003 0.4990199874853069 330000 118 2715
12 12.609672 3.7441847 2.3967543 17.962177 79.57143 65.31705 0.0 263.0 1000.0 1000.0 1000.0 0.89359283 -0.5116041 2.0273566 0.06444793 -0.7147724 1.5270234 -0.06444794 0.033204712 -0.0027210284 -0.025931954 0.72182757 0.00293301 80.0 0 1.0026772 0.0003 0.49802200780647804 360000 129 2664
13 13.282216 3.3421898 5.0757833 19.189983 74.75 53.66871 0.0 199.0 1000.0 1000.0 1000.0 0.9411715 -0.38093936 2.1152265 0.069262855 -0.8976075 1.398859 -0.06926286 0.032202452 -0.0026944065 -0.025338916 0.71982163 0.002799478 80.0 0 1.00288 0.0003 0.4970240094664514 390000 140 2682
14 14.144898 3.0123737 4.0983834 19.154594 58.035713 49.455235 0.0 219.0 1000.0 1000.0 1000.0 1.0380113 -0.22053444 2.0695007 0.06660906 -0.7923958 1.4020758 -0.06660906 0.029362004 -0.0026133843 -0.023618745 0.7178115 0.0028781577 80.0 0 1.0020407 0.0003 0.4960260005845061 420000 151 2709
15 15.761139 2.680799 10.544189 20.651407 61.642857 53.611847 0.0 208.0 1000.0 1000.0 1000.0 1.1866618 -0.15640569 2.2741048 0.06926025 -0.75790554 1.6430358 -0.06926024 0.027617835 -0.0027172472 -0.022135658 0.7157975 0.002950091 80.0 0 1.0031638 0.0003 0.4950279892637624 450000 162 2702
16 15.272774 4.3411064 1.8760569 21.884796 56.67857 43.93262 0.0 210.0 1000.0 1000.0 1000.0 1.1916631 -0.21608141 2.2761362 0.06053226 -1.0188122 1.8923558 -0.060532253 0.028696416 -0.002781991 -0.02309502 0.7137796 0.003075854 80.0 0 1.0035603 0.0003 0.49403001303756583 480000 173 2686
17 16.904602 2.4952967 10.122616 21.525658 69.75 48.302338 0.0 184.0 1000.0 1000.0 1000.0 1.3025993 -0.08610413 2.4122272 0.06868438 -1.1142281 1.5775188 -0.06868438 0.029336043 -0.0028629191 -0.02325653 0.7117573 0.003080763 80.0 0 1.0037718 0.0003 0.4930319916369756 510000 185 2716
18 17.642918 2.7010632 11.866936 21.168684 62.392857 45.263783 0.0 178.0 1000.0 1000.0 1000.0 1.3853573 0.07468404 2.4149642 0.06846231 -0.79503286 1.3917809 -0.06846231 0.02742461 -0.0028092405 -0.021573985 0.709731 0.0029562893 80.0 0 1.0038061 0.0003 0.4920339921279806 540000 196 2711
19 18.776333 2.034168 12.745778 21.284132 56.285713 40.739468 0.0 148.0 1000.0 1000.0 1000.0 1.4663323 0.13604665 2.4583936 0.07055115 -0.7787932 1.2587212 -0.07055114 0.02745278 -0.0027474714 -0.02211561 0.7077006 0.0028771604 80.0 0 1.0042765 0.0003 0.49103599328005176 570000 207 2688
20 18.88184 2.583226 10.0285425 22.633703 55.107143 39.860775 0.0 132.0 1000.0 1000.0 1000.0 1.5320175 0.12647876 2.5710185 0.06533268 -0.8139712 1.2617673 -0.06533268 0.027602807 -0.002924541 -0.022393279 0.7056661 0.0031616318 80.0 0 1.003861 0.0003 0.49003800329248687 600000 218 2667
21 19.626934 2.1483023 14.516182 23.87679 63.892857 41.542007 0.0 145.0 1000.0 1000.0 1000.0 1.5834255 0.28262943 2.669536 0.06573519 -0.85824406 1.2260348 -0.06573519 0.026259284 -0.0028742086 -0.020745024 0.7036275 0.0030859723 80.0 0 1.0029206 0.0003 0.48904000119877045 630000 229 2655
22 20.248638 2.2011664 14.64205 25.360302 63.642857 42.148727 0.0 149.0 1000.0 1000.0 1000.0 1.6884671 0.3677979 2.7062 0.06464814 -0.69340694 1.1388716 -0.06464814 0.023671903 -0.002559348 -0.018877834 0.7015848 0.0028267938 80.0 0 1.0049447 0.0003 0.48804199534303844 660000 241 2671
23 20.572493 1.5485238 16.249046 23.116259 48.32143 32.67268 0.0 103.0 1000.0 1000.0 1000.0 1.7647816 0.46372467 2.896731 0.054062393 -0.9209166 1.1055917 -0.05406239 0.023160782 -0.002643711 -0.018498585 0.6995376 0.0030026063 80.0 0 1.0037632 0.0003 0.4870439940524629 690000 252 2692
24 20.85297 1.5580881 17.34195 23.983795 56.17857 37.95491 0.0 134.0 1000.0 1000.0 1000.0 1.80196 0.36333436 2.7787406 0.055571053 -0.87945557 1.279651 -0.055571046 0.022940367 -0.0027339505 -0.018076945 0.6974865 0.0032188576 80.0 0 1.0040269 0.0003 0.48604600563714795 720000 263 2671
25 20.614328 2.7246785 9.606641 23.322636 47.285713 38.571693 0.0 152.0 1000.0 1000.0 1000.0 1.8523923 0.43129176 2.7710094 0.03950521 -0.9140433 1.4188467 -0.03950521 0.024456387 -0.0029609874 -0.019282522 0.69543105 0.0033464138 80.0 0 1.0028237 0.0003 0.48504800947891086 750000 274 2684
26 21.812803 1.8000392 17.825386 24.944183 41.357143 31.797588 0.0 120.0 1000.0 1000.0 1000.0 1.9314287 0.46776313 2.8524358 0.04658918 -0.90509534 1.2731519 -0.04658918 0.022807578 -0.002681329 -0.01793047 0.6933714 0.0032048363 80.0 0 1.003312 0.0003 0.4840500140318596 780000 286 2638
27 21.786947 1.6030535 17.940985 25.287458 60.892857 44.140472 0.0 168.0 1000.0 1000.0 1000.0 1.9695898 0.56143963 3.0051405 0.039599076 -0.865522 1.0354795 -0.03959908 0.019434854 -0.002606227 -0.015246623 0.69130737 0.0032685366 80.0 0 1.0022521 0.0003 0.4830519989405728 810000 297 2706
28 22.003262 1.7439957 17.195078 25.937824 58.214287 34.310925 0.0 110.0 1000.0 1000.0 1000.0 1.986871 0.6553898 2.872248 0.04031966 -0.8432028 1.1808984 -0.04031966 0.018603522 -0.0024974183 -0.014619841 0.6892395 0.003349023 80.0 0 1.0033962 0.0003 0.48205400153539285 840000 308 2679
29 22.200445 1.5943254 18.371899 25.816898 62.535713 41.134346 0.0 155.0 1000.0 1000.0 1000.0 2.0352652 0.56524354 3.0566914 0.035229515 -1.1180167 1.022793 -0.03522952 0.020074507 -0.0027299263 -0.015739745 0.6871671 0.0034738407 80.0 0 1.002876 0.0003 0.4810560015447731 870000 319 2700
30 22.796041 1.3426816 20.142689 25.097057 59.357143 30.17238 0.0 136.0 1000.0 1000.0 1000.0 2.0897443 0.7762203 3.056311 0.03458262 -1.0076607 1.003739 -0.034582615 0.019633304 -0.002738677 -0.015834874 0.6850902 0.00369757 80.0 0 1.0022153 0.0003 0.4800580075310835 900000 330 2653
31 23.017813 1.6790735 19.223425 26.328783 54.82143 38.91387 0.0 151.0 1000.0 1000.0 1000.0 2.1347685 0.5522964 3.0480075 0.033322234 -0.957986 1.0204166 -0.033322234 0.02035565 -0.0028119795 -0.016027603 0.6830091 0.003570086 80.0 0 1.0020564 0.0003 0.4790599994846701 930000 341 2688
32 22.767736 1.311567 19.055784 25.3177 49.392857 27.482904 0.0 111.0 1000.0 1000.0 1000.0 2.1392002 0.661569 3.108909 0.031839367 -0.9235035 1.1616281 -0.031839367 0.019854628 -0.0027760789 -0.015748493 0.6809235 0.0036080526 80.0 0 1.0005876 0.0003 0.47806198611060285 960000 353 2692
33 23.424269 1.41361 20.911581 28.025484 44.535713 38.934452 0.0 149.0 1000.0 1000.0 1000.0 2.1986136 0.89698684 3.1791332 0.0313231 -1.0252136 1.3569294 -0.031323098 0.01805982 -0.0027610096 -0.01426592 0.6788339 0.003842528 80.0 0 1.0013018 0.0003 0.477064004531135 990000 364 2690
34 23.37558 1.1844424 20.900085 25.365847 51.535713 32.92685 0.0 123.0 1000.0 1000.0 1000.0 2.1978543 0.8554986 3.015301 0.03004541 -0.8422156 0.956572 -0.03004541 0.01615875 -0.0024764119 -0.012652537 0.67673975 0.0034639789 80.0 0 1.0006104 0.0003 0.4760660064851852 1020000 375 2666
35 23.617632 1.4550428 20.60049 26.720547 46.32143 34.766624 0.0 112.0 1000.0 1000.0 1000.0 2.2331848 0.7793286 3.2276804 0.029065333 -0.9465829 1.1198838 -0.029065333 0.016265396 -0.0025537135 -0.013017288 0.6746412 0.0034628017 80.0 0 1.0024388 0.0003 0.47506800080179984 1050000 386 2689
36 24.465733 1.608882 21.506762 29.604399 57.392857 35.595284 0.0 141.0 1000.0 1000.0 1000.0 2.2686245 0.87377936 3.2512732 0.03348336 -0.83713835 1.0319821 -0.03348336 0.01904421 -0.0026347241 -0.015113555 0.6725381 0.003445588 80.0 0 1.002764 0.0003 0.4740699962916369 1080000 397 2680
37 23.926579 1.2371591 21.213991 26.558744 56.892857 41.080357 0.0 152.0 1000.0 1000.0 1000.0 2.2939415 0.87551636 3.2498355 0.026374407 -0.918336 1.022369 -0.026374409 0.01712471 -0.0027164742 -0.013565524 0.6704308 0.004001097 80.0 0 1.0004942 0.0003 0.473072001746849 1110000 409 2697
38 23.557013 1.0963373 21.034 25.713915 58.714287 36.37587 0.0 129.0 1000.0 1000.0 1000.0 2.297134 0.7997435 3.2272155 0.018826326 -0.95004845 1.6282597 -0.018826326 0.015328112 -0.0025526634 -0.012116326 0.66831875 0.0036943816 80.0 0 0.9999254 0.0003 0.472073997803164 1140000 420 2661
39 24.460691 1.255821 22.45243 28.194199 41.42857 29.08906 0.0 105.0 1000.0 1000.0 1000.0 2.3278286 1.072295 3.3033655 0.0245986 -0.58635277 1.1598597 -0.024598598 0.016154902 -0.0026015998 -0.012634963 0.6662026 0.0039702193 80.0 0 1.0009329 0.0003 0.47107599339382866 1170000 431 2683
40 23.842573 1.3292404 20.442942 26.801403 49.92857 33.859932 0.0 118.0 1000.0 1000.0 1000.0 2.3471093 0.82073885 3.4042962 0.011919513 -1.0613359 1.1072998 -0.0119195115 0.01572008 -0.002796299 -0.012790237 0.664082 0.00444806 80.0 0 0.99757385 0.0003 0.4700779974332304 1200000 442 2689
41 24.139715 1.2363089 21.782837 27.240984 47.607143 37.85625 0.0 130.0 1000.0 1000.0 1000.0 2.3478587 0.9716118 3.1580095 0.013355323 -0.88459194 1.175732 -0.013355323 0.01408565 -0.002328384 -0.011373241 0.6619568 0.0037685635 80.0 0 0.9991484 0.0003 0.46907999085743085 1230000 453 2682
42 24.521511 1.1292399 21.662247 26.760286 49.285713 42.43218 0.0 168.0 1000.0 1000.0 1000.0 2.363776 0.9473691 3.2665143 0.019503074 -0.9974742 1.0786474 -0.019503074 0.013501061 -0.0024032956 -0.010798927 0.65982664 0.0037591932 80.0 0 1.0007565 0.0003 0.4680820106210549 1260000 465 2685
43 24.628965 1.0761561 22.517624 26.80051 51.785713 37.08904 0.0 119.0 1000.0 1000.0 1000.0 2.3829396 0.905082 3.2657647 0.01924585 -0.86571145 1.1537966 -0.019245848 0.015440961 -0.0025895569 -0.012139032 0.6576924 0.0040131146 80.0 0 0.99954516 0.0003 0.46708400990043564 1290000 476 2680
44 24.468397 1.3383429 21.64816 26.918003 56.714287 34.272915 0.0 130.0 1000.0 1000.0 1000.0 2.3866286 1.0999273 3.5226521 0.015875544 -0.9086793 1.2064852 -0.015875546 0.016745491 -0.0026344024 -0.013402021 0.65555346 0.004163839 80.0 0 0.99893796 0.0003 0.4660859978902244 1320000 487 2687
45 23.915752 3.880345 4.378548 26.219334 58.82143 84.54418 0.0 475.0 1000.0 1000.0 1000.0 2.384536 1.0976908 3.5314069 0.007897108 -1.0162272 1.170134 -0.007897107 0.017364431 -0.003092439 -0.014417031 0.6534099 0.004614492 80.0 0 0.9978203 0.0003 0.4650880114870078 1350000 498 2695
46 24.721664 1.2059789 22.214108 27.318338 58.17857 36.624596 0.0 123.0 1000.0 1000.0 1000.0 2.4086287 0.78897667 3.2945735 0.015967967 -1.1355846 1.0823432 -0.015967965 0.016199367 -0.0027101715 -0.0130812945 0.6512619 0.0042489693 80.0 0 0.99982584 0.0003 0.46409000434407544 1380000 509 2686
47 24.937971 1.1518006 21.761877 27.789814 41.32143 36.64994 0.0 142.0 1000.0 1000.0 1000.0 2.4364343 1.0569571 3.3628962 0.015410923 -0.6942399 1.0362811 -0.0154109225 0.01384582 -0.0024238164 -0.011049137 0.64910895 0.003987869 80.0 0 0.99931455 0.0003 0.463092013378182 1410000 520 2664
48 24.995182 1.5942562 18.763178 27.077818 56.82143 38.094856 0.0 116.0 1000.0 1000.0 1000.0 2.445315 1.1514151 3.4050593 0.015563798 -0.6644825 1.254311 -0.015563797 0.015535862 -0.0026368634 -0.012367136 0.64695156 0.004299812 80.0 0 0.9983877 0.0003 0.4620939926194436 1440000 532 2687
49 24.863176 1.2075884 21.634132 26.86365 55.0 32.08916 0.0 103.0 1000.0 1000.0 1000.0 2.4442093 0.9656582 3.3745706 0.014329746 -0.9711822 1.0048255 -0.014329747 0.015585701 -0.0025992426 -0.012378388 0.6447896 0.0040376075 80.0 0 0.99908566 0.0003 0.4610960064877359 1470000 543 2691
50 24.817585 1.2739415 21.2345 26.89019 60.75 40.508926 0.0 158.0 1000.0 1000.0 1000.0 2.4622304 1.040577 3.6381605 0.010639349 -0.8734629 1.0707661 -0.010639349 0.015480055 -0.0027440316 -0.012453584 0.6426228 0.0042469995 80.0 0 0.99895203 0.0003 0.4600980092110313 1500000 554 2673
51 24.530859 1.753481 19.403063 28.444445 57.32143 29.218454 0.0 138.0 1000.0 1000.0 1000.0 2.4469454 0.6894731 3.8202586 0.008519445 -1.0647644 1.2478819 -0.008519445 0.016236074 -0.00274997 -0.012901418 0.6404513 0.004710179 80.0 0 0.9966903 0.0003 0.4591000102019319 1530000 565 2679
52 25.201023 1.3849721 22.526318 28.58353 51.464287 35.516075 0.0 134.0 1000.0 1000.0 1000.0 2.4540546 0.95081353 3.5896063 0.01812157 -0.8644675 1.1549089 -0.01812157 0.015449832 -0.0027707638 -0.01233551 0.6382751 0.0043357923 80.0 0 0.99929976 0.0003 0.4581019915476621 1560000 576 2695
53 24.936382 1.135392 20.953861 27.233597 51.92857 27.97694 0.0 110.0 1000.0 1000.0 1000.0 2.4619226 0.9604222 3.3527107 0.0119158095 -0.9439332 1.0026177 -0.011915809 0.013378916 -0.0024515246 -0.01076463 0.6360942 0.004238995 80.0 0 0.99846876 0.0003 0.4571039900439277 1590000 588 2669
54 25.410313 1.5654889 22.223606 28.465004 61.42857 36.1509 0.0 131.0 1000.0 1000.0 1000.0 2.4697485 1.1759672 3.6055944 0.01897244 -0.8314171 1.1579312 -0.018972442 0.017448045 -0.0029844616 -0.014039258 0.63390833 0.004601805 80.0 0 0.9992316 0.0003 0.456105987855782 1620000 599 2685
55 24.596537 3.9482677 5.550933 28.090027 58.464287 34.080242 0.0 143.0 1000.0 1000.0 1000.0 2.4803073 1.1243699 3.6406572 0.004112129 -0.979353 1.2060521 -0.004112129 0.01674634 -0.0029501682 -0.013866749 0.63171804 0.0045530275 80.0 0 0.99810326 0.0003 0.45510799449199707 1650000 610 2675
56 25.305141 0.83277225 23.738909 27.85118 61.32143 29.248997 0.0 117.0 1000.0 1000.0 1000.0 2.5114949 0.97376835 3.5932946 0.011296292 -1.0364401 1.1658641 -0.011296293 0.01405219 -0.002574044 -0.011531599 0.62952274 0.0044972636 80.0 0 0.99903405 0.0003 0.4541099923733702 1680000 621 2660
57 25.423937 1.1841624 22.98817 27.84565 50.17857 33.334938 0.0 105.0 1000.0 1000.0 1000.0 2.532773 0.97440356 3.6286201 0.009427299 -1.0434772 1.1117374 -0.009427299 0.012485404 -0.0024873246 -0.009839991 0.6273226 0.0048040366 80.0 0 0.9971906 0.0003 0.4531119911451714 1710000 633 2681
58 25.632517 0.9117388 24.181894 27.523396 56.357143 37.490204 0.0 138.0 1000.0 1000.0 1000.0 2.5376596 1.3890114 3.8472989 0.009252529 -0.9897779 1.0370715 -0.009252528 0.014903826 -0.0027839344 -0.011890525 0.62511736 0.004775265 80.0 0 0.99688196 0.0003 0.45211400043148375 1740000 644 2688
59 25.338333 1.3595303 22.025913 28.691498 54.535713 31.368185 0.0 113.0 1000.0 1000.0 1000.0 2.5398214 1.2974111 3.6580184 0.0047323485 -1.0276916 1.2580752 -0.004732349 0.014802085 -0.002753979 -0.012063424 0.62290776 0.0050957324 80.0 0 0.9968667 0.0003 0.4511160029464541 1770000 655 2710
60 25.695553 1.4290174 20.512875 29.091442 49.857143 30.165867 0.0 106.0 1000.0 1000.0 1000.0 2.5447347 1.2738644 3.5611925 0.009780935 -0.779519 1.1290675 -0.009780935 0.015445502 -0.0027774172 -0.012485807 0.62069315 0.005113084 80.0 0 0.9976341 0.0003 0.45011800844982525 1800000 666 2638
61 25.414045 1.2609347 22.944921 28.723322 52.42857 31.92897 0.0 128.0 1000.0 1000.0 1000.0 2.5498285 1.2040987 3.7839494 0.005594452 -0.95696217 1.1838005 -0.005594453 0.01401005 -0.0027340031 -0.011200563 0.6184732 0.0049291095 80.0 0 0.99650466 0.0003 0.44911999991009005 1830000 678 2642
62 25.73176 0.98979074 22.879526 27.424047 55.0 42.30417 0.0 140.0 1000.0 1000.0 1000.0 2.5532722 1.3278254 3.716278 0.009717519 -0.8549573 0.9671896 -0.009717518 0.010051451 -0.0021790485 -0.008050584 0.6162487 0.0043523144 80.0 0 0.9985109 0.0003 0.44812198722208024 1860000 689 2678
63 25.840036 1.2147367 22.879335 27.853184 43.535713 29.632853 0.0 110.0 1000.0 1000.0 1000.0 2.5469522 1.2638286 3.4041893 0.011196928 -0.8401486 1.0830574 -0.011196928 0.0146193635 -0.002733497 -0.011701219 0.61401933 0.0049366243 80.0 0 0.9976001 0.0003 0.4471240069093927 1890000 700 2703
64 24.983534 3.8324468 6.1096096 27.655294 48.82143 36.792908 0.0 144.0 1000.0 1000.0 1000.0 2.5318158 1.2889864 3.7244627 0.0023960343 -0.8895165 1.0577726 -0.002396034 0.01543229 -0.0027934215 -0.012688292 0.6117846 0.00488187 80.0 0 0.99708056 0.0003 0.4461259888709086 1920000 711 2653
65 25.679499 1.0326916 23.6214 27.483435 59.035713 33.21949 0.0 124.0 1000.0 1000.0 1000.0 2.5615942 1.2787716 3.6851702 0.006580363 -0.96325374 0.84553844 -0.006580363 0.0132294735 -0.0026909907 -0.010969 0.60954523 0.0048103156 80.0 0 0.9979396 0.0003 0.4451279963556191 1950000 722 2651
66 25.439795 1.1207317 22.47807 28.151064 48.92857 35.667038 0.0 148.0 1000.0 1000.0 1000.0 2.549371 1.2428391 3.8011763 0.0074879597 -0.9755186 1.2499591 -0.007487959 0.014229467 -0.0027778223 -0.011640723 0.6073007 0.0047000227 80.0 0 0.9981681 0.0003 0.444130012697655 1980000 734 2686
67 25.853918 1.0063839 23.332891 28.03212 53.42857 34.006752 0.0 130.0 1000.0 1000.0 1000.0 2.5612926 1.3719479 3.6943178 0.00768596 -0.9641139 1.1664056 -0.0076859607 0.013745997 -0.0027465844 -0.011195208 0.60505104 0.0050719646 80.0 0 0.99681795 0.0003 0.4431319950338665 2010000 745 2653
68 25.787363 0.9478718 24.107786 27.829643 63.57143 29.176104 12.0 137.0 1000.0 1000.0 1000.0 2.586609 1.3247013 3.7563226 0.0038588883 -0.8492719 1.1589319 -0.0038588888 0.011878904 -0.002526265 -0.009833515 0.60279614 0.0049110684 80.0 0 0.9961827 0.0003 0.44213400636730055 2040000 756 2655
69 25.569427 1.3105434 23.06449 29.407219 60.785713 40.472527 0.0 126.0 1000.0 1000.0 1000.0 2.576844 1.4019678 3.603794 0.0032967387 -0.74455965 1.0884521 -0.0032967385 0.011938952 -0.0023984446 -0.009801278 0.6005364 0.0047380403 80.0 0 0.99631095 0.0003 0.4411360040273004 2070000 768 2634
70 26.15411 1.2912829 24.096169 29.794443 56.785713 36.81261 0.0 166.0 1000.0 1000.0 1000.0 2.5856662 1.2941923 3.760115 0.010131043 -0.8911458 1.3378104 -0.010131043 0.013834288 -0.0026871879 -0.011227258 0.5982714 0.004740118 80.0 0 0.9978212 0.0003 0.4401379982646756 2100000 779 2667
71 26.160355 1.1172215 23.814379 28.17828 62.892857 39.551357 0.0 182.0 1000.0 1000.0 1000.0 2.6098433 1.2675418 3.7128131 0.011444908 -0.9589405 1.6451273 -0.011444908 0.015150083 -0.0028323648 -0.012549614 0.59600157 0.0054657133 80.0 0 0.9966874 0.0003 0.4391399993071233 2130000 790 2662
72 26.133762 1.2341871 24.115532 29.48161 52.42857 23.815403 7.0 94.0 1000.0 1000.0 1000.0 2.608113 1.4164615 3.8698235 0.0076544783 -0.88519704 1.1359341 -0.0076544783 0.014152085 -0.0027391738 -0.011706073 0.5937262 0.004763143 80.0 0 0.9984587 0.0003 0.43814199124377295 2160000 801 2663
73 25.735966 1.0236855 23.761349 27.959595 33.464287 28.708487 0.0 103.0 1000.0 1000.0 1000.0 2.6060424 1.4346241 3.8667374 0.0012112055 -1.1980548 1.0641536 -0.0012112063 0.0151035935 -0.0028654905 -0.012592424 0.5914459 0.005486506 80.0 0 0.996146 0.0003 0.4371440104898926 2190000 813 2657
74 25.608206 1.3639048 22.794386 28.113459 47.392857 37.7211 0.0 156.0 1000.0 1000.0 1000.0 2.6011734 1.3110969 3.9097593 0.001532808 -1.0939456 1.1811179 -0.0015328081 0.013890656 -0.0027224636 -0.011316201 0.5891603 0.005201984 80.0 0 0.9953398 0.0003 0.4361459892139098 2220000 824 2584
75 25.984615 1.0806555 23.957985 27.676058 59.17857 32.41368 9.0 130.0 1000.0 1000.0 1000.0 2.626662 1.3381387 3.6853244 0.0026928217 -1.0778642 1.0040026 -0.0026928212 0.014117536 -0.002833946 -0.011708118 0.58686936 0.0050018 80.0 0 0.9963964 0.0003 0.43514798995853615 2250000 836 2680
76 25.696543 1.0182017 23.43312 27.679548 38.214287 28.013206 0.0 114.0 1000.0 1000.0 1000.0 2.604326 1.3778367 3.6054978 -0.0006564894 -0.7928552 1.7392395 0.00065648917 0.010436406 -0.002419201 -0.008500913 0.5845734 0.004940784 80.0 0 0.9955767 0.0003 0.4341499971346156 2280000 847 2668
77 25.925043 1.0718923 24.061785 28.149935 46.5 29.344627 0.0 119.0 1000.0 1000.0 1000.0 2.6097658 1.2028905 3.8129692 0.0018492198 -0.82086706 1.1044116 -0.0018492201 0.010657139 -0.002401619 -0.008583119 0.58227193 0.0050973715 80.0 0 0.9946587 0.0003 0.43315199536685484 2310000 858 2681
78 26.169373 1.056292 24.004183 27.941013 46.464287 32.417458 0.0 119.0 1000.0 1000.0 1000.0 2.610447 1.4054301 3.65777 0.0059773508 -0.7374735 1.3337291 -0.005977351 0.012154892 -0.0026234756 -0.009905724 0.5799652 0.0052647283 80.0 0 0.9966414 0.0003 0.43215399525204157 2340000 869 2680
79 25.815218 1.0939472 24.115551 28.238956 57.0 39.130733 0.0 128.0 1000.0 1000.0 1000.0 2.6081166 1.4154148 4.074616 0.0018087156 -1.1433276 1.2676957 -0.0018087152 0.014626196 -0.0028482787 -0.012143721 0.57765335 0.0050842026 80.0 0 0.99511313 0.0003 0.43115600736255 2370000 880 2685
80 25.780697 1.4520749 23.304373 28.857523 49.67857 39.03666 0.0 132.0 1000.0 1000.0 1000.0 2.6030242 1.1228836 3.7932348 0.0025778182 -1.0413879 1.2094816 -0.002577818 0.015482473 -0.0029744995 -0.0125514455 0.57533586 0.005528205 80.0 0 0.9951049 0.0003 0.4301579909673412 2400000 892 2617
