Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Values/C/Mean Values/C/Min Values/C/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Loss/Cost Loss/DeltaCost Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd LagrangeMultiplier TotalEnvSteps Time FPS
11 14.218532 4.5629044 6.1593485 23.903416 5.9171634 6.6745353 0.15647234 32.251568 1000.0 1000.0 1000.0 1.0205013 -0.3999731 2.5362833 1.0172526e-08 -4.6185966 10.301816 8.688917 -8.747354 29.86676 -0.0072382996 0.06973401 -0.013994914 -0.05712103 18.936592 -15.7150345 0.7238292 0.0065094023 80.0 0 1.0015815 0.000294 0.4990199874853069 0.0 330000 580 453
12 13.954051 5.0784793 4.509017 27.2781 7.3472266 7.8331304 0.10636355 26.037539 1000.0 1000.0 1000.0 1.0794358 -0.37187937 3.0741203 2.0345052e-09 -6.0873113 11.738919 9.521302 -5.4729176 31.367926 -0.007218281 0.06804608 -0.021985 -0.055560596 20.130592 -17.391563 0.72182757 0.022237834 61.0 0 1.007289 0.0002934 0.49802200780647804 0.0 360000 635 547
13 13.298486 5.001664 2.9191127 22.325743 11.405657 10.936657 0.026397739 35.109203 1000.0 1000.0 1000.0 1.0894998 -0.5874367 2.7381196 0.0 -4.915809 11.394296 9.366524 -10.49326 31.47304 -0.0071982164 0.07344372 -0.021548942 -0.061225154 19.654007 -16.884386 0.71982163 0.02423485 62.0 0 1.007968 0.00029279999999999996 0.4970240094664514 0.0 390000 691 538
14 16.440935 6.1875963 -0.63606834 28.762419 7.426898 7.8915224 0.17415261 28.687529 1000.0 1000.0 1000.0 1.197216 -0.44116005 3.1536007 -2.4414062e-08 -5.217882 9.751823 9.748628 -9.074167 27.591167 -0.007178099 0.083037384 -0.023410745 -0.07002477 17.744156 -14.995927 0.7178115 0.02118474 71.0 0 1.0095396 0.00029219999999999995 0.4960260005845061 0.0 420000 752 492
15 15.357814 4.867218 6.2888665 26.169504 7.1799483 6.9278955 0.2610478 29.064213 1000.0 1000.0 1000.0 1.2671404 -0.388772 3.158191 4.0690105e-09 -5.1406245 11.859306 10.369205 -5.411723 29.087536 -0.007157976 0.075778626 -0.026262814 -0.06286666 16.502888 -14.093166 0.7157975 0.02162708 41.0 0 1.0092521 0.0002916 0.4950279892637624 0.0 450000 795 703
16 16.599977 4.8583136 6.2984204 26.275246 7.7716455 8.167897 0.4078896 31.997267 1000.0 1000.0 1000.0 1.384114 -0.27186796 3.2763553 -1.0172526e-08 -5.7009583 9.60583 10.008659 -4.1573877 27.041225 -0.0071377847 0.078949235 -0.020065133 -0.06559514 16.389923 -13.684956 0.7137796 0.021212477 61.0 0 1.0076725 0.00029099999999999997 0.49403001303756583 0.0 480000 850 544
17 16.355427 6.7647614 -0.35597742 33.314823 7.125032 7.9300275 0.057384096 36.081112 1000.0 1000.0 1000.0 1.4066066 -0.24380606 3.913701 -1.8310548e-08 -5.5868487 13.484467 11.134596 -3.9913757 29.908007 -0.0071175606 0.08606835 -0.032037474 -0.07193911 20.050701 -17.41 0.7117573 0.023407966 20.0 0 1.0072811 0.00029039999999999996 0.4930319916369756 0.0 510000 880 988
18 21.969885 5.686336 6.010351 34.817898 6.3905997 5.4924154 0.97677904 21.521286 1000.0 1000.0 1000.0 1.6081475 0.06525296 3.49172 8.138021e-09 -5.406397 11.212616 10.943281 -4.8324623 28.507633 -0.0070973113 0.1304659 -0.023109082 -0.11115912 16.951878 -14.240146 0.709731 0.020151885 49.0 0 1.009685 0.00028979999999999994 0.4920339921279806 0.0 540000 927 634
19 17.546524 5.491513 6.2298126 32.668056 7.138324 7.5792613 0.20947716 33.89622 1000.0 1000.0 1000.0 1.5951048 -0.27080628 4.483458 2.0853678e-08 -6.583805 12.1400585 10.82992 -1.6584105 28.704567 -0.007077017 0.10206871 -0.040537205 -0.08513746 17.951077 -15.386557 0.7077006 0.020539567 59.0 0 1.030601 0.0002892 0.49103599328005176 0.0 570000 981 555
20 17.132673 5.1246176 8.819532 27.798817 7.633823 5.825259 0.9852528 28.729235 1000.0 1000.0 1000.0 1.5942101 -0.06043324 4.0275965 8.138021e-09 -6.5506597 8.790656 11.470932 -2.8890533 31.707699 -0.007056668 0.093883105 -0.02227585 -0.07814013 17.742682 -15.0164795 0.7056661 0.024116274 42.0 0 1.0074623 0.00028859999999999997 0.49003800329248687 0.0 600000 1025 692
21 16.122396 5.5466576 2.5628362 26.331 5.805167 5.533966 0.30427295 22.824062 1000.0 1000.0 1000.0 1.6315805 -0.331462 4.278278 -6.1035155e-09 -8.465836 8.670357 11.781719 -4.289419 31.51672 -0.0070362724 0.089943446 -0.02666652 -0.076316155 15.354492 -13.179485 0.7036275 0.02218819 34.0 0 1.009599 0.00028799999999999995 0.48904000119877045 0.0 630000 1063 780
22 15.552461 5.3814917 3.815131 26.505133 7.7416177 9.898468 0.23150662 46.54953 1000.0 1000.0 1000.0 1.6783195 -0.04712537 4.2687078 -8.646647e-09 -5.6359305 13.257427 11.491792 -5.3674417 31.644777 -0.007015845 0.09612567 -0.3268652 -0.081584536 18.212595 -15.738663 0.7015848 0.020545993 33.0 0 1.2732275 0.00028739999999999994 0.48804199534303844 0.0 660000 1101 790
23 17.759136 6.1127825 1.1927356 26.42475 7.933225 10.375162 0.16436377 44.015327 1000.0 1000.0 1000.0 1.8289229 -0.08543855 4.136092 4.0690105e-09 -5.9252872 8.815028 11.6290045 -3.7479455 32.007504 -0.006995376 0.09901929 -0.018546434 -0.0826191 18.68511 -15.830922 0.6995376 0.021644216 63.0 0 1.0084355 0.0002868 0.4870439940524629 0.0 690000 1158 532
24 16.171078 4.9768534 4.066359 24.04217 6.921781 5.9187593 0.22575536 20.298489 1000.0 1000.0 1000.0 1.7066427 -0.031425267 4.8259573 -1.2207031e-08 -6.039973 10.544599 11.950675 -1.4470587 29.745037 -0.006974856 0.09053948 -0.23035863 -0.076118834 16.590282 -13.892553 0.6974865 0.021170214 62.0 0 1.0816731 0.00028619999999999996 0.48604600563714795 0.0 720000 1212 550
25 16.193682 6.8017225 4.114955 25.822771 7.5236764 6.3387947 0.0025407514 23.234812 1000.0 1000.0 1000.0 1.8412836 -0.053467423 4.461433 8.138021e-09 -7.180103 8.045877 12.170394 -2.0428429 31.67082 -0.0069543133 0.08656592 -0.07247589 -0.07400456 18.127995 -15.65897 0.69543105 0.021545943 66.0 0 1.1726277 0.00028559999999999995 0.48504800947891086 0.0 750000 1266 553
26 17.063356 7.1120596 2.2679868 28.722897 6.516888 7.0825787 0.103384316 25.635649 1000.0 1000.0 1000.0 1.8169849 0.36732954 4.1740813 1.6276042e-08 -5.161374 8.008681 12.138534 -0.813377 35.57653 -0.0069337245 0.09433617 -0.023950256 -0.08046165 16.10306 -13.431488 0.6933714 0.022026453 43.0 0 1.0124203 0.000285 0.4840500140318596 0.0 780000 1303 821
27 19.012156 5.945551 2.6011908 27.138496 5.5089593 6.488271 0.039042708 27.157665 1000.0 1000.0 1000.0 1.844509 -0.034517318 4.849181 -1.373291e-08 -7.017877 10.7222395 11.689429 -4.9913177 29.399942 -0.006913064 0.10503069 -0.025702402 -0.0873695 16.448444 -13.83596 0.69130737 0.020082895 56.0 0 1.0121832 0.0002844 0.4830519989405728 0.0 810000 1346 694
28 17.89452 7.9655733 0.5440291 28.621838 7.486337 8.187765 0.002155988 37.170918 1000.0 1000.0 1000.0 1.9508753 0.1460456 5.0404906 -2.0345052e-09 -9.704603 11.649401 12.142711 -4.3055396 29.96504 -0.0068923933 0.101626925 -0.03128189 -0.08558028 18.270351 -15.683746 0.6892395 0.020397104 33.0 0 1.0105501 0.00028379999999999996 0.48205400153539285 0.0 840000 1377 959
29 16.2383 6.20298 1.3438214 26.969767 10.8147955 9.787534 0.2274663 37.823193 1000.0 1000.0 1000.0 1.9165336 0.2886964 4.679014 -1.0172526e-08 -7.660066 9.863162 11.995243 -3.2832842 30.900023 -0.006871665 0.08983569 -0.018473316 -0.07583521 17.848911 -15.265404 0.6871671 0.021941692 53.0 0 1.0107026 0.00028319999999999994 0.4810560015447731 0.0 870000 1419 724
30 18.910267 5.682801 0.67756706 27.47126 9.147462 7.668046 0.17397894 30.714346 1000.0 1000.0 1000.0 1.9836477 0.3333453 4.232947 -5.086263e-09 -6.0861416 10.073525 12.827954 -0.70198834 32.176254 -0.0068508983 0.09716523 -0.029615412 -0.08152896 16.233484 -13.42054 0.6850902 0.023952093 61.0 0 1.0390334 0.0002826 0.4800580075310835 0.0 900000 1464 656
31 20.051718 4.571917 8.681293 29.079458 6.5587683 7.30221 0.09901199 35.703552 1000.0 1000.0 1000.0 2.0609918 0.30556858 4.414676 2.0345052e-09 -6.0252137 8.129695 11.972951 -2.2394767 27.600517 -0.0068300916 0.09520255 -0.022280678 -0.07878555 15.351357 -12.562933 0.6830091 0.021307353 58.0 0 1.0088282 0.00028199999999999997 0.4790599994846701 0.0 930000 1509 679
32 19.328976 5.077679 5.424837 29.92339 6.3911843 3.8998666 0.18161261 16.81295 1000.0 1000.0 1000.0 2.0422647 0.43875903 4.5362678 1.0172526e-08 -5.4150996 10.466184 12.721778 -2.4513612 35.816433 -0.006809244 0.09743671 -0.022093557 -0.08037613 16.260145 -13.688831 0.6809235 0.02415977 44.0 0 1.0085679 0.00028139999999999996 0.47806198611060285 0.0 960000 1546 813
33 19.53149 6.9224477 6.3215475 35.805824 10.767875 7.8732 0.44090575 30.47638 1000.0 1000.0 1000.0 2.0911021 0.3544433 4.569532 -1.3224284e-08 -5.9478292 9.620245 12.101163 -2.000524 31.289871 -0.006788331 0.11741844 -0.043545533 -0.09868749 20.073835 -17.086884 0.6788339 0.023384757 29.0 0 1.0115926 0.00028079999999999994 0.477064004531135 0.0 990000 1575 1032
34 18.412937 7.9606624 0.46131247 30.71012 10.750839 11.695829 0.11304031 51.94072 1000.0 1000.0 1000.0 2.1018002 0.31998983 4.9225535 -3.8146974e-09 -5.307378 8.558343 12.54243 0.036353588 34.08906 -0.006767393 0.1171875 -0.02484198 -0.09937276 18.291662 -15.434669 0.67673975 0.020889573 41.0 0 1.0123947 0.0002802 0.4760660064851852 0.0 1020000 1612 796
35 18.761658 6.9331026 8.019087 29.658697 7.7781677 9.036067 0.15586491 36.727375 1000.0 1000.0 1000.0 2.1214414 0.37944776 4.6916924 0.0 -6.687343 7.957403 12.589064 -3.7645264 30.152517 -0.006746415 0.10959256 -0.031538133 -0.09285559 18.40834 -15.623251 0.6746412 0.020306576 49.0 0 1.011658 0.00027959999999999997 0.47506800080179984 0.0 1050000 1661 622
36 20.17827 5.8228416 8.076163 35.174892 11.348262 11.836526 0.3452665 52.835922 1000.0 1000.0 1000.0 2.1280417 0.12720156 4.4907637 5.086263e-09 -6.7761 9.325103 12.578461 -3.5485318 31.331884 -0.0067253876 0.10229024 -0.027128292 -0.08600822 18.157393 -15.040173 0.6725381 0.021390874 62.0 0 1.0130833 0.00027899999999999995 0.4740699962916369 0.0 1080000 1716 544
37 21.390825 3.84011 11.595087 28.933714 8.7119875 6.7680173 0.04114371 30.393995 1000.0 1000.0 1000.0 2.1506684 0.5546095 4.944516 -8.138021e-09 -6.5926685 9.035223 12.737641 -3.725845 36.301624 -0.0067043053 0.113584965 -0.106706426 -0.09428607 17.032991 -13.977946 0.6704308 0.021136161 39.0 0 1.0826564 0.0002784 0.473072001746849 0.0 1110000 1758 711
38 20.725794 6.4929576 4.600019 33.623672 6.385109 6.7758307 0.02378441 25.753393 1000.0 1000.0 1000.0 2.1536338 0.49750632 4.8074 -1.0172526e-08 -6.673259 11.303679 12.206053 -1.5549574 34.708683 -0.0066831894 0.100730315 -0.031355526 -0.08359492 15.495865 -12.653786 0.66831875 0.021958463 47.0 0 1.0250387 0.0002778 0.472073997803164 0.0 1140000 1805 642
39 20.472544 6.639072 1.8214728 35.341812 8.76267 10.762024 0.11715782 45.15057 1000.0 1000.0 1000.0 2.2159784 0.48916888 4.625951 0.0 -5.0239377 11.161808 12.347818 -6.3981123 34.280994 -0.006662028 0.11141373 -0.043177184 -0.09282348 17.002438 -14.230831 0.6662026 0.021085065 65.0 0 1.0456183 0.0002772 0.47107599339382866 0.0 1170000 1862 519
40 19.984985 7.649681 0.66707456 30.495876 6.7843285 5.4569182 0.1800982 20.84726 1000.0 1000.0 1000.0 2.2540677 0.52060413 4.9012904 9.155274e-09 -5.2054887 13.521473 12.252406 -3.004194 32.41581 -0.006640828 0.14866188 -0.08761639 -0.12688138 14.926241 -12.426746 0.664082 0.024587171 19.0 0 1.0448751 0.0002766 0.4700779974332304 0.0 1200000 1891 1032
41 23.423233 4.8044796 11.755219 33.367695 8.791818 7.133541 0.4685254 26.110415 1000.0 1000.0 1000.0 2.3176541 0.49796945 5.607781 -4.0690105e-09 -6.891311 8.252772 12.6516 -0.75224495 35.200558 -0.0066195647 0.11467378 -0.018604126 -0.09407787 18.286638 -15.234756 0.6619568 0.020695448 34.0 0 1.0066946 0.000276 0.46907999085743085 0.0 1230000 1930 778
42 21.33867 8.027801 0.9491022 37.824863 7.355079 6.057468 0.17955464 23.570385 1000.0 1000.0 1000.0 2.3027334 0.5876245 5.2912774 -4.0690105e-09 -6.0129414 9.061915 12.354342 -2.9511266 39.586864 -0.006598266 0.12075808 -0.021277469 -0.10047029 16.181362 -13.229825 0.65982664 0.02139213 33.0 0 1.0098333 0.00027539999999999997 0.4680820106210549 0.0 1260000 1968 790
43 20.657328 7.815732 3.8510158 33.711502 8.046198 8.108642 0.1011456 37.499603 1000.0 1000.0 1000.0 2.3448088 0.4828905 5.396866 0.0 -5.589153 8.19714 12.23663 -5.9085407 32.30494 -0.0065769264 0.109586805 -0.025916105 -0.091581166 16.08809 -13.191572 0.6576924 0.027970405 31.0 0 1.0166163 0.0002748 0.46708400990043564 0.0 1290000 2005 812
44 23.43546 6.344926 12.526771 34.84281 6.9524255 7.060359 0.0751885 32.595608 1000.0 1000.0 1000.0 2.4083877 0.3668797 4.9463253 0.0 -5.5916476 16.968763 12.713217 -2.441702 29.397003 -0.006555535 0.12179023 -0.025905568 -0.10142575 16.637085 -13.926769 0.65555346 0.020212354 48.0 0 1.0092826 0.0002742 0.4660859978902244 0.0 1320000 2052 641
45 23.062206 5.0141563 9.905981 31.508125 7.2722006 5.8489876 0.19921479 22.314823 1000.0 1000.0 1000.0 2.4730558 0.8530886 5.3079257 -7.1207684e-09 -6.5738606 11.709461 12.756823 -0.9385052 31.049631 -0.006534093 0.117311224 -0.02709802 -0.097102314 16.201292 -13.365999 0.6534099 0.020239625 39.0 0 1.0090418 0.0002736 0.4650880114870078 0.0 1350000 2093 724
46 20.767622 7.445523 4.0889697 34.828663 8.585877 7.7393875 0.8151375 32.765987 1000.0 1000.0 1000.0 2.322552 0.5911421 5.0971 0.0 -5.6570196 9.391074 12.120927 -1.4540069 36.8228 -0.0065126168 0.12403407 -0.022777107 -0.10364107 15.287308 -12.459195 0.6512619 0.022497287 27.0 0 1.0084918 0.00027299999999999997 0.46409000434407544 0.0 1380000 2128 868
47 21.115469 9.190604 2.4355705 37.076244 8.674156 10.562627 0.3508251 54.13939 1000.0 1000.0 1000.0 2.3756948 0.51114976 6.430381 -4.83195e-09 -6.9203434 10.171419 12.39567 -1.0936699 35.58996 -0.006491089 0.1276872 -0.02204718 -0.10694955 16.663013 -13.911544 0.64910895 0.021070853 41.0 0 1.0133172 0.0002724 0.463092013378182 0.0 1410000 2171 700
48 20.895725 7.059905 1.3635061 32.25128 7.0510817 5.954586 0.4807472 25.696161 1000.0 1000.0 1000.0 2.3770795 0.6480299 5.5524883 6.1035155e-09 -7.1643834 8.327922 12.2558775 -0.037721634 30.248154 -0.006469516 0.12212525 -0.024751175 -0.10273669 13.989473 -11.493966 0.64695156 0.02180214 37.0 0 1.0059702 0.0002718 0.4620939926194436 0.0 1440000 2211 742
49 22.373304 6.269696 10.97407 35.090256 7.918957 7.217376 0.00030336596 32.096424 1000.0 1000.0 1000.0 2.3908484 0.7442851 5.0964193 0.0 -6.3108473 8.711549 11.816769 -2.58421 29.89649 -0.0064478917 0.11268184 -0.022669867 -0.09385605 14.33568 -11.7126665 0.6447896 0.020887472 34.0 0 1.0091444 0.0002712 0.4610960064877359 0.0 1470000 2250 777
50 21.07278 7.7993655 1.7670177 31.501162 9.179847 7.6868706 0.089287 30.385414 1000.0 1000.0 1000.0 2.4111874 0.6590379 5.2591934 0.0 -6.672724 9.395623 11.813461 -0.44182444 29.569038 -0.0064262263 0.110462844 -0.025947321 -0.09155993 16.208237 -13.514932 0.6426228 0.020125605 34.0 0 1.015466 0.00027059999999999996 0.4600980092110313 0.0 1500000 2288 776
51 22.5419 8.514147 5.5169706 35.409042 10.033197 9.287843 0.10790471 38.150906 1000.0 1000.0 1000.0 2.4572322 0.8034931 5.187549 -3.0517577e-09 -4.784122 9.099319 11.860779 -1.076133 30.236391 -0.0064045084 0.12544718 -0.03667697 -0.10525745 14.833052 -12.230795 0.6404513 0.020459779 49.0 0 1.0167592 0.00027 0.4591000102019319 0.0 1530000 2336 632
52 22.691862 5.571261 9.661601 30.433817 6.856273 4.630998 0.46066445 17.635843 1000.0 1000.0 1000.0 2.4773128 0.8208772 5.2338486 -1.0172526e-08 -6.8344707 7.4724708 11.813863 -3.9951425 32.886795 -0.0063827382 0.12580788 -0.020670459 -0.10401991 16.814146 -13.915829 0.6382751 0.021736054 33.0 0 1.0094745 0.0002694 0.4581019915476621 0.0 1560000 2374 789
53 24.234257 6.492855 7.35154 34.166595 6.8276887 5.782809 0.0907999 22.028547 1000.0 1000.0 1000.0 2.5929322 0.6965291 5.15694 4.0690105e-09 -5.571568 7.555918 11.744467 -2.0159893 37.92021 -0.006360933 0.13775584 -0.02464166 -0.110707015 16.405472 -13.582124 0.6360942 0.021148507 46.0 0 1.0107325 0.0002688 0.4571039900439277 0.0 1590000 2420 643
54 22.200056 6.5732894 3.5196967 37.472984 7.507079 7.2022767 0.007794546 27.842234 1000.0 1000.0 1000.0 2.6015942 0.77075267 5.612116 1.525879e-08 -5.5187783 9.654092 11.432824 -2.1168795 29.325573 -0.006339089 0.13395606 -0.021892395 -0.109680265 20.025272 -17.120808 0.63390833 0.020964725 29.0 0 1.006567 0.00026819999999999996 0.456105987855782 0.0 1620000 2455 857
55 23.113165 7.9162025 0.904411 35.81475 8.586174 8.593922 0.044475246 32.544888 1000.0 1000.0 1000.0 2.5934248 0.7540257 5.220053 2.0345052e-09 -4.5845256 8.5983305 11.845034 -3.977124 38.83461 -0.006317178 0.14876896 -0.024049465 -0.122536846 17.298882 -14.348255 0.63171804 0.020550784 19.0 0 1.0098408 0.0002676 0.45510799449199707 0.0 1650000 2485 1005
56 24.789724 6.84387 7.475167 37.627934 10.664915 9.964935 0.0057323817 42.039574 1000.0 1000.0 1000.0 2.6422286 0.75044 5.2111034 -1.0172526e-09 -5.8284984 8.118741 12.254731 -3.4081004 34.66201 -0.0062952344 0.13076276 -0.02756109 -0.107539184 17.980942 -14.847703 0.62952274 0.020830285 44.0 0 1.0137094 0.000267 0.4541099923733702 0.0 1680000 2530 674
57 25.604284 6.298051 10.563802 35.41407 11.205619 9.276071 0.035924114 35.464764 1000.0 1000.0 1000.0 2.6551728 0.67919284 5.886548 -9.155274e-09 -9.547149 7.7998104 12.436569 0.8417324 32.285217 -0.006273222 0.12547575 -0.021460835 -0.10179724 16.18409 -12.807924 0.6273226 0.021114048 40.0 0 1.0111609 0.00026639999999999997 0.4531119911451714 0.0 1710000 2572 711
58 24.280016 5.8830795 12.87452 36.468765 8.316368 8.193421 0.1262586 44.424526 1000.0 1000.0 1000.0 2.592069 0.8390606 5.1139235 -1.4241537e-08 -5.4141264 8.526469 12.5592 -2.105683 35.508484 -0.006251164 0.14115804 -0.0257162 -0.11473823 19.838306 -16.575363 0.62511736 0.020479547 38.0 0 1.0136745 0.00026579999999999996 0.45211400043148375 0.0 1740000 2613 729
59 24.91182 6.1718636 10.723746 36.793404 7.7233195 7.50542 0.28738767 28.791664 1000.0 1000.0 1000.0 2.7331254 0.40273374 5.6278696 0.0 -6.213286 7.558473 11.811689 -4.329852 37.377636 -0.0062290756 0.13392353 -0.029430915 -0.10833285 15.094501 -11.931007 0.62290776 0.02031058 31.0 0 1.0152217 0.0002652 0.4511160029464541 0.0 1770000 2650 814
60 22.96575 7.5954537 2.8606415 39.440163 8.626416 11.710616 0.00012781846 57.30288 1000.0 1000.0 1000.0 2.6761174 0.5457842 5.3741436 -1.0172526e-08 -6.729991 7.5816774 12.240785 -1.0349767 33.84547 -0.0062069315 0.13492304 -0.030844772 -0.1105586 18.481361 -15.490944 0.62069315 0.021041185 41.0 0 1.0251673 0.0002646 0.45011800844982525 0.0 1800000 2693 701
61 24.58256 6.7994447 4.559815 34.826283 9.37021 9.521834 0.028705731 38.322365 1000.0 1000.0 1000.0 2.6844687 0.41792935 5.346947 2.0345052e-09 -5.3212805 11.142432 12.567521 -3.243856 38.591667 -0.0061847344 0.13247693 -0.022138279 -0.108657606 18.325916 -15.044516 0.6184732 0.020020232 35.0 0 1.005683 0.00026399999999999997 0.44911999991009005 0.0 1830000 2732 765
62 21.595476 7.5525675 6.5301733 39.492447 8.986448 9.460502 0.04681706 32.543224 1000.0 1000.0 1000.0 2.5895636 0.8412827 5.95549 -6.1035155e-09 -5.933036 9.156003 12.154907 -1.6884129 42.17632 -0.0061624795 0.12120871 -0.023605548 -0.10082902 19.113068 -16.276772 0.6162487 0.02148658 41.0 0 1.0080585 0.00026339999999999995 0.44812198722208024 0.0 1860000 2775 696
63 20.14989 7.3713355 0.661647 33.06841 7.3500395 5.5503936 0.024594089 23.577383 1000.0 1000.0 1000.0 2.5471802 0.88602704 4.8123903 3.382365e-08 -6.3133006 7.72588 11.7511 -2.864093 34.86177 -0.006140217 0.11520078 -0.07705103 -0.09550615 16.016098 -13.132996 0.61401933 0.021700013 33.0 0 1.0289274 0.0002628 0.4471240069093927 0.0 1890000 2813 790
64 23.218472 6.084652 8.738558 37.111217 6.7718053 5.7308025 0.017510891 25.668753 1000.0 1000.0 1000.0 2.6072118 0.96212924 5.8009596 -4.0690105e-09 -6.6794043 12.727134 11.798248 -2.4092553 37.26446 -0.006117843 0.11500126 -0.031356953 -0.094941035 18.488163 -14.902285 0.6117846 0.020244002 35.0 0 1.0106759 0.0002622 0.4461259888709086 0.0 1920000 2852 765
65 25.741535 6.0084434 14.403424 37.222427 7.5620956 8.340301 0.0014729501 35.618965 1000.0 1000.0 1000.0 2.6807797 1.0109873 6.0692177 -2.0345052e-09 -9.733183 10.168049 12.456787 -3.3714764 43.336586 -0.0060954527 0.112474956 -0.026763033 -0.08935541 19.415955 -15.610622 0.60954523 0.022631036 35.0 0 1.0116439 0.00026159999999999996 0.4451279963556191 0.0 1950000 2892 763
