Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Values/C/Mean Values/C/Min Values/C/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Loss/Cost Loss/DeltaCost Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd LagrangeMultiplier TotalEnvSteps Time FPS
14 8.8793 5.068442 0.20911777 19.567719 6.4813604 8.684982 0.0 38.387043 1000.0 1000.0 1000.0 0.6364943 -0.44540527 2.060362 4.0690105e-09 -6.5623903 10.110342 7.041482 -5.2075696 28.281963 -0.0071781203 0.03251595 -0.025852408 -0.026262404 11.4300375 -9.076218 0.7178115 0.020150416 68.0 1 1.0099018 0.00029219999999999995 0.4960260005845061 0.0 420000 641 472
15 9.722663 5.4760776 0.6904499 22.723633 4.2613897 5.0340123 0.0 16.722511 1000.0 1000.0 1000.0 0.66875744 -0.61608434 2.510091 -3.0517577e-09 -6.1451836 8.978873 6.9901147 -7.4423 25.024557 -0.007157974 0.03286989 -0.048950173 -0.025828023 10.9676 -9.195888 0.7157975 0.021101445 33.0 1 1.0219269 0.0002916 0.4950279892637624 0.0 450000 680 763
16 9.8499 6.1392913 0.2015548 20.090532 1.8887863 3.0399945 0.0 11.758678 1000.0 1000.0 1000.0 0.70531106 -0.50079775 2.180067 2.0345052e-09 -5.233628 7.276473 7.0829344 -8.458831 24.791998 -0.007137796 0.030379292 -0.013619042 -0.02396995 8.975674 -7.574069 0.7137796 0.020220645 59.0 1 1.0023911 0.00029099999999999997 0.49403001303756583 0.0 480000 733 574
17 12.437765 5.591192 1.2798623 21.168348 3.720681 6.01305 0.0 22.000214 1000.0 1000.0 1000.0 0.8579127 -0.34259823 2.3151915 -6.1035155e-09 -5.383361 8.876483 6.8521166 -5.2945232 25.112236 -0.0071175713 0.032431886 -0.014233116 -0.02473565 12.686478 -10.593292 0.7117573 0.021392263 56.0 1 1.0067146 0.00029039999999999996 0.4930319916369756 0.0 510000 789 530
18 15.098006 5.0170975 1.6191185 21.811316 4.4980426 6.036249 0.0 22.853075 1000.0 1000.0 1000.0 1.1064602 -0.5020671 2.5446317 1.2207031e-08 -5.3622828 8.985882 6.7590303 -8.753405 22.742714 -0.0070973225 0.044423405 -0.070628084 -0.035097115 10.624706 -8.55478 0.709731 0.022956654 58.0 1 1.0944862 0.00028979999999999994 0.4920339921279806 0.0 540000 853 470
19 13.415983 5.4438386 1.0197991 20.894566 4.5182405 4.8825264 0.0 16.709297 1000.0 1000.0 1000.0 1.0947943 -0.57845986 2.526723 0.0 -6.958998 9.642802 6.7069006 -3.7174182 25.233246 -0.0070770066 0.041104358 -0.016473431 -0.032827742 8.217187 -6.5455055 0.7077006 0.020132877 49.0 1 1.0284467 0.0002892 0.49103599328005176 0.0 570000 900 634
20 13.846503 5.483601 0.45244685 21.651533 6.0816183 8.31314 0.0 39.070915 1000.0 1000.0 1000.0 1.2260894 -0.5268254 2.5755858 1.8310548e-08 -5.0835314 8.053105 6.814609 -4.3548837 22.8295 -0.007056673 0.04593747 -0.013677726 -0.03767433 17.173414 -14.642347 0.7056661 0.020905074 48.0 1 0.99923456 0.00028859999999999997 0.49003800329248687 0.0 600000 946 657
21 15.740508 4.275138 2.8139567 22.09954 3.5083594 4.549148 0.0 13.830991 1000.0 1000.0 1000.0 1.3415632 -0.05890289 2.5113623 2.2379558e-08 -6.348836 6.0208406 6.95045 -6.178034 20.54931 -0.007036281 0.041722484 -0.009354027 -0.033184312 8.318838 -6.6782107 0.7036275 0.020656558 27.0 1 1.0023906 0.00028799999999999995 0.48904000119877045 0.0 630000 983 820
22 14.226878 4.7415147 -0.0449308 21.085472 6.540431 7.572862 0.0 33.57528 1000.0 1000.0 1000.0 1.284451 -0.1455465 2.911071 -3.0517577e-09 -6.1204233 9.506975 7.8641157 -3.030291 23.299496 -0.0070158476 0.036481477 -0.012958808 -0.028450895 10.980871 -8.928037 0.7015848 0.021035846 54.0 1 1.0032995 0.00028739999999999994 0.48804199534303844 0.0 660000 1033 589
23 16.024221 5.019134 6.0763125 25.60126 4.2517543 8.454167 0.0 41.110874 1000.0 1000.0 1000.0 1.3886487 -0.32493645 2.6933062 0.0 -5.3215437 10.119574 6.8758135 -6.121139 23.383333 -0.0069953837 0.042191174 -0.027658407 -0.034009438 8.378427 -6.8324633 0.6995376 0.023891564 56.0 1 1.0144191 0.0002868 0.4870439940524629 0.0 690000 1090 529
24 17.42646 4.5562825 5.8080654 24.797094 5.3760233 5.341503 0.0 19.210897 1000.0 1000.0 1000.0 1.479832 -0.33187556 2.7019558 0.0 -5.441493 7.580242 6.760748 -4.8564787 19.924648 -0.006974863 0.044193827 -0.007962599 -0.0347028 8.661171 -6.877418 0.6974865 0.02169315 15.0 1 1.0039328 0.00028619999999999996 0.48604600563714795 0.0 720000 1115 1207
25 18.805264 3.3312306 7.366273 24.44365 3.592952 5.2893715 0.0 21.37535 1000.0 1000.0 1000.0 1.5759528 -0.14194012 2.8680103 -1.0172526e-08 -8.347635 8.713537 6.6911335 -4.834622 25.604712 -0.0069543086 0.042122032 -0.010219301 -0.033315912 7.9870453 -6.263374 0.69543105 0.020107875 55.0 1 0.9996355 0.00028559999999999995 0.48504800947891086 0.0 750000 1167 580
26 19.003256 2.426561 14.435943 23.41854 3.559008 5.2397685 0.0 15.2329035 1000.0 1000.0 1000.0 1.6185193 -0.02344367 2.9751825 9.155274e-09 -6.69561 8.7747135 6.852917 -4.6688194 19.255615 -0.006933717 0.033438556 -0.01104827 -0.02603134 7.38027 -5.8235054 0.6933714 0.020183027 54.0 1 0.9967556 0.000285 0.4840500140318596 0.0 780000 1221 556
27 18.977413 2.548713 12.710742 22.816086 4.1673517 5.383683 0.0 19.090984 1000.0 1000.0 1000.0 1.6847976 0.011384249 2.7547333 -9.155274e-09 -5.436769 6.415864 6.634503 -3.7814827 18.399685 -0.006913066 0.034600336 -0.05408223 -0.026981633 6.885538 -5.359067 0.69130737 0.020484725 73.0 1 1.032886 0.0002844 0.4830519989405728 0.0 810000 1288 446
28 18.069914 3.6589227 3.4968688 23.035492 3.8180623 5.3629785 0.0 26.237911 1000.0 1000.0 1000.0 1.6551015 0.032458574 3.0227559 4.0690105e-09 -5.6068854 7.7831306 6.0808406 -3.8274837 20.865973 -0.0068924017 0.032065284 -0.048045374 -0.024986729 6.722971 -5.1277313 0.6892395 0.020296592 79.0 1 1.0167079 0.00028379999999999996 0.48205400153539285 0.0 840000 1361 408
29 18.144192 4.037747 7.5338306 24.859411 5.587602 5.015388 0.0 16.033482 1000.0 1000.0 1000.0 1.6689963 -0.2566591 2.914063 6.1035155e-09 -5.4390044 8.166276 6.39352 -3.5560966 19.40887 -0.006871674 0.03445418 -0.012167467 -0.026289335 7.558229 -5.948264 0.6871671 0.004310693 80.0 1 1.00218 0.00028319999999999994 0.4810560015447731 0.0 870000 1436 402
30 19.280636 2.0067809 15.10908 23.458572 4.9981894 4.9341755 0.0 20.497194 1000.0 1000.0 1000.0 1.7942699 0.1094318 3.0181527 6.1035155e-09 -5.6717334 8.873745 6.5631504 -3.9336305 21.263027 -0.0068509076 0.03229317 -0.013796429 -0.02477231 7.58122 -5.894145 0.6850902 0.020452159 78.0 1 0.99894905 0.0002826 0.4800580075310835 0.0 900000 1509 411
31 19.885258 3.8154576 3.6115854 24.635368 4.440163 5.3362637 0.0 18.722124 1000.0 1000.0 1000.0 1.7732394 -0.5673629 2.8807862 8.138021e-09 -7.830196 7.473071 6.347605 -3.608975 21.025356 -0.0068300925 0.0335643 -0.015445233 -0.026011504 6.471387 -4.899768 0.6830091 0.020543706 63.0 1 1.003504 0.00028199999999999997 0.4790599994846701 0.0 930000 1568 505
32 19.323788 3.5649357 5.626468 25.316904 4.997296 5.608967 0.008292983 20.415264 1000.0 1000.0 1000.0 1.8613915 -0.11386913 3.1112993 1.525879e-08 -6.480906 7.9864426 6.5120635 -3.08942 20.804714 -0.0068092397 0.034127384 -0.011994496 -0.02680673 7.438583 -5.8385453 0.6809235 0.020847581 31.0 1 0.9940206 0.00028139999999999996 0.47806198611060285 0.0 960000 1602 888
33 20.691568 2.3911645 14.167358 25.095903 4.515685 5.627457 0.0 16.025686 1000.0 1000.0 1000.0 1.8964516 0.10424115 2.9800677 -8.138021e-09 -6.490522 7.974304 6.401606 -1.7443507 19.830717 -0.006788332 0.03205698 -0.017290577 -0.024010517 7.492948 -5.752716 0.6788339 0.010787073 80.0 1 1.0020578 0.00028079999999999994 0.477064004531135 0.0 990000 1676 407
34 20.133627 2.5814674 14.969175 24.786636 3.1340191 3.5915477 0.0 12.489501 1000.0 1000.0 1000.0 1.8673377 0.12681976 3.3391705 -8.138021e-09 -7.0340047 8.595727 6.475226 -2.956974 21.336086 -0.006767392 0.03009146 -0.015423679 -0.022746913 7.2272882 -5.572674 0.67673975 0.020987736 53.0 1 1.004359 0.0002802 0.4760660064851852 0.0 1020000 1726 597
35 21.148935 2.213849 15.678137 26.796036 6.520936 6.5517983 0.0 21.978962 1000.0 1000.0 1000.0 1.9707057 0.4519659 3.1356578 -4.0690105e-09 -6.285564 8.460515 6.462393 -3.561919 18.77841 -0.0067464113 0.02967981 -0.02154299 -0.02269414 7.2884502 -5.4610586 0.6746412 0.020564286 55.0 1 1.013124 0.00027959999999999997 0.47506800080179984 0.0 1050000 1778 577
36 21.167892 2.8459973 12.849996 25.557785 4.435221 5.192306 0.0 15.673747 1000.0 1000.0 1000.0 1.9743834 0.0766767 3.0219336 -5.086263e-09 -6.3199444 8.373283 6.3510647 -4.703373 23.191994 -0.0067253816 0.028657738 -0.023007601 -0.021410847 6.4969597 -4.9288087 0.6725381 0.020793002 78.0 1 1.0151808 0.00027899999999999995 0.4740699962916369 0.0 1080000 1851 413
37 21.873749 1.9529494 18.111774 25.877834 4.4549346 5.322481 0.0 17.606632 1000.0 1000.0 1000.0 2.0498664 0.51294464 3.0893471 -1.0172526e-09 -5.418 8.073343 6.217654 -3.6307664 18.36578 -0.0067043058 0.02644451 -0.021669708 -0.01973626 6.7415075 -5.1820564 0.6704308 0.024414212 25.0 1 1.0025871 0.0002784 0.473072001746849 0.0 1110000 1877 1128
38 20.6073 2.1172671 14.45116 23.530825 5.4676247 6.037502 0.0 19.948818 1000.0 1000.0 1000.0 2.025758 0.3341063 3.1765714 -1.0172526e-08 -7.405587 6.773788 6.5276155 -4.0110455 24.284784 -0.00668318 0.02988984 -0.015669182 -0.0228988 7.9532585 -6.3343706 0.66831875 0.02160412 32.0 1 0.99634254 0.0002778 0.472073997803164 0.0 1140000 1918 739
39 20.893429 2.7597299 13.611974 24.999828 4.5254025 5.059052 0.0 13.589201 1000.0 1000.0 1000.0 2.0626695 0.66382843 3.1452212 -9.155274e-09 -5.1062517 6.352372 6.7153645 -5.0267987 21.361456 -0.0066620163 0.02512013 -1.0843465 -0.018779883 6.6158 -5.008542 0.6662026 0.020323683 32.0 1 1.8381033 0.0002772 0.47107599339382866 0.0 1170000 1954 837
40 20.938913 2.9603271 9.129521 24.655462 4.847038 5.234523 0.0 17.754543 1000.0 1000.0 1000.0 2.0567286 0.73517585 3.2635264 0.0 -5.4308925 10.162282 6.7991858 -2.3887813 22.593424 -0.00664082 0.029546894 -0.021969348 -0.023038808 6.8830557 -5.26841 0.664082 0.021203697 60.0 1 1.0043423 0.0002766 0.4700779974332304 0.0 1200000 2009 543
41 21.255402 3.489969 6.3859415 26.243116 2.981281 4.174924 0.0 15.240322 1000.0 1000.0 1000.0 2.1046546 0.55703056 3.3277414 8.138021e-09 -6.8346386 9.2471485 6.2323484 -4.682557 22.848734 -0.0066195717 0.025042009 -0.011077477 -0.019096196 5.505988 -4.1777954 0.6619568 0.020618234 24.0 1 1.0026324 0.000276 0.46907999085743085 0.0 1230000 2040 966
42 20.516039 2.7914615 13.07883 24.71139 3.1631029 3.792522 0.0 13.734299 1000.0 1000.0 1000.0 2.0827494 0.4205316 3.3052385 7.629395e-09 -7.0162277 7.243528 6.28088 -2.488118 25.031843 -0.006598274 0.024616437 -0.017055627 -0.019073036 6.343935 -4.9836707 0.65982664 0.020320356 63.0 1 1.0009887 0.00027539999999999997 0.4680820106210549 0.0 1260000 2099 508
43 21.059458 2.7376695 13.717507 25.706621 5.3496294 6.148195 0.0 21.151691 1000.0 1000.0 1000.0 2.072016 0.44990703 3.1606116 -8.138021e-09 -6.668678 9.153182 6.164611 -3.2003014 20.377491 -0.006576918 0.028432805 -0.015048768 -0.021845195 7.5743885 -6.2394624 0.6576924 0.02125939 62.0 1 0.99598145 0.0002748 0.46708400990043564 0.0 1290000 2159 503
44 21.366394 4.1816564 4.811475 25.715075 4.135865 4.3923697 0.0 14.350635 1000.0 1000.0 1000.0 2.1437736 0.034593105 3.091852 1.6276042e-08 -6.8218246 7.3774257 6.196728 -2.7689805 20.28222 -0.0065555368 0.028836628 -0.009444688 -0.021955045 6.9508615 -5.317688 0.65555346 0.021402294 13.0 1 1.0003933 0.0002742 0.4660859978902244 0.0 1320000 2178 1513
45 19.453413 5.629729 4.6465964 27.020227 4.8992105 4.8112807 0.0 15.041251 1000.0 1000.0 1000.0 2.0468721 0.5149642 3.2442787 -4.0690105e-09 -6.3303814 7.8782005 5.976604 -2.9119887 21.506168 -0.006534097 0.030089155 -0.0067564044 -0.024020633 6.8714075 -5.353456 0.6534099 0.020639502 16.0 1 0.9998355 0.0002736 0.4650880114870078 0.0 1350000 2202 1259
46 20.40888 4.0182085 9.742637 25.842653 4.544296 5.7103553 0.0 19.98249 1000.0 1000.0 1000.0 2.0860584 0.23779112 3.3478596 -1.3224284e-08 -7.4132695 6.7733183 6.5403256 -3.3776336 22.183825 -0.0065126126 0.029240727 -0.01610481 -0.023073312 6.225692 -4.8248444 0.6512619 0.022656253 41.0 1 1.004366 0.00027299999999999997 0.46409000434407544 0.0 1380000 2249 647
47 21.846724 2.7953105 12.564211 25.41795 3.4319503 4.4409566 0.0 14.380975 1000.0 1000.0 1000.0 2.1389508 0.31938297 3.3613625 6.1035155e-09 -9.237424 7.5169597 6.361577 -3.2325158 22.550898 -0.0064910925 0.0293568 -0.02149658 -0.022570234 6.420578 -4.96334 0.64910895 0.023338392 61.0 1 1.0015211 0.0002724 0.463092013378182 0.0 1410000 2305 528
48 20.571428 2.914356 13.091771 25.071056 4.834539 4.983379 0.0 16.409346 1000.0 1000.0 1000.0 2.0989351 0.2122333 3.299665 8.138021e-09 -8.152009 9.466636 6.3687963 -3.876795 22.365252 -0.0064695207 0.02699814 -0.01177573 -0.02133758 5.937887 -4.567771 0.64695156 0.021423172 31.0 1 1.0035698 0.0002718 0.4620939926194436 0.0 1440000 2344 778
49 21.890348 2.6522205 15.431354 26.305246 3.5139003 3.9981322 0.0 14.75527 1000.0 1000.0 1000.0 2.1239293 0.28915048 3.2875602 2.0345052e-09 -8.882797 9.834621 6.2101197 -4.0166597 20.628305 -0.0064478945 0.027171131 -0.017799055 -0.021060433 5.724303 -4.268804 0.6447896 0.021542594 47.0 1 1.0004148 0.0002712 0.4610960064877359 0.0 1470000 2390 651
50 21.75092 2.1246648 17.36741 25.270922 5.269539 4.9922194 0.0 18.58117 1000.0 1000.0 1000.0 2.1543255 0.45956367 3.3928041 5.086263e-09 -6.75603 8.768822 6.112312 -2.669695 22.420181 -0.006426231 0.023255492 -0.016465018 -0.018584903 6.0011315 -4.5725656 0.6426228 0.020879067 39.0 1 1.0037882 0.00027059999999999996 0.4600980092110313 0.0 1500000 2430 743
51 22.457407 2.4683857 15.630629 26.70726 4.1165824 4.6845965 0.0 17.88893 1000.0 1000.0 1000.0 2.169057 0.14855504 3.376727 8.138021e-09 -8.822735 8.769745 5.9236298 -5.288824 22.279171 -0.006404523 0.024399012 -0.01580519 -0.01921209 5.621782 -4.2422924 0.6404513 0.020061895 54.0 1 1.0009215 0.00027 0.4591000102019319 0.0 1530000 2481 596
52 21.263292 6.5244317 0.94056463 26.376106 3.643839 4.7493043 0.0 17.782867 1000.0 1000.0 1000.0 2.1761324 0.06693807 3.3152587 1.6276042e-08 -6.1716995 7.10303 5.9262295 -2.3239 20.702244 -0.006382752 0.025805388 -0.020066224 -0.020993322 5.4066963 -4.1648407 0.6382751 0.020710709 63.0 1 1.0070343 0.0002694 0.4581019915476621 0.0 1560000 2540 505
53 22.46718 2.3447537 13.745805 25.565104 3.0112996 3.8481052 0.0 13.565702 1000.0 1000.0 1000.0 2.2393115 -0.35026923 3.578497 1.1189779e-08 -8.468681 7.627539 6.1228585 -2.5212543 19.265844 -0.0063609513 0.024104258 -0.021237731 -0.018478213 5.3761353 -4.083157 0.6360942 0.02602947 39.0 1 1.003707 0.0002688 0.4571039900439277 0.0 1590000 2581 731
54 22.121937 1.9715084 17.817196 25.760483 4.869099 5.2893944 0.0 15.455576 1000.0 1000.0 1000.0 2.2242677 0.4713691 3.6041715 6.1035155e-09 -10.562251 9.934589 6.0227895 -1.5683196 23.24924 -0.006339086 0.021909501 -0.1364527 -0.016682472 5.9001265 -4.288088 0.63390833 0.023293806 18.0 1 1.0661471 0.00026819999999999996 0.456105987855782 0.0 1620000 2607 1161
55 22.970798 2.4723258 16.131742 26.976788 3.994034 4.6945953 0.0 14.750245 1000.0 1000.0 1000.0 2.1957057 0.074947804 3.3351288 5.086263e-09 -8.470495 8.712086 6.285726 -2.2437139 19.583334 -0.0063171857 0.023943007 -0.018498294 -0.017959068 6.009713 -4.469709 0.63171804 0.022629444 47.0 1 0.9999009 0.0002676 0.45510799449199707 0.0 1650000 2654 642
56 22.736994 1.9355359 18.77465 26.484411 4.4428153 4.597486 0.0008470323 13.970322 1000.0 1000.0 1000.0 2.2222815 0.30950242 3.5406878 -6.1035155e-09 -7.673702 9.080173 6.483157 -2.5237308 22.052612 -0.006295222 0.020418918 -0.030580064 -0.015575774 6.491912 -4.96783 0.62952274 0.02064386 45.0 1 1.0099629 0.000267 0.4541099923733702 0.0 1680000 2702 619
57 22.918318 1.7503557 18.755608 26.268608 4.293896 6.589505 0.0 28.459242 1000.0 1000.0 1000.0 2.245404 0.48297966 3.4683685 -3.0517577e-09 -7.9346304 8.114654 6.2238812 -2.3111823 22.570343 -0.0062732305 0.02181965 -0.02405759 -0.016687289 6.2134924 -4.620923 0.6273226 0.022219187 58.0 1 1.0080292 0.00026639999999999997 0.4531119911451714 0.0 1710000 2743 733
58 22.221895 3.674545 7.6493993 25.71396 3.4258113 3.6578815 0.0 10.456126 1000.0 1000.0 1000.0 2.2128236 0.22285476 3.6964502 -8.138021e-09 -8.329759 8.283991 6.3280864 -2.7193081 21.407461 -0.006251173 0.026989672 -0.015483025 -0.021698918 5.270341 -3.9862916 0.62511736 0.02065859 35.0 1 1.000025 0.00026579999999999996 0.45211400043148375 0.0 1740000 2770 1117
59 23.473707 2.1384883 19.649338 28.398325 3.5793898 4.87621 0.0 20.333162 1000.0 1000.0 1000.0 2.2920136 0.11393109 3.67233 -1.0172526e-09 -9.595673 9.036624 6.0912905 -2.870265 19.853378 -0.0062290793 0.021672854 -0.043369476 -0.01697295 5.675335 -4.130676 0.62290776 0.022184698 31.0 1 1.0054232 0.0002652 0.4511160029464541 0.0 1770000 2795 1208
60 23.168348 2.418038 16.371363 27.484531 5.674625 4.8259883 0.0 15.777074 1000.0 1000.0 1000.0 2.256009 0.0855228 3.7002192 4.0690105e-09 -8.845878 10.67544 5.931855 -2.293304 19.02954 -0.0062069297 0.020541409 -0.031670306 -0.015299929 5.5710206 -4.1268463 0.62069315 0.021738825 36.0 1 1.016502 0.0002646 0.45011800844982525 0.0 1800000 2822 1101
61 23.371325 1.7936506 19.202208 27.107416 4.6995378 5.05193 0.0 19.113604 1000.0 1000.0 1000.0 2.2985213 0.4308865 3.5229328 -6.1035155e-09 -7.0852294 7.8033614 6.1643634 -2.0798197 20.335968 -0.006184728 0.02196299 -0.05224426 -0.017220903 6.676621 -5.095447 0.6184732 0.022023149 18.0 1 1.0280713 0.00026399999999999997 0.44911999991009005 0.0 1830000 2840 1666
62 23.186337 2.6806128 11.9746 26.121126 3.766822 4.470111 0.0 17.176596 1000.0 1000.0 1000.0 2.3047874 0.45104337 3.3558333 -1.0172526e-08 -6.5594053 8.08982 6.3163505 -5.9096746 20.729494 -0.0061624823 0.020551719 -0.019936752 -0.015821457 5.374836 -3.8878336 0.6162487 0.020593215 51.0 1 1.0042362 0.00026339999999999995 0.44812198722208024 0.0 1860000 2875 854
63 23.704834 2.1862044 18.920124 28.468052 2.4729517 3.1643248 0.0 11.495876 1000.0 1000.0 1000.0 2.3183234 0.6935426 3.56347 0.0 -9.078182 8.185296 6.222296 -3.448736 20.682617 -0.006140192 0.02038818 -0.022946764 -0.016040877 5.6679854 -4.1567545 0.61401933 0.02032997 44.0 1 1.0075784 0.0002628 0.4471240069093927 0.0 1890000 2907 952
64 22.809109 2.9409268 14.02055 27.135475 3.607914 4.260908 0.0 14.099823 1000.0 1000.0 1000.0 2.3180263 0.15963218 3.5456302 1.2207031e-08 -6.6158524 8.044644 6.318157 -3.9880881 24.345694 -0.0061178515 0.022052992 -0.013550637 -0.018183708 5.7623367 -4.289364 0.6117846 0.024793338 10.0 1 0.9939344 0.0002622 0.4461259888709086 0.0 1920000 2921 2160
65 21.948887 5.2225227 1.5857284 25.910765 4.251841 5.2959723 0.0 19.642088 1000.0 1000.0 1000.0 2.2853594 0.74635917 3.491697 3.0517577e-09 -6.501871 6.926042 6.212315 -2.2743812 19.335827 -0.0060954597 0.024646655 -0.012803741 -0.020230453 12.299873 -10.316896 0.60954523 0.02103253 19.0 1 0.9958426 0.00026159999999999996 0.4451279963556191 0.0 1950000 2939 1611
