Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Values/C/Mean Values/C/Min Values/C/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Loss/Cost Loss/DeltaCost Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd Misc/AcceptanceStep Misc/Alpha Misc/FinalStepNorm Misc/gradient_norm Misc/xHx Misc/H_inv_g Misc/cost_gradient_norm Misc/A Misc/B Misc/q Misc/r Misc/s Misc/Lambda_star Misc/Nu_star Misc/OptimCase TotalEnvSteps Time FPS
12 1.0801513 1.5282656 -1.1072582 4.532741 71.78571 107.67555 0.0 338.0 1000.0 1000.0 1000.0 0.01429764 -0.4537052 0.8982521 0.08148636 -2.532291 2.2539299 2.9211016 -8.902242 28.239964 -1.4901161e-08 0.0068083378 0.0 -0.0034361253 17.276302 -13.509481 0.72182757 0.008220914 1.0 2 1.0 0.0003 0.49802200780647804 1.0 1.2543035 0.21941696 0.2575754 0.012712307 0.24048665 0.27836454 0.012575522 -0.5233298 0.012712307 0.0007423359 0.004028682 0.0 2.2280912 0.0 360000 212 1695
13 0.4644567 2.6134622 -4.3304877 7.4733553 13.464286 31.710163 0.0 117.0 1000.0 1000.0 1000.0 0.08225754 -0.47305906 1.1693034 0.04146744 -2.4969518 2.4443889 3.1610484 -12.7226925 35.81438 7.450581e-09 0.006119271 0.0 -0.0028255433 5.6477766 -4.6218376 0.71982163 0.007016966 1.0 2 1.0 0.0003 0.4970240094664514 1.0 1.0470166 0.27545887 0.35376146 0.018244106 0.26308912 0.13062932 0.01803311 -0.027580239 0.018244106 0.00076819165 0.002796806 0.9550947 0.0 3.0 390000 230 1716
14 1.8823436 1.9727216 -0.3291821 6.2401376 81.32143 124.98544 0.0 441.0 1000.0 1000.0 1000.0 0.08056745 -0.4182999 1.0994017 0.065124005 -2.8949609 2.2912583 3.8358355 -8.687787 24.173254 -1.0244548e-08 0.0068735722 0.0 -0.0036800872 17.64638 -15.100765 0.7178115 0.008698026 1.0 2 1.0 0.0003 0.4960260005845061 1.0 1.1745522 0.24271509 0.32605347 0.01449723 0.22716764 0.23006795 0.013682638 -0.68657076 0.01449723 0.0019123432 0.0044894344 0.0 2.1106622 0.0 420000 247 1710
15 1.4442393 2.1240587 -1.4387364 7.0308037 40.92857 64.77043 0.0 262.0 1000.0 1000.0 1000.0 0.11943786 -0.4610228 1.7677727 0.009443258 -2.3188758 2.1620965 3.4633648 -6.878661 33.88263 -1.8626451e-09 0.008191749 0.0 -0.004195448 9.119003 -6.908601 0.7157975 0.0055199508 1.0 2 1.0 0.0003 0.4950279892637624 1.0 0.93327564 0.2864874 0.2444894 0.022962013 0.29547936 0.13907963 0.022384897 -0.04650249 0.022962013 0.0014838486 0.0038151855 0.0 2.2895842 0.0 450000 265 1686
16 0.7162221 1.7319651 -2.5966914 4.600934 39.07143 48.189304 0.0 157.0 1000.0 1000.0 1000.0 0.12622362 -0.5168686 1.5061747 -0.008395646 -2.6629498 2.373721 2.854323 -7.6706514 26.488535 -1.3038516e-08 0.006378891 0.0 -0.0035617626 9.270997 -7.306772 0.7137796 0.0047387807 1.0 2 1.0 0.0003 0.49403001303756583 1.0 0.97205096 0.27997962 0.60277194 0.02116663 0.24670172 0.1019936 0.016816024 -0.03693817 0.02116663 0.003889658 0.0034775466 0.0 2.3981586 0.0 480000 283 1669
17 0.63769054 1.6570442 -1.4626817 3.8694398 33.07143 56.931618 0.0 221.0 1000.0 1000.0 1000.0 0.12118437 -0.598967 1.5093966 -0.011012421 -2.2971964 2.4024453 2.937846 -7.1051564 31.241602 -5.5879354e-09 0.005210007 0.0 -0.00282211 6.907743 -5.509048 0.7117573 0.0063729975 1.0 2 1.0 0.0003 0.4930319916369756 1.0 0.9660366 0.30577183 0.30048877 0.02143101 0.32257032 0.10158527 0.021412034 0.0006029904 0.02143101 0.00025245757 0.0033586614 5.9590054 14.245287 1.0 510000 301 1699
18 0.62290055 1.9172766 -2.4749384 6.328423 24.142857 51.60476 0.0 229.0 1000.0 1000.0 1000.0 0.10401214 -0.51458555 1.5810415 0.0066710575 -2.4630184 2.0117662 3.5251982 -5.6795483 28.519949 5.5879354e-09 0.004991318 0.0 -0.0022221494 6.013388 -4.865679 0.709731 0.00028462175 1.0 2 1.0 0.0003 0.4920339921279806 8.0 0.9452648 0.05802991 0.45392427 0.022383232 0.2927305 0.07783284 0.01919606 0.019785086 0.022383232 0.003300839 0.0034185597 1.0579044 0.0 2.0 540000 319 1681
19 0.32532945 1.8112981 -2.4059327 5.1944594 25.0 44.734932 0.0 159.0 1000.0 1000.0 1000.0 0.04281557 -0.51797897 1.5755401 0.024813216 -2.6147003 2.1400023 2.4607122 -8.196774 21.86466 -8.381903e-09 0.004353049 0.0 -0.0020467453 5.910199 -4.7414513 0.7077006 0.0 1.0 2 1.0 0.0003 0.49103599328005176 0.0 0.8679466 0.0 0.79825366 0.026548732 0.26529124 0.14599192 0.025762146 0.02 0.026548732 0.0017995684 0.0041170917 1.1521444 0.0 1.0 570000 337 1631
20 0.20056517 1.8071195 -2.9693062 3.697133 22.464285 39.220516 0.0 167.0 1000.0 1000.0 1000.0 0.05968642 -0.46335566 1.3249363 0.013196166 -2.2920842 2.4963286 1.8794172 -6.6322293 16.79944 9.313226e-10 0.005285301 0.0 -0.0025517568 6.543766 -5.6263647 0.7056661 0.00766334 1.0 2 1.0 0.0003 0.49003800329248687 1.0 0.9002989 0.28107163 0.40016147 0.024674958 0.31219864 0.11266763 0.021291647 0.017917069 0.024674958 0.003231721 0.0030869239 1.1107421 0.0 2.0 600000 355 1693
21 2.7845562 1.9374018 -1.2553723 6.041936 47.57143 63.978474 0.0 235.0 1000.0 1000.0 1000.0 0.09283516 -0.53302085 1.3379502 0.048843797 -2.2714067 2.194655 4.2748256 -6.0945997 22.668201 -7.450581e-09 0.0118985055 0.0 -0.006954629 10.786022 -8.859812 0.7036275 0.0068138572 1.0 2 1.0 0.0003 0.48904000119877045 1.0 1.1784493 0.27206412 0.6560967 0.014401504 0.17318901 0.20233843 0.011992288 -0.11565547 0.014401504 0.0030080033 0.0037556132 0.0 2.3076715 0.0 630000 373 1675
22 2.2437627 1.9319569 -1.4195976 6.376356 38.82143 66.35352 0.0 296.0 1000.0 1000.0 1000.0 0.17172936 -0.4890176 1.2802793 0.023480188 -2.1237822 2.1500592 4.032966 -9.69174 22.43447 -1.1175871e-08 0.0074364007 0.0 -0.0041007446 8.494323 -6.8160157 0.7015848 0.006708951 1.0 2 1.0 0.0003 0.48804199534303844 1.0 0.9319874 0.26333615 0.7121474 0.023025535 0.22197767 0.15054335 0.0200761 -0.035350736 0.023025535 0.0031905146 0.0034512987 0.0 2.4072604 0.0 660000 391 1679
23 1.340577 2.2092528 -2.742072 6.0897827 40.57143 51.15762 0.0 217.0 1000.0 1000.0 1000.0 0.18818276 -0.4402877 1.301412 0.032448128 -2.4534845 2.3380606 3.2374392 -4.9653893 23.627085 -1.0244548e-08 0.007837103 0.0 -0.004643793 9.543991 -7.618184 0.6995376 0.009244467 1.0 2 1.0 0.0003 0.4870439940524629 1.0 1.1593322 0.29017112 0.26483616 0.014880376 0.24015623 0.10137992 0.014403976 -0.046043728 0.014880376 0.0013225095 0.0036713472 0.0 2.3340044 0.0 690000 409 1667
24 0.9020921 2.1384096 -1.9646039 8.091492 28.5 45.387615 0.0 162.0 1000.0 1000.0 1000.0 0.123110004 -0.48329332 1.3710617 0.05840376 -2.2602236 2.224528 2.2879336 -7.3765574 20.368637 0.0 0.006718804 0.0 -0.0041815965 7.216556 -5.7231956 0.6974865 0.0055837575 1.0 2 1.0 0.0003 0.48604600563714795 1.0 1.2222788 0.2647873 0.16862349 0.013387179 0.25104594 0.10642934 0.012549842 0.01456129 0.013387179 0.0013733153 0.0022523724 0.92836595 0.83288056 1.0 720000 427 1678
25 1.8699006 2.063158 -1.6553818 7.184125 42.5 53.82412 0.0 190.0 1000.0 1000.0 1000.0 0.1839557 -0.42683426 1.3846207 0.07400726 -2.4045851 2.4263377 3.618891 -5.8828816 22.111372 -7.450581e-09 0.0073422417 0.0 -0.0044730753 8.715406 -7.076429 0.69543105 0.0051206145 1.0 2 1.0 0.0003 0.48504800947891086 1.0 1.1570863 0.280479 0.37937054 0.014938198 0.22033146 0.121046 0.014193455 -0.06882851 0.014938198 0.0016023787 0.0034476547 0.0 2.4085324 0.0 750000 445 1670
26 1.4665899 1.443333 -0.9974936 4.076487 41.964287 56.07615 0.0 170.0 1000.0 1000.0 1000.0 0.18694991 -0.50171137 1.6236758 0.048427824 -2.172992 2.242962 3.7906137 -7.5053687 22.95749 -1.8626451e-08 0.005375309 0.0 -0.003138576 10.0603285 -7.922969 0.6933714 0.0060406667 1.0 2 1.0 0.0003 0.4840500140318596 1.0 1.0331559 0.27598923 0.3880874 0.018736914 0.2679404 0.11292494 0.0183663 -0.083132565 0.018736914 0.0010169473 0.0027904573 0.0 2.6771736 0.0 780000 463 1674
27 0.90415525 1.5868068 -1.749347 5.07776 36.0 46.133347 0.0 206.0 1000.0 1000.0 1000.0 0.12101632 -0.4388819 1.4034444 0.050232437 -2.1414957 2.1457942 3.7068505 -6.5014477 26.93192 -1.8626451e-09 0.0059662266 0.0 -0.0036303946 8.244141 -6.3842993 0.69130737 0.0060109207 1.0 2 1.0 0.0003 0.4830519989405728 1.0 1.0225458 0.28650227 0.3746884 0.019127764 0.2714554 0.116212174 0.018485753 -0.022603866 0.019127764 0.0013503281 0.002840118 0.0 2.6536646 0.0 810000 481 1690
28 0.6711265 1.525865 -1.3884636 5.168521 21.857143 40.65334 0.0 150.0 1000.0 1000.0 1000.0 0.1192702 -0.45021036 1.4755216 0.07621551 -2.3789842 2.1399283 3.4414916 -8.954733 24.532248 -9.313226e-09 0.0064037587 0.0 -0.0039428636 5.6688476 -4.4554777 0.6892395 0.0082969405 1.0 2 1.0 0.0003 0.48205400153539285 1.0 1.1534594 0.26090664 0.5146964 0.015032287 0.22619481 0.12790927 0.014435397 0.016883513 0.015032287 0.0013754312 0.00316945 0.86695695 0.0 2.0 840000 498 1692
29 1.536533 1.5552642 -1.3682065 3.878969 59.392857 85.55464 0.0 271.0 1000.0 1000.0 1000.0 0.10598688 -0.4879254 1.2710077 0.13701732 -2.1109989 2.2702188 3.9783375 -4.145588 19.751972 1.1175871e-08 0.008303463 0.0 -0.005879534 13.362564 -10.974236 0.6871671 0.0072998996 1.0 2 1.0 0.0003 0.4810560015447731 1.0 1.1139926 0.2677414 0.22542281 0.016116291 0.26088998 0.17180744 0.01514183 -0.35103345 0.016116291 0.0017625609 0.0031880378 0.0 2.5046818 0.0 870000 516 1701
30 2.3877504 1.8675685 -1.4973028 6.0386605 49.92857 64.53013 0.0 212.0 1000.0 1000.0 1000.0 0.18429954 -0.41209787 1.304843 0.12289593 -2.0922189 2.2691448 4.75401 -7.4132943 25.919483 -2.7939677e-09 0.008150365 0.0 -0.0054177484 12.832702 -10.756961 0.6850902 0.006364038 1.0 2 1.0 0.0003 0.4800580075310835 1.0 1.1232193 0.237589 0.31330046 0.015852606 0.24149911 0.23064864 0.015849266 -0.14041428 0.015852606 0.000113746646 0.0038739294 0.0 2.2721581 0.0 900000 534 1708
31 1.4889295 2.1232467 -3.3084984 5.1399655 29.571428 47.123264 0.0 179.0 1000.0 1000.0 1000.0 0.17779575 -0.38825834 1.3202966 0.11601857 -2.5387845 3.2531784 3.6141093 -5.3175683 18.591515 1.4901161e-08 0.007275504 0.0 -0.004861428 7.8559694 -6.3295403 0.6830091 0.0 1.0 2 1.0 0.0003 0.4790599994846701 0.0 1.1765496 0.0 0.12417549 0.014448049 0.24218348 0.14847271 0.012843451 0.013164484 0.014448049 0.002214875 0.003057261 0.98773164 0.7524585 1.0 930000 552 1660
32 1.317955 1.9842492 -1.906791 7.740534 22.857143 32.67449 0.0 96.0 1000.0 1000.0 1000.0 0.14886673 -0.46501666 1.5079266 0.11665499 -2.2824807 2.4508765 4.808127 -7.0083294 26.604958 1.8626451e-09 0.005950865 0.0 -0.0037721328 7.320219 -6.180955 0.6809235 0.008441017 1.0 2 1.0 0.0003 0.47806198611060285 1.0 1.1643659 0.276341 0.15922707 0.014751996 0.23733172 0.15205929 0.013673946 0.01880773 0.014751996 0.00203763 0.0038513397 0.8588363 0.0 2.0 960000 569 1701
33 3.9775808 1.970139 -0.454674 7.2660913 56.57143 88.98492 0.0 315.0 1000.0 1000.0 1000.0 0.24403639 -0.4555699 1.8248216 0.11568948 -2.5703344 2.4408426 4.4536543 -8.176084 23.784145 -2.6077032e-08 0.011834631 0.0 -0.0082525145 14.40214 -12.053343 0.6788339 0.00833606 1.0 2 1.0 0.0003 0.477064004531135 1.0 1.1989532 0.23111454 0.28826585 0.013913143 0.19559062 0.2595005 0.013679768 -0.26359174 0.013913143 0.0009056806 0.003514754 0.0 2.3854313 0.0 990000 587 1732
34 2.8722894 2.734479 -4.209253 7.3734436 40.964287 73.490265 0.0 362.0 1000.0 1000.0 1000.0 0.21213585 -0.40184128 1.4515288 0.11845712 -2.4154196 2.3571122 4.3886356 -8.027552 25.032316 3.7252903e-09 0.0076045687 0.0 -0.004999643 10.860819 -8.855083 0.67673975 0.006131815 1.0 2 1.0 0.0003 0.4760660064851852 1.0 1.0556123 0.25202036 0.2819752 0.017948197 0.2255933 0.21023014 0.017059028 -0.03777571 0.017948197 0.001980473 0.00441117 0.0 2.1293037 0.0 1020000 604 1713
35 1.7299538 2.5475488 -4.1051183 6.742221 37.17857 70.82274 0.0 305.0 1000.0 1000.0 1000.0 0.17937171 -0.54452133 1.5210812 0.09746118 -2.3930783 2.4486208 4.238973 -6.4486094 22.958807 -7.450581e-09 0.006960339 0.0 -0.00450155 9.160085 -7.6283565 0.6746412 0.0064597987 1.0 2 1.0 0.0003 0.47506800080179984 1.0 1.0382084 0.25208104 0.29724777 0.018554987 0.23619948 0.12481289 0.018046083 -0.021442078 0.018554987 0.0013495644 0.003578912 0.0 2.3639534 0.0 1050000 622 1698
36 2.4212708 2.8367805 -3.5061066 7.8794136 17.142857 29.341238 0.0 108.0 1000.0 1000.0 1000.0 0.2815758 -0.4046439 1.69887 0.11555351 -2.564202 2.2340567 3.625876 -6.4013186 25.750536 -1.8626451e-09 0.008225594 0.0 -0.0054482487 6.124058 -4.9110413 0.6725381 0.009963121 1.0 2 1.0 0.0003 0.4740699962916369 1.0 1.1762035 0.24554253 0.22750525 0.014456553 0.20875815 0.14428788 0.0143642565 0.0066977926 0.014456553 0.00065448 0.004640937 0.8501927 0.0 2.0 1080000 639 1711
37 3.812682 2.8605747 -1.1797724 10.424788 42.392857 53.933384 0.0 227.0 1000.0 1000.0 1000.0 0.28036904 -0.47281572 1.6521068 0.136313 -2.2423835 2.5766146 3.7106824 -7.6334896 19.598436 -7.21775e-09 0.010286078 0.0 -0.0068128663 9.6525135 -7.405404 0.6704308 0.0078061107 1.0 2 1.0 0.0003 0.473072001746849 1.0 1.2423332 0.19536132 0.24220966 0.012958463 0.18176731 0.46125117 0.012854413 -0.040449083 0.012958463 0.0007216025 0.0050044013 0.0 1.9991183 0.0 1110000 657 1709
38 3.4500148 3.1408901 -3.686883 9.917115 41.357143 52.42628 0.0 220.0 1000.0 1000.0 1000.0 0.30155858 -0.5070217 1.9538441 0.15323386 -2.336496 2.3473356 3.4628813 -10.829917 18.759657 -7.450581e-09 0.012289608 0.0 -0.00811653 9.228859 -7.3613296 0.66831875 0.006355551 1.0 2 1.0 0.0003 0.472073997803164 1.0 1.4552356 0.24745008 0.28022036 0.009444151 0.14122193 0.33855048 0.007935561 -0.05053373 0.009444151 0.0023921842 0.0037933078 0.0 2.2961771 0.0 1140000 675 1643
39 1.9144601 2.2448673 -2.0810726 5.7850504 29.0 46.09772 0.0 164.0 1000.0 1000.0 1000.0 0.25531736 -0.56088674 1.8888253 0.14925396 -2.4590278 2.5465312 3.21181 -8.0344 19.892818 1.3038516e-08 0.008397115 0.0 -0.005692403 7.9282923 -6.2412586 0.6662026 0.0 1.0 2 1.0 0.0003 0.47107599339382866 0.0 1.16572 0.0 0.1717276 0.014717743 0.19491184 0.26265472 0.012294725 0.016010165 0.014717743 0.0031171725 0.0040101907 0.8763175 0.09677763 1.0 1170000 694 1622
40 1.9990982 2.4797845 -2.3634577 6.4600415 37.035713 50.443382 0.0 156.0 1000.0 1000.0 1000.0 0.26228723 -0.4764604 1.7427504 0.13548775 -2.2635388 2.700011 2.6768682 -5.976478 23.62004 5.5879354e-09 0.008375797 0.0 -0.0055762175 9.811361 -7.800053 0.664082 0.0070108064 1.0 2 1.0 0.0003 0.4700779974332304 1.0 1.0745364 0.24554476 0.21316236 0.01732158 0.1880136 0.16453493 0.017127575 -0.029697962 0.01732158 0.00075198244 0.0029147752 0.0 2.6194596 0.0 1200000 712 1634
41 1.192934 2.7434945 -3.8152921 7.586994 24.857143 49.575134 0.0 220.0 1000.0 1000.0 1000.0 0.23625146 -0.4697682 2.118716 0.13635336 -2.5103064 2.5124097 2.3556492 -6.8938093 16.314636 8.614734e-09 0.009800101 0.0 -0.0070403186 7.1084714 -5.40742 0.6619568 5.888636e-05 1.0 2 1.0 0.0003 0.46907999085743085 12.0 1.4894058 0.01738293 0.23781365 0.009015782 0.13586849 0.12573841 0.008322424 0.019993098 0.009015782 0.0014319549 0.0029573417 0.6714083 0.0 2.0 1230000 731 1612
42 1.5933288 2.648597 -3.7716062 5.2344327 30.571428 56.382893 0.0 239.0 1000.0 1000.0 1000.0 0.23188692 -0.4575821 1.9658833 0.14226305 -2.4371355 2.5337899 2.5319886 -7.820112 16.541067 -4.656613e-09 0.0104690865 0.0 -0.0073005417 7.1063275 -5.687366 0.65982664 0.008470135 1.0 2 1.0 0.0003 0.4680820106210549 1.0 1.1401328 0.2383445 0.26073784 0.015385758 0.16887893 0.21327284 0.015360008 0.011632031 0.015385758 -0.00030906164 0.00370948 1.1491268 1.809235 1.0 1260000 749 1644
43 3.5309386 2.8853426 -3.7486262 8.54858 39.142857 61.551205 0.0 256.0 1000.0 1000.0 1000.0 0.30502644 -0.59678715 2.0248113 0.17627223 -2.7235398 2.5711048 3.2915936 -6.9893975 22.203182 -9.313226e-09 0.01272735 0.0 -0.0089382995 8.7364435 -7.0995545 0.6576924 0.0072582606 1.0 2 1.0 0.0003 0.46708400990043564 1.0 1.3191437 0.23275925 0.26393378 0.011493318 0.1548376 0.17423128 0.011321939 -0.034285683 0.011493318 0.00079464517 0.0036845887 0.0 2.3298066 0.0 1290000 768 1639
44 3.413081 4.1881213 -2.3531878 11.91762 22.142857 35.971928 0.0 136.0 1000.0 1000.0 1000.0 0.2813037 -0.5418029 2.0055346 0.17364606 -2.540629 2.5642319 3.0230021 -5.4841347 21.295586 0.0 0.013679657 0.0 -0.009895321 6.280054 -5.0266337 0.65555346 0.008983683 1.0 2 1.0 0.0003 0.4660859978902244 1.0 1.1785735 0.19581759 0.44898042 0.0143984705 0.16614817 0.11627856 0.014379201 0.018238299 0.0143984705 -0.00029880967 0.0046337415 0.8484831 0.0 2.0 1320000 786 1643
45 5.631934 3.7083504 -1.1625484 15.207479 31.178572 29.397587 0.0 108.0 1000.0 1000.0 1000.0 0.37183818 -0.5762035 2.0843813 0.20916432 -2.6771657 2.6731174 3.5647712 -7.6313457 24.248802 0.0 0.018467775 0.0 -0.01347216 6.858885 -5.3153424 0.6534099 0.006307235 1.0 2 1.0 0.0003 0.4650880114870078 1.0 1.3786448 0.15322025 0.37897176 0.010522641 0.12698232 0.25045365 0.010082362 0.012889284 0.010522641 0.0015374308 0.0053686225 0.8844367 0.7314944 1.0 1350000 804 1649
46 6.5199018 3.8371077 -1.3374006 12.641763 34.892857 34.957462 0.0 121.0 1000.0 1000.0 1000.0 0.4221503 -0.58655536 1.9525831 0.27729818 -2.5509338 2.6456423 4.2745953 -7.4803567 22.606094 -1.071021e-08 0.018377353 0.0 -0.01324242 9.138597 -7.076701 0.6512619 0.0074076904 1.0 2 1.0 0.0003 0.46409000434407544 1.0 1.3710535 0.19447678 0.44582555 0.01063949 0.113405 0.23450881 0.010508768 -0.005817076 0.01063949 0.000703949 0.0037908482 0.0 2.296922 0.0 1380000 822 1648
