Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Values/C/Mean Values/C/Min Values/C/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Loss/Cost Loss/DeltaCost Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd Misc/AcceptanceStep Misc/Alpha Misc/FinalStepNorm Misc/gradient_norm Misc/xHx Misc/H_inv_g Misc/cost_gradient_norm Misc/A Misc/B Misc/q Misc/r Misc/s Misc/Lambda_star Misc/Nu_star Misc/OptimCase TotalEnvSteps Time FPS
12 -1.7994661 0.9163917 -3.3194306 1.1768875 29.107143 41.955196 0.0 157.0 1000.0 1000.0 1000.0 -0.11600901 -0.9862175 1.4524827 -0.15216339 -2.271149 2.4634602 2.2695737 -3.7947142 31.659624 -9.313226e-09 0.00719035 0.0 -0.004464185 4.9248714 -3.953877 0.72182757 0.014270444 1.0 0 1.0 0.0003 0.49802200780647804 8.0 1.1428062 0.056795344 0.1282839 0.015313857 0.24568877 0.13446596 1.0 1.0 0.015313857 0.00307836 0.0042099115 1.0 1.0 1.0 360000 147 2455
13 -1.5422363 0.93834966 -3.4067159 0.27519 59.214287 49.413963 0.0 200.0 1000.0 1000.0 1000.0 -0.08700358 -0.9404692 1.0955235 -0.07312321 -2.9668655 2.573837 3.4994047 -3.0660183 30.409302 1.1175871e-08 0.0075301845 0.0 -0.004383142 8.817028 -6.8922014 0.71982163 0.0 1.0 0 1.0 0.0003 0.4970240094664514 0.0 1.2444712 0.0 0.116738416 0.012913974 0.215299 0.07017578 1.0 1.0 0.012913974 0.0015597341 0.002466348 1.0 1.0 1.0 390000 159 2454
14 -1.1030425 1.6624538 -3.1858797 3.6840034 49.42857 45.684032 0.0 149.0 1000.0 1000.0 1000.0 -0.07839305 -1.0165457 1.1197163 -0.076458454 -2.4708562 2.769422 3.4335864 -2.4199917 32.97744 -9.313226e-09 0.010376191 0.0 -0.0063888677 7.726903 -6.049784 0.7178115 0.0110077085 1.0 0 1.0 0.0003 0.4960260005845061 9.0 1.40591 0.191728 0.12659404 0.010118461 0.18905316 0.043826256 1.0 1.0 0.010118461 0.0012546063 0.00298882 1.0 1.0 1.0 420000 171 2467
15 -1.098242 1.3351619 -2.7871287 3.4580753 53.535713 63.75202 0.0 272.0 1000.0 1000.0 1000.0 -0.058698323 -0.91707766 0.99762374 -0.06199172 -2.4258964 2.8485942 3.263064 -3.648651 26.655558 -1.8626451e-09 0.0075889295 0.0 -0.0045235283 8.45874 -6.8996882 0.7157975 0.009657647 1.0 0 1.0 0.0003 0.4950279892637624 10.0 1.2661417 0.13764176 0.143223 0.012475703 0.21437435 0.11100996 1.0 1.0 0.012475703 0.0012959781 0.0039380263 1.0 1.0 1.0 450000 184 2481
16 -0.5744724 2.1654646 -4.0319934 4.0071607 41.714287 51.192116 0.0 211.0 1000.0 1000.0 1000.0 -0.06988179 -1.0270762 1.2198863 -0.14719954 -2.678005 2.6114802 3.18489 -3.1579359 33.402603 -3.7252903e-09 0.014590807 0.0 -0.009059848 6.4215674 -5.101057 0.7137796 0.01113357 1.0 0 1.0 0.0003 0.49403001303756583 9.0 1.2044998 0.10693574 0.14560984 0.013785297 0.23914795 0.17712884 1.0 1.0 0.013785297 0.0026052813 0.004476676 1.0 1.0 1.0 480000 196 2494
17 -0.6210464 1.6078646 -2.5377097 4.740535 63.464287 61.85841 0.0 206.0 1000.0 1000.0 1000.0 -0.018985441 -1.0742924 1.4034624 -0.20404 -2.6874676 2.6567137 4.582819 -2.3986568 40.104374 -7.450581e-09 0.013125813 0.0 -0.008811008 9.606606 -7.4856176 0.7117573 0.013006214 1.0 0 1.0 0.0003 0.4930319916369756 9.0 1.7354442 0.22564554 0.09419302 0.0066406108 0.16892298 0.081285805 1.0 1.0 0.0066406108 0.00033870427 0.0040871333 1.0 1.0 1.0 510000 208 2488
18 -1.2811261 1.1640383 -2.902776 2.0328882 35.67857 60.304615 0.0 291.0 1000.0 1000.0 1000.0 -0.08031327 -0.90954524 1.1940598 -0.30304682 -2.7955625 2.8020365 3.2818198 -2.5371368 31.875565 -8.381903e-09 0.009286363 0.0 -0.006239687 6.515973 -5.08788 0.709731 0.0 1.0 0 1.0 0.0003 0.4920339921279806 0.0 1.1966857 0.0 0.08386329 0.013965918 0.21127616 0.09739931 1.0 1.0 0.013965918 0.003202742 0.003963155 1.0 1.0 1.0 540000 220 2460
19 -1.1357586 1.1854919 -2.5602477 2.983239 49.214287 52.288593 0.0 195.0 1000.0 1000.0 1000.0 -0.09144829 -0.9704346 1.688915 -0.30327794 -2.8502417 2.791565 3.8047993 -2.3004537 35.932926 -7.450581e-09 0.007784534 0.0 -0.005018378 7.385416 -5.703758 0.7077006 0.014474384 1.0 0 1.0 0.0003 0.49103599328005176 9.0 1.0991918 0.15314405 0.14217019 0.016553232 0.23668346 0.1440109 1.0 1.0 0.016553232 0.0023904103 0.0035764943 1.0 1.0 1.0 570000 233 2450
20 -1.1971544 1.5891652 -3.2188787 3.5247445 22.035715 29.751928 0.0 136.0 1000.0 1000.0 1000.0 -0.10652307 -0.9127223 1.445223 -0.20868142 -2.7232049 2.7889175 2.453326 -3.9289157 33.462128 1.4901161e-08 0.009267117 0.0 -0.005921836 4.267074 -3.30394 0.7056661 0.0097590145 1.0 0 1.0 0.0003 0.49003800329248687 7.0 1.3795754 0.037910536 0.100142 0.010508452 0.19881764 0.08068448 1.0 1.0 0.010508452 5.3997588e-05 0.0034108767 1.0 1.0 1.0 600000 245 2498
21 -1.3729595 1.147923 -3.1157696 1.7028772 32.214287 51.241974 0.0 209.0 1000.0 1000.0 1000.0 -0.15984339 -0.8576099 2.083524 -0.11373764 -2.6100466 2.9295056 2.4402895 -6.5344324 37.285706 2.7939677e-09 0.0067077475 0.0 -0.004205744 4.3052015 -3.338891 0.7036275 0.013016001 1.0 0 1.0 0.0003 0.48904000119877045 9.0 1.2303114 0.074548125 0.18025038 0.0132129425 0.2075891 0.05960922 1.0 1.0 0.0132129425 0.0018245678 0.0032653245 1.0 1.0 1.0 630000 257 2446
22 -0.8036122 1.5944607 -3.0078506 3.0755165 57.25 55.856083 0.0 180.0 1000.0 1000.0 1000.0 -0.080571614 -0.85856885 2.1261086 -0.050836533 -3.067192 3.1397822 4.40858 -5.424162 42.895226 3.7252903e-09 0.010172676 0.0 -0.0063905143 8.78615 -6.862582 0.7015848 0.014251747 1.0 0 1.0 0.0003 0.48804199534303844 10.0 1.5112592 0.16630849 0.15045324 0.008756924 0.18087253 0.06628508 1.0 1.0 0.008756924 0.00045853446 0.003960704 1.0 1.0 1.0 660000 269 2476
23 -0.9272122 1.6657144 -2.7729118 6.6357617 45.25 47.378887 0.0 180.0 1000.0 1000.0 1000.0 -0.10794441 -0.9422369 1.5852486 -0.08515005 -2.832163 2.9833348 3.4639714 -3.1003027 37.639347 -9.313226e-09 0.008017223 0.0 -0.0051195617 6.2668157 -4.663289 0.6995376 0.0119689815 1.0 0 1.0 0.0003 0.4870439940524629 12.0 1.4496735 0.05652511 0.17164575 0.00951676 0.19538291 0.08332046 1.0 1.0 0.00951676 0.001890199 0.0065437974 1.0 1.0 1.0 690000 282 2438
24 -1.1715039 0.8009281 -2.8599985 0.29789174 32.142857 57.601906 0.0 279.0 1000.0 1000.0 1000.0 -0.120773025 -0.9009754 1.1078377 -0.23067507 -3.0850015 2.732318 3.9228883 -3.005575 36.215675 -3.7252903e-09 0.0048409617 0.0 -0.0024353967 7.5431275 -6.059826 0.6974865 0.01070892 1.0 0 1.0 0.0003 0.48604600563714795 12.0 1.1967646 0.035747707 0.2299977 0.013964076 0.21015044 0.075903796 1.0 1.0 0.013964076 0.0026377363 0.0037770707 1.0 1.0 1.0 720000 294 2488
25 -1.0160667 0.9452064 -2.8633523 2.1286366 45.607143 51.57057 0.0 188.0 1000.0 1000.0 1000.0 -0.10961652 -0.9449499 1.7730942 -0.33213034 -3.017506 2.9016619 4.1567373 -0.9530002 35.569633 3.7252903e-09 0.0048134206 0.0 -0.0027538345 8.3438225 -6.0801315 0.69543105 0.005542805 1.0 0 1.0 0.0003 0.48504800947891086 10.0 1.656911 0.120379776 0.1086912 0.007285024 0.15681021 0.08367338 1.0 1.0 0.007285024 0.0018096551 0.003271671 1.0 1.0 1.0 750000 306 2508
26 -1.1641916 1.001674 -3.167638 1.4051888 48.75 45.088505 0.0 181.0 1000.0 1000.0 1000.0 -0.10256811 -0.84194154 1.3483573 -0.41841787 -3.3291812 2.6724644 4.5838733 -1.4753942 45.7322 -6.9849193e-10 0.0069547812 0.0 -0.0042753955 7.8749714 -5.621545 0.6933714 0.012287518 1.0 0 1.0 0.0003 0.4840500140318596 11.0 1.4133929 0.09897934 0.18016249 0.010011605 0.1786514 0.13996397 1.0 1.0 0.010011605 0.00096768973 0.0040183216 1.0 1.0 1.0 780000 318 2492
27 -0.5041526 1.7184191 -2.2338574 4.6301246 41.714287 52.667324 0.0 172.0 1000.0 1000.0 1000.0 -0.07406662 -0.7496964 1.5844781 -0.25919586 -2.877617 3.020433 4.6724973 -2.966464 43.457825 -5.5879354e-09 0.013970682 0.0 -0.0102706235 6.759693 -4.5851164 0.69130737 0.009606927 1.0 0 1.0 0.0003 0.4830519989405728 12.0 1.2975879 0.049761847 0.19204089 0.011878347 0.2266373 0.099235676 1.0 1.0 0.011878347 0.002165453 0.003813693 1.0 1.0 1.0 810000 330 2465
28 -1.4754506 0.5566335 -2.7906213 -0.3840353 49.5 56.353157 0.0 175.0 1000.0 1000.0 1000.0 -0.11678933 -0.8814174 2.0560017 -0.17486168 -3.1337385 3.0285685 3.8667984 -2.3810542 33.761414 -9.546056e-09 0.004880693 0.0 -0.002987565 6.426125 -4.7997494 0.6892395 0.0 1.0 0 1.0 0.0003 0.48205400153539285 0.0 1.3749458 0.0 0.19806889 0.0105793355 0.1845787 0.1327991 1.0 1.0 0.0105793355 0.00080417155 0.004525359 1.0 1.0 1.0 840000 343 2420
29 -1.200282 1.1655424 -2.820093 2.4709504 38.392857 44.6569 0.0 147.0 1000.0 1000.0 1000.0 -0.09640064 -0.9247401 1.3423243 -0.18065365 -3.088106 3.1661682 3.647219 -2.1062214 41.951202 1.8626451e-09 0.005691395 0.0 -0.003708872 5.3959675 -4.1307087 0.6871671 0.014256143 1.0 0 1.0 0.0003 0.4810560015447731 12.0 1.3958527 0.056509122 0.18748842 0.010264797 0.19470705 0.06656737 1.0 1.0 0.010264797 0.0021939934 0.0032724221 1.0 1.0 1.0 870000 355 2479
30 -0.5619243 1.4949244 -2.6988182 5.260252 33.92857 57.442474 0.0 273.0 1000.0 1000.0 1000.0 -0.0824606 -1.0236034 1.4725927 -0.34110585 -3.266919 3.1080902 2.9063933 -1.1978502 36.218246 -6.9849193e-10 0.0064041377 0.0 -0.0045992327 3.9482868 -2.8001657 0.6850902 0.0 1.0 0 1.0 0.0003 0.4800580075310835 0.0 1.4586483 0.0 0.2642278 0.009400011 0.16958506 0.09476819 1.0 1.0 0.009400011 0.0022225252 0.0040879166 1.0 1.0 1.0 900000 367 2448
31 -0.9741696 0.85512865 -3.0989113 1.3288027 40.0 57.79397 0.0 260.0 1000.0 1000.0 1000.0 -0.07530335 -0.73691416 1.4550987 -0.33668193 -2.928019 3.100666 3.8523011 -1.1012805 27.912794 -3.7252903e-09 0.0045016585 0.0 -0.002777712 5.7432775 -4.2492676 0.6830091 0.010242566 1.0 0 1.0 0.0003 0.4790599994846701 13.0 1.3622574 0.045174167 0.20538023 0.010777332 0.18614073 0.08096091 1.0 1.0 0.010777332 0.0015972444 0.0033119528 1.0 1.0 1.0 930000 379 2486
32 -0.4368008 1.432455 -2.1991334 3.4223251 53.535713 61.21011 0.0 203.0 1000.0 1000.0 1000.0 -0.058179554 -0.77611685 1.8973787 -0.27406004 -3.158607 3.057807 5.5098186 -3.4328258 43.149483 -4.656613e-09 0.0072708866 0.0 -0.0051346375 8.0688925 -5.896614 0.6809235 0.009941429 1.0 0 1.0 0.0003 0.47806198611060285 13.0 1.780288 0.07680565 0.15540934 0.0063102823 0.14836498 0.106521614 1.0 1.0 0.0063102823 0.00015892519 0.0034097396 1.0 1.0 1.0 960000 391 2492
33 -0.22136688 2.3936694 -1.9424306 10.724037 51.5 60.435623 0.0 205.0 1000.0 1000.0 1000.0 -0.06810815 -0.83729625 1.7698563 -0.27108845 -3.1873276 2.8360567 5.1634803 -2.0904884 44.34464 3.7252903e-09 0.012156514 0.0 -0.009025479 8.449378 -6.068184 0.6788339 0.011791781 1.0 0 1.0 0.0003 0.477064004531135 11.0 1.330226 0.07994074 0.12548818 0.011302611 0.25488687 0.09114759 1.0 1.0 0.011302611 -0.0022850407 0.0052772155 1.0 1.0 1.0 990000 404 2453
34 -0.596909 0.8530513 -2.253116 1.1561778 87.92857 83.294624 0.0 373.0 1000.0 1000.0 1000.0 -0.09894842 -0.76185495 1.9022794 -0.33483496 -3.3476815 3.1497028 6.2251563 -1.0340496 43.8103 -9.313226e-10 0.0065449597 0.0 -0.0044518122 10.821564 -7.196991 0.67673975 0.012220273 1.0 0 1.0 0.0003 0.4760660064851852 12.0 1.6871994 0.19684906 0.13363716 0.007025813 0.19380102 0.08798406 1.0 1.0 0.007025813 -4.0553743e-05 0.0039419904 1.0 1.0 1.0 1020000 416 2463
35 -0.50313765 1.123447 -2.17191 1.7658708 65.46429 63.92154 0.0 208.0 1000.0 1000.0 1000.0 -0.07156514 -0.88898635 2.0426126 -0.2497125 -3.6753511 3.2022305 4.835503 -5.322702 51.101204 9.313226e-10 0.007298569 0.0 -0.0051087216 8.226683 -5.302593 0.6746412 0.011245471 1.0 0 1.0 0.0003 0.47506800080179984 13.0 2.3063955 0.09579794 0.10336096 0.00375977 0.1310868 0.10007699 1.0 1.0 0.00375977 0.00013442026 0.0037058974 1.0 1.0 1.0 1050000 428 2455
36 -0.3452318 0.71646273 -1.6394458 1.576803 72.39286 92.58176 0.0 378.0 1000.0 1000.0 1000.0 -0.07162698 -0.8894015 2.1028168 -0.40332898 -3.448344 3.249259 6.398148 -1.6805052 52.402283 -5.5879354e-09 0.005860492 0.0 -0.004032288 10.124841 -7.180838 0.6725381 0.013168134 1.0 0 1.0 0.0003 0.4740699962916369 15.0 1.8266226 0.09783705 0.19912975 0.0059942054 0.15099855 0.03140729 1.0 1.0 0.0059942054 0.0010102267 0.00282435 1.0 1.0 1.0 1080000 441 2442
37 -0.3215394 0.7901642 -1.8149015 2.56218 50.964287 70.41889 0.0 283.0 1000.0 1000.0 1000.0 -0.069506004 -0.875446 1.8393681 -0.43335742 -3.556834 3.324562 5.9439063 -0.69416344 42.146976 -9.313226e-09 0.0061038127 0.0 -0.0042966735 7.786834 -5.417346 0.6704308 0.009758776 1.0 0 1.0 0.0003 0.473072001746849 14.0 1.6573046 0.050588917 0.1576355 0.0072815646 0.17935333 0.13106441 1.0 1.0 0.0072815646 -4.9292343e-05 0.004784014 1.0 1.0 1.0 1110000 453 2441
38 -0.18441093 1.0535531 -1.7318124 3.0238075 59.17857 81.739586 0.0 277.0 1000.0 1000.0 1000.0 -0.08066833 -0.8704701 2.170102 -0.32875416 -3.4241796 3.639511 4.8875713 -0.7032857 41.83117 0.0 0.0053441166 0.0 -0.0037812078 8.595007 -6.0631304 0.66831875 0.010490134 1.0 0 1.0 0.0003 0.472073997803164 14.0 1.7346063 0.056058433 0.136157 0.006647028 0.19260678 0.20145118 1.0 1.0 0.006647028 -0.00085343106 0.0048995004 1.0 1.0 1.0 1140000 465 2536
39 -0.18818845 1.0704521 -1.7811905 2.0585232 86.57143 72.50982 0.0 204.0 1000.0 1000.0 1000.0 -0.06373409 -0.7849933 1.6886756 -0.19962588 -3.4347835 3.1327062 6.334587 -4.602298 48.49196 -1.8626451e-09 0.0058522383 0.0 -0.0040300516 11.768364 -8.188219 0.6662026 0.0131518785 1.0 0 1.0 0.0003 0.47107599339382866 11.0 1.4791619 0.21398555 0.09117366 0.009141092 0.2067858 0.13292542 1.0 1.0 0.009141092 -0.0013288243 0.0039791893 1.0 1.0 1.0 1170000 477 2501
40 -0.21143888 1.2140601 -2.3448806 3.2087781 62.785713 65.59582 0.0 235.0 1000.0 1000.0 1000.0 -0.071019255 -0.92284936 1.9264472 -0.08655783 -3.562799 3.4243224 6.5649323 -1.3863623 44.469894 3.7252903e-09 0.0065094833 0.0 -0.0046791174 8.259556 -5.681291 0.664082 0.010758767 1.0 0 1.0 0.0003 0.4700779974332304 15.0 1.8388293 0.058518484 0.11018404 0.0059148874 0.16629738 0.16026358 1.0 1.0 0.0059148874 -0.00071672926 0.004361331 1.0 1.0 1.0 1200000 489 2458
41 -0.28353435 1.1814077 -1.9583465 2.9384468 72.92857 86.510086 0.0 300.0 1000.0 1000.0 1000.0 -0.021606239 -0.8756372 1.72299 -0.19791143 -3.545268 3.2417378 7.5258646 -8.576769 42.26781 -6.9849193e-09 0.008728107 0.0 -0.005674829 10.0839 -7.0283027 0.6619568 0.0 1.0 0 1.0 0.0003 0.46907999085743085 0.0 1.7025235 0.0 0.19675842 0.0068999063 0.17896408 0.290996 1.0 1.0 0.0068999063 0.00026725992 0.0051311557 1.0 1.0 1.0 1230000 502 2448
42 -0.13940153 1.3324422 -1.9598762 4.885899 71.10714 89.201355 0.0 362.0 1000.0 1000.0 1000.0 -0.03127534 -0.8905072 1.703108 -0.2048175 -3.441176 3.3986309 6.9796143 -8.418802 38.327698 3.259629e-09 0.0062179132 0.0 -0.004544413 8.634781 -5.900711 0.65982664 0.013379298 1.0 0 1.0 0.0003 0.4680820106210549 15.0 1.2703948 0.06009949 0.19350694 0.012392308 0.23817866 0.18769678 1.0 1.0 0.012392308 -0.00035635027 0.005100724 1.0 1.0 1.0 1260000 514 2471
43 -0.34516114 1.2174433 -1.8237011 3.9720268 51.892857 57.30703 0.0 251.0 1000.0 1000.0 1000.0 -0.019849017 -0.9773028 2.3728926 -0.083313964 -3.5191715 3.6544676 7.2688093 -4.973601 43.256905 -5.122274e-09 0.008065294 0.0 -0.0059694694 7.776762 -5.4408264 0.6576924 0.010556532 1.0 0 1.0 0.0003 0.46708400990043564 13.0 1.4622592 0.06969112 0.10613085 0.009353643 0.22396061 0.038101174 1.0 1.0 0.009353643 0.0028755579 0.005732337 1.0 1.0 1.0 1290000 526 2453
44 -0.18807821 1.2089179 -2.0399013 3.5358615 53.285713 70.678276 0.0 295.0 1000.0 1000.0 1000.0 -0.023882758 -0.899579 2.0138597 0.022491056 -3.4588063 3.2714894 7.1335583 -3.2060494 37.439716 5.5879354e-09 0.0065566143 0.0 -0.004709009 7.7308626 -5.258839 0.65555346 0.01255468 1.0 0 1.0 0.0003 0.4660859978902244 13.0 1.2715011 0.07092819 0.1714338 0.012370753 0.2682498 0.1311292 1.0 1.0 0.012370753 0.0008259798 0.0041406946 1.0 1.0 1.0 1320000 539 2454
45 -0.09415744 0.95500416 -1.7841333 2.5354943 53.0 67.140045 0.0 196.0 1000.0 1000.0 1000.0 -0.029251328 -0.8170926 2.0400162 -0.12154084 -3.526169 3.4759274 6.605882 -2.8738368 34.61051 1.8626451e-09 0.0048911534 0.0 -0.0035739078 7.161766 -4.922714 0.6534099 0.014963716 1.0 0 1.0 0.0003 0.4650880114870078 9.0 1.8441677 0.19952886 0.077736385 0.005880692 0.17371577 0.06077953 1.0 1.0 0.005880692 0.0006398675 0.0031588194 1.0 1.0 1.0 1350000 551 2485
46 0.14182994 1.3322023 -1.2592825 4.70018 89.5 76.75029 0.0 221.0 1000.0 1000.0 1000.0 -0.017909337 -0.96381414 2.4366255 -0.14279495 -3.8475533 3.4621525 7.5380135 -9.59378 35.45209 2.7939677e-09 0.00596315 0.0 -0.0043491963 10.66419 -7.549385 0.65126175 0.011345856 1.0 0 1.0 0.0003 0.46409000434407544 13.0 1.8769722 0.17297252 0.10195516 0.00567693 0.15543896 0.13010369 1.0 1.0 0.00567693 0.0005868332 0.0033934568 1.0 1.0 1.0 1380000 563 2489
47 -0.15369964 0.8675654 -1.212676 3.467569 80.75 87.70593 0.0 277.0 1000.0 1000.0 1000.0 -0.021625033 -0.8448912 1.8387735 -0.28306568 -3.7850373 3.4108562 7.924075 -1.3425801 41.340534 -4.1909516e-09 0.0073386747 0.0 -0.005661674 10.371069 -7.4791784 0.64910895 0.011260311 1.0 0 1.0 0.0003 0.463092013378182 12.0 1.7685467 0.15451086 0.11568175 0.006394348 0.18681142 0.18187983 1.0 1.0 0.006394348 -0.0005613223 0.0044973455 1.0 1.0 1.0 1410000 575 2497
