Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Values/C/Mean Values/C/Min Values/C/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Loss/Cost Loss/DeltaCost Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd LagrangeMultiplier TotalEnvSteps Time FPS
11 14.736185 2.4538565 8.872065 19.063015 48.392857 43.99135 0.0 172.0 1000.0 1000.0 1000.0 0.89279574 -0.036916755 2.0818293 -3.153483e-08 -6.5794673 12.051527 5.892558 -5.2862782 25.445452 2.9802322e-08 0.023866562 -0.007816961 -0.014869372 7.9634476 -4.975623 0.7238292 0.003460319 80.0 2 0.9994605 0.000294 0.4990199874853069 0.3518982231616974 330000 173 1616
12 15.702565 1.8063624 12.146333 20.87534 72.92857 47.330093 0.0 178.0 1000.0 1000.0 1000.0 0.99373424 -0.08663087 2.0070415 -4.8828124e-08 -8.382778 7.7221103 5.5136456 -3.8791928 21.69281 3.7252903e-08 0.022025056 -0.008498724 -0.014182668 10.462561 -5.879404 0.72182757 0.00401908 80.0 2 0.99974346 0.0002934 0.49802200780647804 0.3838290572166443 360000 192 1618
13 16.832235 2.0590115 13.17172 21.779505 51.392857 45.317406 0.0 175.0 1000.0 1000.0 1000.0 1.1054169 -0.029962398 2.0450177 4.2724608e-08 -6.4779453 10.489122 6.1883802 -5.3629913 23.334194 -3.0267984e-08 0.02188893 -0.007955592 -0.012876331 7.5580177 -4.3413143 0.71982163 0.0035460596 80.0 2 1.0000312 0.00029279999999999996 0.4970240094664514 0.4150101840496063 390000 211 1600
14 17.445429 2.1745443 13.255398 22.058727 55.42857 47.06259 0.0 200.0 1000.0 1000.0 1000.0 1.1736487 -0.00786569 2.0853555 -3.3569336e-08 -5.772109 10.010296 5.9876304 -5.926396 23.507925 2.0489097e-08 0.024004063 -0.0067418367 -0.013938649 7.5482864 -4.083808 0.7178115 0.003165426 80.0 2 0.999917 0.00029219999999999995 0.4960260005845061 0.4458543062210083 420000 230 1595
15 18.526718 1.8962923 15.922065 22.134182 45.892857 39.131042 0.0 110.0 1000.0 1000.0 1000.0 1.3129137 -0.06299059 2.2765772 -3.051758e-08 -7.4213095 9.6626835 5.6248302 -2.3877673 21.660229 2.0489097e-08 0.021222042 -0.0069266483 -0.013108778 6.20148 -3.4796972 0.7157975 0.003584769 80.0 2 0.9989664 0.0002916 0.4950279892637624 0.4757124185562134 450000 248 1598
16 20.210894 1.849035 16.573606 24.64432 50.57143 35.54517 0.0 134.0 1000.0 1000.0 1000.0 1.4711514 0.0963187 2.4383392 3.4586588e-08 -6.898658 10.526435 5.9399385 -5.3741145 22.119743 -2.0489097e-08 0.023830017 -0.0074772155 -0.012916673 6.4181585 -3.6075475 0.7137796 0.003691011 80.0 2 0.99829006 0.00029099999999999997 0.49403001303756583 0.5050928592681885 480000 267 1585
17 19.783573 1.3858097 16.437716 22.139778 64.14286 48.868423 0.0 216.0 1000.0 1000.0 1000.0 1.5267234 0.22405973 2.568476 6.815593e-08 -8.435728 9.192202 6.3113747 -2.3688436 24.060339 -4.0978193e-08 0.020441927 -0.0062744385 -0.011436024 6.4460306 -3.4774337 0.7117573 0.003488646 80.0 2 1.0001404 0.00029039999999999996 0.4930319916369756 0.5350068211555481 510000 287 1555
18 20.368595 2.1517746 16.316772 24.698448 53.0 29.715317 0.0 121.0 1000.0 1000.0 1000.0 1.6451123 0.26654226 2.4939232 4.2724608e-08 -7.2637596 9.027766 6.08047 -3.8703918 21.870861 -2.7939677e-08 0.019592572 -0.0060609 -0.010480745 5.9194593 -3.272395 0.709731 0.0034662336 80.0 2 0.99857926 0.00028979999999999994 0.4920339921279806 0.5646417140960693 540000 306 1580
19 20.343275 1.8763798 14.457976 24.086367 47.392857 43.526134 0.0 183.0 1000.0 1000.0 1000.0 1.716366 0.33377397 2.5740633 -8.138021e-09 -8.576285 14.322038 6.288607 -1.5165415 23.085804 1.8626451e-09 0.017644335 -0.0062485216 -0.009555386 5.4312296 -3.0783415 0.7077006 0.0033963998 80.0 2 0.9992217 0.0002892 0.49103599328005176 0.5936166644096375 570000 325 1575
20 22.064714 1.6666932 18.614927 26.48389 56.32143 36.784172 0.0 153.0 1000.0 1000.0 1000.0 1.8212156 0.4447015 2.818717 0.0 -8.24887 11.038291 5.972001 -2.9948184 24.597878 0.0 0.019817673 -0.0068463413 -0.011459818 5.350317 -2.84978 0.7056661 0.003610956 80.0 2 0.99929905 0.00028859999999999997 0.49003800329248687 0.6226997375488281 600000 344 1561
21 21.637424 1.6477345 18.052324 24.905725 58.214287 40.251316 0.0 171.0 1000.0 1000.0 1000.0 1.8859513 0.37906295 2.9269855 1.0172526e-08 -9.142208 9.976842 5.697147 -2.3271015 21.50531 -6.519258e-09 0.017481666 -0.0064505683 -0.00852836 5.566552 -3.0301988 0.7036275 0.00330324 80.0 2 0.9982978 0.00028799999999999995 0.48904000119877045 0.6520242691040039 630000 363 1551
22 22.550442 1.2965535 20.16726 25.689173 52.642857 36.357563 0.0 135.0 1000.0 1000.0 1000.0 1.9837884 0.37966436 3.1503181 2.0345052e-08 -7.6322527 8.601972 5.6075106 -2.106897 21.792084 -1.4901161e-08 0.01529943 -0.006270717 -0.008026961 4.761108 -2.5016758 0.7015848 0.0034235 80.0 2 0.999506 0.00028739999999999994 0.48804199534303844 0.6811668872833252 660000 382 1595
23 21.593302 2.3802688 11.3992 24.293762 37.535713 28.38068 0.0 126.0 1000.0 1000.0 1000.0 1.9979191 0.30101973 3.0467026 0.0 -10.129849 8.270119 5.352331 -1.9382875 22.68229 3.7252903e-09 0.01484052 -0.0064996667 -0.0064141336 3.6282594 -1.8969021 0.6995376 0.0034277055 80.0 2 1.0007825 0.0002868 0.4870439940524629 0.708902895450592 690000 401 1599
24 22.435198 1.7262751 18.447067 26.316004 68.10714 43.397118 0.0 132.0 1000.0 1000.0 1000.0 2.073249 0.46388903 3.095648 8.646647e-09 -7.4133387 9.163835 5.537593 -6.757679 23.792023 -1.8626451e-09 0.017086793 -0.006340067 -0.008064073 5.6433725 -2.9507084 0.6974865 0.0039348947 80.0 2 1.0002533 0.00028619999999999996 0.48604600563714795 0.7377604246139526 720000 420 1603
25 22.820547 1.654806 19.648102 25.689476 46.57143 33.29353 0.0 140.0 1000.0 1000.0 1000.0 2.1264968 0.66016704 3.1680079 -3.4586588e-08 -6.686069 9.321743 5.4575114 -3.3931463 22.595448 1.5366822e-08 0.015104491 -0.0068084467 -0.0075806216 3.8686593 -1.9175949 0.69543105 0.0040382575 80.0 2 0.99939996 0.00028559999999999995 0.48504800947891086 0.7660263776779175 750000 439 1563
26 22.869267 1.5769596 19.64703 26.187849 39.607143 26.572462 0.0 88.0 1000.0 1000.0 1000.0 2.1330802 0.5465712 3.0478067 -3.0517577e-09 -9.252286 10.07598 5.2804923 -1.7355952 20.715528 -1.0477379e-08 0.01373324 -0.007167155 -0.005993407 3.9624577 -1.9889514 0.6933714 0.00448851 80.0 2 1.0000439 0.000285 0.4840500140318596 0.7931711077690125 780000 458 1543
27 23.37406 1.3829056 20.731915 26.223885 37.92857 37.976425 0.0 139.0 1000.0 1000.0 1000.0 2.1906059 0.7188662 3.1174433 -1.0935466e-08 -6.069085 9.59564 4.625903 -1.7791677 20.356932 5.5879354e-09 0.012123821 -0.0066326773 -0.005887863 3.8813214 -2.1892915 0.69130737 0.0038778982 80.0 2 0.9991566 0.0002844 0.4830519989405728 0.8191596865653992 810000 478 1546
28 23.827316 1.624322 18.952225 26.206642 49.357143 38.780716 0.0 145.0 1000.0 1000.0 1000.0 2.210292 0.654829 3.2385468 -1.0172526e-08 -8.832897 11.707171 4.584432 -2.2800863 18.590378 2.7939677e-09 0.0130511755 -0.0068388963 -0.0058283187 4.17379 -2.2167563 0.6892395 0.004408436 80.0 2 0.9988396 0.00028379999999999996 0.48205400153539285 0.8451317548751831 840000 497 1531
29 23.021261 1.5187681 20.490063 26.672718 47.214287 42.22842 0.0 154.0 1000.0 1000.0 1000.0 2.2245114 0.76214904 3.1095877 9.6639e-09 -11.525561 11.632871 4.717668 -2.2086995 23.133091 -9.546056e-09 0.012616062 -0.0059857927 -0.0061505865 3.664052 -1.8065104 0.6871671 0.0038096732 80.0 2 0.9995715 0.00028319999999999994 0.4810560015447731 0.8709176778793335 870000 517 1534
30 23.597042 1.6905128 20.57875 27.37119 47.5 28.073246 0.0 112.0 1000.0 1000.0 1000.0 2.263913 0.30448627 3.3846529 -7.1207684e-09 -9.168924 8.6435995 4.74144 -1.359259 20.987387 2.7939677e-09 0.013966102 -0.006564996 -0.007085247 3.8502388 -1.9534538 0.6850902 0.004116442 80.0 2 0.9982872 0.0002826 0.4800580075310835 0.8965744972229004 900000 537 1531
31 23.499727 1.5238826 19.981441 26.009438 48.57143 30.836468 0.0 114.0 1000.0 1000.0 1000.0 2.2484078 0.7307759 3.447999 1.8310548e-08 -8.338534 11.091198 4.902466 -3.2991967 20.888151 -3.7252903e-09 0.012374634 -0.0063498192 -0.006349923 3.7884173 -1.9512547 0.6830091 0.0039387923 80.0 2 1.0002532 0.00028199999999999997 0.4790599994846701 0.9222225546836853 930000 556 1522
32 23.785412 1.1246291 21.067135 26.23779 48.964287 30.50115 0.0 101.0 1000.0 1000.0 1000.0 2.3204958 0.7234069 3.1468449 9.155274e-09 -11.8111925 9.847526 4.863996 -1.0898317 20.950432 -2.3283064e-09 0.011482246 -0.0062084524 -0.005500603 4.0007443 -2.0007138 0.6809235 0.0042795 80.0 2 0.99922097 0.00028139999999999996 0.47806198611060285 0.9479101300239563 960000 577 1488
33 24.466797 1.7153083 18.27723 27.128138 48.357143 33.885536 0.0 136.0 1000.0 1000.0 1000.0 2.352631 0.73233473 3.4070969 1.7293294e-08 -7.807729 9.427153 4.8068504 -0.71204925 24.448301 -3.7252903e-09 0.011616783 -0.0068853265 -0.0054917177 3.7588315 -1.7477305 0.6788339 0.004879769 80.0 2 0.99859107 0.00028079999999999994 0.477064004531135 0.9735915064811707 990000 597 1508
34 24.091509 1.7822795 20.374105 28.411114 41.92857 33.58776 0.0 135.0 1000.0 1000.0 1000.0 2.3397458 0.6638594 3.4388194 3.5603842e-09 -9.029441 9.808588 4.797446 -0.42777956 18.721134 3.7252903e-09 0.012984874 -0.0070585003 -0.006474264 3.5878944 -1.8802704 0.67673975 0.0046251807 80.0 2 0.99916804 0.0002802 0.4760660064851852 0.9986857771873474 1020000 616 1516
35 24.288763 1.3527968 21.667486 26.893219 51.535713 42.097233 0.0 170.0 1000.0 1000.0 1000.0 2.3456354 0.6412138 3.2771845 -1.93278e-08 -11.63765 10.134004 4.522968 -2.344689 24.45236 9.313226e-09 0.012345384 -0.0071684103 -0.006495947 3.796845 -1.9320498 0.6746412 0.0045691943 80.0 2 0.9996506 0.00027959999999999997 0.47506800080179984 1.024147868156433 1050000 636 1540
36 24.634146 1.832064 21.608955 31.506012 48.32143 41.538326 0.0 146.0 1000.0 1000.0 1000.0 2.391127 0.6389725 3.3812637 4.0690105e-09 -10.73896 9.82297 4.461783 -2.4229732 21.720829 -1.8626451e-09 0.013738587 -0.0073603233 -0.0069030076 3.7971554 -1.7732432 0.6725381 0.00520231 80.0 2 1.0000796 0.00027899999999999995 0.4740699962916369 1.049660325050354 1080000 656 1517
37 24.879698 1.4486674 22.306131 28.395582 49.25 35.92614 0.0 125.0 1000.0 1000.0 1000.0 2.396034 0.6251633 3.569681 1.5767416e-08 -8.667884 10.1206255 4.614294 -1.5379051 24.577532 -4.656613e-09 0.015256092 -0.0066616023 -0.008656942 3.6390526 -1.7519771 0.6704308 0.004452465 80.0 2 0.9988967 0.0002784 0.473072001746849 1.075314998626709 1110000 676 1507
38 24.363852 1.6602505 18.214005 26.464384 51.67857 34.862026 0.0 125.0 1000.0 1000.0 1000.0 2.4230344 0.70860624 3.39377 -2.0345052e-09 -8.011803 9.27128 5.121909 -3.9185348 19.394115 5.5879354e-09 0.012066043 -0.00757463 -0.006926112 4.073943 -1.9693379 0.66831875 0.005748623 80.0 2 0.9982196 0.0002778 0.472073997803164 1.1013305187225342 1140000 695 1516
39 24.315033 1.0090773 21.924223 26.18743 41.785713 30.65168 0.0 115.0 1000.0 1000.0 1000.0 2.4118521 0.98192513 3.3465402 0.0 -7.289883 8.5277815 4.5869093 -1.2157493 19.993168 6.519258e-09 0.011681055 -0.0069522886 -0.005733324 3.6359866 -1.8577639 0.6662026 0.004293531 80.0 2 0.99946326 0.0002772 0.47107599339382866 1.1267465353012085 1170000 715 1528
40 24.413479 1.2984005 22.069508 26.677694 54.75 33.79732 0.0 115.0 1000.0 1000.0 1000.0 2.3955579 0.9489901 3.4492488 -8.138021e-09 -10.473211 9.518924 4.8865905 -0.7836627 19.426062 2.7939677e-09 0.011135701 -0.007309497 -0.0052940818 4.117339 -2.0863543 0.664082 0.005015986 80.0 2 0.99798244 0.0002766 0.4700779974332304 1.1528546810150146 1200000 735 1533
41 25.257586 1.1508996 22.709467 27.891277 43.0 31.018429 0.0 108.0 1000.0 1000.0 1000.0 2.4014559 0.8260834 3.3426223 1.0172526e-09 -7.92499 9.7454605 4.513224 -3.4626207 19.714025 -2.3283064e-09 0.01399948 -0.008319554 -0.0072324136 3.5220525 -1.8235477 0.6619568 0.007354617 80.0 2 0.9999254 0.000276 0.46907999085743085 1.1784852743148804 1230000 755 1485
42 25.013914 1.408188 22.028072 28.4401 51.214287 39.45192 0.0 157.0 1000.0 1000.0 1000.0 2.392791 0.8804517 3.413466 -7.1207684e-09 -8.623723 7.7732797 4.7629166 -0.616735 20.049013 -2.0954758e-09 0.013076419 -0.007131008 -0.0070038633 3.6072135 -1.9550439 0.65982664 0.0047575366 80.0 2 0.99946004 0.00027539999999999997 0.4680820106210549 1.2044857740402222 1260000 775 1502
43 24.370914 1.7706797 19.04059 27.469465 39.57143 21.318048 0.0 93.0 1000.0 1000.0 1000.0 2.3769386 0.9528103 3.3373387 -2.6448568e-08 -6.716877 10.31623 4.754356 -0.5603441 20.664074 1.6763806e-08 0.014297443 -0.0075599896 -0.00750312 3.371897 -1.7705438 0.6576924 0.0061930595 80.0 2 0.9991716 0.0002748 0.46708400990043564 1.2296884059906006 1290000 795 1504
44 24.875822 1.4516304 21.964243 27.727055 48.357143 29.174614 0.0 115.0 1000.0 1000.0 1000.0 2.4217005 1.0485003 3.3370397 0.0 -7.2602253 9.317978 4.856009 0.104055166 21.50695 3.7252903e-09 0.013997426 -0.008323861 -0.0071965866 3.981019 -2.0400808 0.65555346 0.0070667453 80.0 2 1.00028 0.0002742 0.4660859978902244 1.2550565004348755 1320000 815 1530
45 25.386274 1.6666993 21.945177 27.89135 44.785713 29.562716 0.0 111.0 1000.0 1000.0 1000.0 2.4415312 1.1985636 3.4545615 -8.138021e-09 -8.326177 9.138771 4.931883 0.19734418 21.253195 0.0 0.013869682 -0.007984424 -0.0076609226 3.4810133 -1.7164319 0.6534099 0.005203715 80.0 2 0.9994762 0.0002736 0.4650880114870078 1.2802302837371826 1350000 834 1532
46 25.365206 1.3716432 22.007212 27.945347 53.535713 32.143078 0.0 121.0 1000.0 1000.0 1000.0 2.4558187 1.0281247 3.4302137 6.1035155e-09 -9.311926 10.4577675 4.9128146 -0.67612803 21.967115 3.7252903e-09 0.013599172 -0.007395757 -0.00721311 3.7077708 -1.9161232 0.6512619 0.00559742 80.0 2 0.9995657 0.00027299999999999997 0.46409000434407544 1.3060965538024902 1380000 854 1532
47 25.150187 1.0944914 22.792807 27.256313 40.142857 33.709595 0.0 139.0 1000.0 1000.0 1000.0 2.4664204 0.8467692 3.4520066 2.0345052e-09 -7.712233 11.3362875 4.632235 -1.5145267 23.116852 2.3283064e-09 0.012186108 -0.009237294 -0.006039681 3.0986166 -1.6842163 0.64910895 0.007565609 80.0 2 1.000473 0.0002724 0.463092013378182 1.3312569856643677 1410000 873 1545
48 24.761135 1.5045378 20.80577 27.70933 38.892857 27.764751 0.0 96.0 1000.0 1000.0 1000.0 2.4567788 0.5359241 3.934466 5.086263e-10 -11.311723 13.729872 4.7355385 -1.0765425 19.72876 5.5879354e-09 0.014451759 -0.010144835 -0.007556506 3.3651795 -1.8741748 0.64695156 0.0093798125 80.0 2 1.000956 0.0002718 0.4620939926194436 1.355655312538147 1440000 893 1556
49 25.331419 1.1650772 22.974037 27.95709 40.535713 27.269138 0.0 107.0 1000.0 1000.0 1000.0 2.4751515 0.56312335 3.8198202 1.0681152e-08 -13.85487 11.743853 4.5973988 -0.31352985 19.291063 -1.3038516e-08 0.013842297 -0.009763747 -0.0077943737 3.471884 -1.893761 0.6447896 0.009804895 80.0 2 1.0000813 0.0002712 0.4610960064877359 1.3795464038848877 1470000 911 1595
50 24.797684 1.0908519 22.710577 26.89321 38.57143 29.901539 0.0 135.0 1000.0 1000.0 1000.0 2.5060098 1.1969006 3.6622071 5.8492025e-09 -10.390677 11.694315 4.479409 -0.51921916 18.787703 6.4028427e-10 0.010423167 -0.010040568 -0.0059087435 2.9462922 -1.5147448 0.6426228 0.009954181 80.0 2 0.99942034 0.00027059999999999996 0.4600980092110313 1.4027761220932007 1500000 930 1590
51 25.090393 1.3787647 22.40748 28.096058 43.57143 28.799093 0.0 117.0 1000.0 1000.0 1000.0 2.4935365 1.1500307 3.4449174 -1.0172526e-08 -8.253148 9.896731 4.407981 -0.60476494 18.423756 -9.313226e-10 0.010484123 -0.010609274 -0.0056972606 3.3282511 -1.7799519 0.6404513 0.013375152 80.0 2 0.998728 0.00027 0.4591000102019319 1.4259538650512695 1530000 950 1562
52 25.483372 1.1865435 23.497671 27.415693 55.07143 36.97869 0.0 161.0 1000.0 1000.0 1000.0 2.5047314 0.96601635 3.996654 7.1207684e-09 -10.483255 11.464378 4.6416707 -1.6812954 21.089464 -2.7939677e-09 0.0128936265 -0.009622228 -0.007356596 3.946585 -2.17159 0.6382751 0.008254342 80.0 2 0.99866253 0.0002694 0.4581019915476621 1.45028555393219 1560000 969 1540
53 25.215542 1.2117434 23.304071 28.274334 42.035713 30.59935 0.0 111.0 1000.0 1000.0 1000.0 2.4873147 1.0590874 3.8582325 3.0517577e-09 -12.482186 10.252177 4.6757803 -1.669099 21.549261 5.122274e-09 0.0135199465 -0.011926543 -0.007918118 3.5426698 -1.8085098 0.6360942 0.014463374 80.0 2 0.99962175 0.0002688 0.4571039900439277 1.4743038415908813 1590000 989 1515
54 25.453632 1.3974599 22.602701 28.785166 50.392857 37.049522 0.0 120.0 1000.0 1000.0 1000.0 2.5308688 1.1348914 3.6354523 -2.0345052e-09 -7.407347 9.887043 4.6961865 -1.5134645 19.258593 5.5879354e-09 0.0135878045 -0.023464072 -0.0074657276 3.7531757 -1.9481682 0.63390833 0.03375015 80.0 2 1.0085468 0.00026819999999999996 0.456105987855782 1.4989341497421265 1620000 1008 1556
55 24.874086 1.0826154 21.978745 26.956404 57.642857 35.275665 0.0 128.0 1000.0 1000.0 1000.0 2.5142307 0.8811116 3.6788914 -5.340576e-09 -10.108298 10.0780115 5.153808 -1.7637686 22.147018 3.7252903e-09 0.011989096 -0.031625155 -0.006437082 4.4767876 -2.418662 0.63171804 0.04074069 80.0 2 1.0122949 0.0002676 0.45510799449199707 1.5248574018478394 1650000 1028 1537
56 24.043774 2.8902264 11.518393 26.61518 47.25 30.697401 0.0 137.0 1000.0 1000.0 1000.0 2.4944458 0.8516694 4.011213 -2.0345052e-09 -8.935878 8.700085 5.2415166 -1.1108601 21.000786 4.1909516e-09 0.014775072 -0.013421167 -0.0090809995 3.7248178 -1.9020834 0.62952274 0.024602257 80.0 2 1.0028555 0.000267 0.4541099923733702 1.5508794784545898 1680000 1047 1576
57 24.353909 1.9516894 18.029425 27.392693 53.464287 35.92103 0.0 130.0 1000.0 1000.0 1000.0 2.5060875 0.6946666 3.6211112 5.086263e-10 -9.786694 10.092592 5.067624 -3.7101455 20.56457 0.0 0.013646187 -0.012934897 -0.0077780755 4.1498017 -2.2131877 0.6273226 0.015906587 80.0 2 0.99724126 0.00026639999999999997 0.4531119911451714 1.577642798423767 1710000 1066 1564
58 24.343296 2.2501154 18.374031 28.762579 45.857143 32.941196 0.0 142.0 1000.0 1000.0 1000.0 2.479252 1.1376815 3.6245835 0.0 -8.195317 12.167493 5.1785145 -1.2711507 19.640545 0.0 0.014722925 -0.016835384 -0.008615706 4.4741573 -2.6621246 0.62511736 0.03000688 80.0 2 0.9977689 0.00026579999999999996 0.45211400043148375 1.604284405708313 1740000 1085 1584
59 22.630941 4.7082305 0.20700127 25.736816 43.607143 34.002457 0.0 112.0 1000.0 1000.0 1000.0 2.4243 0.7192222 3.5892842 8.138021e-09 -8.793875 8.464715 5.0353155 -1.3271065 19.026545 -1.1175871e-08 0.017851822 -0.014006833 -0.01134382 3.8511949 -2.2287211 0.62290776 0.018239291 80.0 2 0.9993299 0.0002652 0.4511160029464541 1.6305820941925049 1770000 1104 1571
60 23.380428 3.5940275 10.911529 27.236855 44.964287 54.954834 0.0 301.0 1000.0 1000.0 1000.0 2.4025478 0.34606266 3.656932 -8.138021e-09 -8.707704 7.406838 4.6077023 -1.1646844 21.328003 3.7252903e-09 0.017321315 -0.030743007 -0.010764607 4.992114 -3.212579 0.62069315 0.11357814 80.0 2 1.0123456 0.0002646 0.45011800844982525 1.6567248106002808 1800000 1123 1588
61 23.672125 4.6275516 1.4402974 27.391483 50.357143 40.160583 0.0 125.0 1000.0 1000.0 1000.0 2.4036832 0.86181605 3.6170948 6.1035155e-09 -7.269267 11.729776 4.8883314 -3.5459044 21.220432 -1.8626451e-09 0.016635815 -0.012655545 -0.010121868 3.589046 -1.8875004 0.6184732 0.014111058 80.0 2 0.99784416 0.00026399999999999997 0.44911999991009005 1.6833149194717407 1830000 1142 1576
62 24.431837 2.955879 10.558145 27.287945 39.535713 36.55278 0.0 134.0 1000.0 1000.0 1000.0 2.4074376 0.6870856 3.6874104 -7.1207684e-09 -7.454328 11.611665 4.4835324 -0.39121377 20.941666 5.5879354e-09 0.017486872 -0.0735652 -0.010545559 3.306655 -1.8188154 0.6162487 0.084151626 80.0 2 1.0351977 0.00026339999999999995 0.44812198722208024 1.7091320753097534 1860000 1161 1591
63 22.865927 3.6095052 7.884849 27.053566 47.142857 29.335152 0.0 108.0 1000.0 1000.0 1000.0 2.4141822 0.82679355 3.818503 -6.1035155e-09 -10.834013 8.803544 4.551592 -0.8420917 20.15761 3.7252903e-09 0.01659315 -0.011514661 -0.010337004 3.5174541 -1.7669477 0.61401933 0.010711013 80.0 2 1.0012859 0.0002628 0.4471240069093927 1.7351027727127075 1890000 1180 1605
