Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Values/C/Mean Values/C/Min Values/C/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Loss/Cost Loss/DeltaCost Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd Misc/AcceptanceStep Misc/Alpha Misc/FinalStepNorm Misc/gradient_norm Misc/xHx Misc/H_inv_g Misc/cost_gradient_norm Misc/A Misc/B Misc/q Misc/r Misc/s Misc/Lambda_star Misc/Nu_star Misc/OptimCase TotalEnvSteps Time FPS
11 -0.38899374 1.6059206 -2.5971293 4.007054 37.17857 43.696236 0.0 142.0 1000.0 1000.0 1000.0 -0.01581829 -0.45467517 0.4817653 -0.6353856 -3.0541427 1.7962245 3.0568514 -6.7594056 27.511559 9.313226e-09 0.00696454 0.0 -0.004120199 9.860775 -6.688705 0.7238292 0.0140611185 1.0 1 1.0 0.0003 0.4990199874853069 9.0 1.5479988 0.120952755 0.114017434 0.008346189 0.21391127 0.08607036 1.0 1.0 0.008346189 0.001361503 0.001770315 1.0 1.0 1.0 330000 85 3832
12 -0.42483494 0.83746207 -1.7122626 1.6237512 16.428572 47.668816 0.0 194.0 1000.0 1000.0 1000.0 -0.014193183 -0.4446936 0.6434655 -0.7088936 -2.492854 1.8565514 2.6349192 -9.77128 28.303026 -5.5879354e-09 0.0045086723 0.0 -0.0022195731 6.859926 -4.5603666 0.72182757 0.01394543 1.0 1 1.0 0.0003 0.49802200780647804 6.0 1.0635993 0.041692328 0.12614414 0.01767965 0.3006839 0.06556502 1.0 1.0 0.01767965 0.0012182116 0.0018802254 1.0 1.0 1.0 360000 93 3825
13 -0.6724227 0.9424718 -2.047098 1.5607997 30.857143 60.449337 0.0 226.0 1000.0 1000.0 1000.0 -0.03517834 -0.52111447 0.66662633 -0.7414349 -2.9338484 1.9418232 3.3592994 -6.0488486 27.991219 -1.8626451e-08 0.0045789406 0.0 -0.002140245 8.901714 -5.9712267 0.71982163 0.0 1.0 1 1.0 0.0003 0.4970240094664514 0.0 1.1599665 0.0 0.066687614 0.014864108 0.2923825 0.061763104 1.0 1.0 0.014864108 0.0017317885 0.0024588958 1.0 1.0 1.0 390000 101 3799
14 -0.5650541 0.7915561 -1.7741092 1.4473033 21.285715 52.45941 0.0 233.0 1000.0 1000.0 1000.0 -0.055325557 -0.5554862 0.70650816 -0.74929416 -2.6199071 2.0704486 2.8621023 -7.136193 18.97946 3.7252903e-09 0.003856368 0.0 -0.0017864814 6.2745237 -4.192266 0.7178115 0.013053094 1.0 1 1.0 0.0003 0.4960260005845061 6.0 0.8620829 0.033547964 0.12590797 0.026911119 0.36934367 0.058495108 1.0 1.0 0.026911119 0.003958138 0.002254543 1.0 1.0 1.0 420000 109 3797
15 -0.6467102 1.0642308 -2.4278016 1.4623326 32.32143 68.36355 0.0 300.0 1000.0 1000.0 1000.0 -0.052173276 -0.4850806 0.82219106 -0.7871106 -2.779851 2.0141356 2.9085515 -5.3522367 21.599766 -7.450581e-09 0.0058880947 0.0 -0.0035086886 8.301666 -5.599499 0.7157975 0.014839304 1.0 1 1.0 0.0003 0.4950279892637624 7.0 1.12442 0.10111205 0.11394997 0.015818765 0.29693982 0.061469417 1.0 1.0 0.015818765 0.0020411129 0.0032621562 1.0 1.0 1.0 450000 117 3858
16 -0.375287 0.9671292 -2.1671133 1.8285949 21.357143 53.034496 0.0 196.0 1000.0 1000.0 1000.0 -0.04653213 -0.39081 0.7422867 -0.94316804 -2.8728476 1.7952614 2.6777763 -5.106003 19.820396 -1.8626451e-09 0.0048701605 0.0 -0.002031759 6.727921 -4.7118483 0.7137796 0.013387214 1.0 1 1.0 0.0003 0.49403001303756583 6.0 0.9840143 0.033346687 0.10459864 0.020655084 0.332196 0.10921078 1.0 1.0 0.020655084 0.0014959618 0.0024630348 1.0 1.0 1.0 480000 125 3834
17 -0.26061216 0.9732772 -1.4643475 2.0306163 41.214287 70.77194 0.0 256.0 1000.0 1000.0 1000.0 -0.046383392 -0.39256343 0.38700202 -0.89263165 -2.7230952 1.9296799 2.9498146 -5.4966326 25.584013 2.7939677e-09 0.003960436 0.0 -0.001571733 9.412538 -5.0076547 0.7117573 0.01017305 1.0 1 1.0 0.0003 0.4930319916369756 8.0 1.0738027 0.15310726 0.102258995 0.017345257 0.3149347 0.09093931 1.0 1.0 0.017345257 0.0015459801 0.0024057147 1.0 1.0 1.0 510000 133 3814
18 -0.589625 0.9120763 -2.1922252 1.3799126 31.785715 50.76301 0.0 171.0 1000.0 1000.0 1000.0 -0.04952774 -0.3870422 0.443624 -0.836654 -2.61588 1.7131624 3.673895 -3.5746572 29.302702 6.519258e-09 0.0041149254 0.0 -0.0021241796 7.366931 -5.0351896 0.709731 0.0 1.0 1 1.0 0.0003 0.4920339921279806 0.0 1.0668837 0.0 0.07924562 0.017570965 0.31989738 0.10471353 1.0 1.0 0.017570965 0.002001687 0.002830793 1.0 1.0 1.0 540000 141 3788
19 -0.45551804 1.2878816 -2.3327854 3.3946898 24.0 38.246384 0.0 126.0 1000.0 1000.0 1000.0 -0.04976088 -0.47763848 0.88074446 -0.83289945 -2.867592 1.7302917 2.1340406 -6.602696 23.540195 -9.313226e-10 0.004760445 0.0 -0.0020221435 6.46139 -4.0984364 0.7077006 0.011125207 1.0 1 1.0 0.0003 0.49103599328005176 5.0 1.0907613 0.04252343 0.0999637 0.0168101 0.30773124 0.105580375 1.0 1.0 0.0168101 0.0023366876 0.0025322523 1.0 1.0 1.0 570000 149 3888
20 -0.47553602 1.006953 -2.2547169 1.1664644 28.142857 49.748447 0.0 196.0 1000.0 1000.0 1000.0 -0.039106775 -0.47867396 0.85544276 -0.74999595 -2.6436365 1.790205 2.805799 -4.730086 22.364277 6.519258e-09 0.004433497 0.0 -0.0019187268 6.262548 -4.2365 0.7056661 0.012109943 1.0 1 1.0 0.0003 0.49003800329248687 7.0 0.91183674 0.07854358 0.15695202 0.02405446 0.35911262 0.087671116 1.0 1.0 0.02405446 0.003938956 0.0023809876 1.0 1.0 1.0 600000 157 3805
21 -0.75559187 0.90229046 -2.3644412 1.9178973 3.0357144 8.865995 0.0 33.0 1000.0 1000.0 1000.0 -0.0106572695 -0.4224104 1.1162812 -0.83790064 -2.7270036 1.8578407 2.2010162 -8.899024 26.43 7.450581e-09 0.0035700235 0.0 -0.0015463177 2.5671132 -2.057158 0.7036275 0.011600341 1.0 1 1.0 0.0003 0.48904000119877045 5.0 0.90756303 0.039326914 0.10922602 0.024281539 0.36951578 0.13641489 1.0 1.0 0.024281539 0.003983494 0.002905861 1.0 1.0 1.0 630000 165 3853
22 -0.5335416 1.0306001 -2.0970442 2.033057 11.428572 35.074844 0.0 158.0 1000.0 1000.0 1000.0 -0.052381657 -0.48539847 0.6698339 -0.8038491 -2.7618103 1.9918311 2.1241078 -6.504854 25.577433 5.122274e-09 0.0054651685 0.0 -0.0031205257 4.937697 -2.9296665 0.7015848 0.012311881 1.0 1 1.0 0.0003 0.48804199534303844 2.0 1.094499 0.06046328 0.079795636 0.016695485 0.30003676 0.13460097 1.0 1.0 0.016695485 0.0016414118 0.00252274 1.0 1.0 1.0 660000 173 3910
23 0.0025167677 1.0156375 -2.223869 2.1815372 32.607143 51.726162 0.0 214.0 1000.0 1000.0 1000.0 -0.023125505 -0.42701793 0.75965935 -0.8701104 -2.7523768 1.9436722 2.3207645 -3.7788646 26.083885 -4.656613e-09 0.0038306122 0.0 -0.0015066725 6.5676546 -3.8209734 0.6995376 0.012856882 1.0 1 1.0 0.0003 0.4870439940524629 2.0 0.91067463 0.31803167 0.08132895 0.024115894 0.37180713 0.0642521 1.0 1.0 0.024115894 0.0005665903 0.0018114657 1.0 1.0 1.0 690000 180 3899
24 -0.6405896 1.1073413 -2.0798306 2.2438242 19.928572 43.77616 0.0 170.0 1000.0 1000.0 1000.0 -0.048951857 -0.4423105 0.83958256 -0.77743286 -2.5631936 1.901809 2.2548485 -6.732549 21.489164 -7.450581e-09 0.003715199 0.0 -0.0014186307 5.1097364 -3.5003085 0.6974865 0.012527356 1.0 1 1.0 0.0003 0.48604600563714795 6.0 0.78083885 0.033209346 0.16282028 0.032802507 0.39185268 0.065526225 1.0 1.0 0.032802507 0.00402803 0.0025844318 1.0 1.0 1.0 720000 188 3828
25 -0.17832758 1.008515 -1.6004075 1.7214853 25.642857 36.417435 0.0 146.0 1000.0 1000.0 1000.0 -0.028315678 -0.4203149 1.0204628 -0.74610484 -2.4303176 2.16539 2.6334777 -3.0478609 24.561792 4.656613e-09 0.0041373214 0.0 -0.0021022093 5.92566 -3.8537078 0.69543105 0.010868054 1.0 1 1.0 0.0003 0.48504800947891086 7.0 0.91342276 0.031809766 0.14079048 0.023971 0.35822242 0.09063574 1.0 1.0 0.023971 0.0011068645 0.002156464 1.0 1.0 1.0 750000 196 3732
26 0.005221486 1.516591 -1.818377 4.1353626 42.25 59.997395 0.0 257.0 1000.0 1000.0 1000.0 0.0033373707 -0.47602394 1.3455646 -0.6907328 -2.5844107 1.7258784 2.4132829 -9.181568 21.367819 -8.381903e-09 0.006874086 0.0 -0.004610519 9.057542 -6.368866 0.6933714 0.010330141 1.0 1 1.0 0.0003 0.4840500140318596 10.0 1.2572863 0.08726075 0.14027052 0.01265206 0.26597863 0.16898793 1.0 1.0 0.01265206 0.0008567547 0.00302525 1.0 1.0 1.0 780000 205 3717
27 -0.04805381 1.780595 -2.4729388 5.016816 14.392858 33.36416 0.0 149.0 1000.0 1000.0 1000.0 -0.00952173 -0.49780738 0.9759261 -0.7642714 -2.4993634 1.883513 3.0854578 -4.4525776 24.234413 -5.5879354e-09 0.005622104 0.0 -0.0029431363 5.606427 -4.184159 0.69130737 0.010501229 1.0 1 1.0 0.0003 0.4830519989405728 7.0 1.1085988 0.028454814 0.10971614 0.016273499 0.2996285 0.10647033 1.0 1.0 0.016273499 0.0021168548 0.0028692225 1.0 1.0 1.0 810000 213 3759
28 -0.0019146885 1.4769353 -2.9792838 3.61909 23.607143 34.933956 0.0 131.0 1000.0 1000.0 1000.0 -0.0112212235 -0.6025273 0.9445185 -0.7203289 -2.5643945 1.7991091 2.142297 -3.5574584 18.043926 -5.122274e-09 0.004966827 0.0 -0.002834749 4.988405 -3.1923215 0.6892395 0.007920106 1.0 1 1.0 0.0003 0.48205400153539285 10.0 0.96472394 0.022569135 0.18155205 0.02148937 0.31346682 0.067734286 1.0 1.0 0.02148937 0.00013192536 0.0018812828 1.0 1.0 1.0 840000 221 3748
29 -0.09013023 1.478001 -3.2042286 2.0209928 35.214287 48.759876 0.0 142.0 1000.0 1000.0 1000.0 -0.028563088 -0.60658854 1.3185031 -0.82809734 -2.7458282 1.7630327 2.5931792 -4.810961 20.741594 9.313226e-09 0.0048302845 0.0 -0.0028648777 6.7317195 -4.4265995 0.6871671 0.014094798 1.0 1 1.0 0.0003 0.4810560015447731 9.0 1.0682012 0.07730824 0.15715545 0.017527647 0.29513156 0.10711505 1.0 1.0 0.017527647 0.0031225714 0.0032912595 1.0 1.0 1.0 870000 229 3771
30 -0.17957188 1.2859479 -2.5527422 2.3318129 14.071428 27.513538 0.0 115.0 1000.0 1000.0 1000.0 -0.003059743 -0.6719625 1.4865941 -0.8166857 -2.5438232 2.1479867 2.9345682 -5.8791804 27.75957 3.7252903e-09 0.0071700336 0.0 -0.0048084604 4.465354 -2.9967442 0.6850902 0.010926142 1.0 1 1.0 0.0003 0.4800580075310835 8.0 1.1354445 0.03247937 0.13977556 0.015513074 0.27148664 0.09078261 1.0 1.0 0.015513074 0.0023929728 0.0026825275 1.0 1.0 1.0 900000 237 3876
31 -0.17074148 1.4574211 -1.9702177 3.4815054 28.142857 47.528725 0.0 204.0 1000.0 1000.0 1000.0 -0.02308483 -0.53669 1.5023772 -0.9366533 -2.752523 1.710503 1.7750087 -3.1251209 17.037962 1.3969839e-09 0.004856688 0.0 -0.002686129 5.8028193 -4.01676 0.6830091 0.011324325 1.0 1 1.0 0.0003 0.4790599994846701 6.0 0.9934021 0.056218617 0.105537735 0.02026654 0.33262193 0.06786503 1.0 1.0 0.02026654 0.0002581551 0.0023972392 1.0 1.0 1.0 930000 245 3795
32 0.3538626 1.4811187 -2.6038969 3.740848 50.642857 72.455505 0.0 249.0 1000.0 1000.0 1000.0 0.0046317545 -0.49648848 1.3122568 -0.8820017 -2.6977015 1.918056 3.5057557 -4.734758 24.899323 0.0 0.005795519 0.0 -0.0032206418 10.55228 -7.344578 0.6809235 0.0 1.0 1 1.0 0.0003 0.47806198611060285 0.0 1.0261815 0.0 0.10150097 0.018992469 0.32343885 0.077822745 1.0 1.0 0.018992469 0.0024083874 0.0028037962 1.0 1.0 1.0 960000 253 3791
33 0.405837 1.5004758 -2.0741155 3.8315785 41.0 56.660015 0.0 241.0 1000.0 1000.0 1000.0 0.041153118 -0.6005507 1.3873543 -0.885156 -2.723787 1.6930255 3.850301 -6.4251385 27.764572 9.313226e-10 0.0059777587 0.0 -0.0030532482 9.330164 -6.273811 0.6788339 0.010897262 1.0 1 1.0 0.0003 0.477064004531135 8.0 1.0267472 0.13477902 0.11643053 0.018971546 0.32378522 0.08798263 1.0 1.0 0.018971546 -2.0764099e-05 0.0030576023 1.0 1.0 1.0 990000 260 3890
34 -0.3013382 1.010186 -1.7164035 2.2632837 17.535715 29.030134 0.0 105.0 1000.0 1000.0 1000.0 -0.008533749 -0.6176071 1.3066376 -0.9569724 -2.8246698 1.8799651 2.625289 -3.5790596 20.499037 -7.450581e-09 0.0038519325 0.0 -0.0019149691 4.3091106 -2.6185107 0.67673975 0.01383014 1.0 1 1.0 0.0003 0.4760660064851852 2.0 0.8301309 0.063424036 0.09652389 0.029022627 0.38452527 0.12918206 1.0 1.0 0.029022627 0.0038666842 0.0031741764 1.0 1.0 1.0 1020000 268 3837
35 0.33738807 1.3760045 -1.656589 2.9074574 39.535713 48.25193 0.0 133.0 1000.0 1000.0 1000.0 0.024316352 -0.5024481 1.3961666 -1.048373 -2.7212038 1.5672076 2.8835983 -5.5492253 22.999744 -1.8626451e-09 0.0052214945 0.0 -0.0029055583 6.532422 -4.20868 0.6746412 0.0 1.0 1 1.0 0.0003 0.47506800080179984 0.0 1.0327855 0.0 0.10923553 0.018750355 0.31683674 0.038425796 1.0 1.0 0.018750355 0.0014469955 0.0018188991 1.0 1.0 1.0 1050000 276 3759
36 0.48242977 1.883856 -2.4802158 6.4005666 32.642857 56.874058 0.0 258.0 1000.0 1000.0 1000.0 0.0186643 -0.5076121 1.5516641 -1.058638 -2.6921935 1.5030358 3.454263 -2.2901492 28.073881 1.4901161e-08 0.005478524 0.0 -0.0030316776 6.323808 -3.9510136 0.6725381 0.0 1.0 1 1.0 0.0003 0.4740699962916369 0.0 1.0351561 0.0 0.09624124 0.018664574 0.30313593 0.1986917 1.0 1.0 0.018664574 0.0025447397 0.0029474753 1.0 1.0 1.0 1080000 284 3795
37 0.56603754 2.1160536 -2.4129672 4.868218 32.607143 43.044277 0.0 136.0 1000.0 1000.0 1000.0 0.05936232 -0.5941866 1.5647527 -1.0510678 -2.7922227 1.6699826 3.0262 -1.1249397 26.994354 -3.259629e-09 0.009023486 0.0 -0.0052802684 6.1400404 -3.7897682 0.6704308 0.014041358 1.0 1 1.0 0.0003 0.473072001746849 8.0 0.9967595 0.07254461 0.14180636 0.020130243 0.32371935 0.04587106 1.0 1.0 0.020130243 0.000857681 0.003217853 1.0 1.0 1.0 1110000 292 3809
38 0.7512914 1.7964821 -1.539575 6.229392 32.392857 32.704674 0.0 134.0 1000.0 1000.0 1000.0 0.036787298 -0.63718385 1.611234 -1.0761681 -2.7327995 1.4197233 3.5322678 -1.7787731 24.602259 4.656613e-09 0.008892054 0.0 -0.0060328087 6.0028276 -3.6449986 0.66831875 0.010821759 1.0 1 1.0 0.0003 0.472073997803164 8.0 1.2770641 0.075243175 0.110458836 0.012263212 0.24418893 0.10445278 1.0 1.0 0.012263212 0.0022890489 0.0035957415 1.0 1.0 1.0 1140000 300 3765
39 0.11498965 1.487744 -2.8637319 3.1714659 34.714287 43.252464 0.0 136.0 1000.0 1000.0 1000.0 0.045876265 -0.62537706 1.9540086 -1.1791484 -2.8794677 1.4524269 3.343411 -4.0650253 27.183357 -9.313226e-09 0.005373206 0.0 -0.00302719 5.214568 -2.8489115 0.6662026 0.010352179 1.0 1 1.0 0.0003 0.47107599339382866 9.0 1.00952 0.07603882 0.13215733 0.019624557 0.30532345 0.11138315 1.0 1.0 0.019624557 0.002438513 0.0028191577 1.0 1.0 1.0 1170000 308 3854
40 -0.17635565 1.4591612 -2.1329148 3.8055544 13.464286 29.572529 0.0 109.0 1000.0 1000.0 1000.0 0.0062811705 -0.6153975 1.346398 -1.1997006 -2.8055978 1.5186069 2.6388695 -2.1732945 32.059025 -1.1175871e-08 0.0059059756 0.0 -0.003599449 3.0197785 -1.8909416 0.664082 0.010236551 1.0 1 1.0 0.0003 0.4700779974332304 4.0 1.0724773 0.0440776 0.10508541 0.017388158 0.27418438 0.14120762 1.0 1.0 0.017388158 0.0020679338 0.0027670646 1.0 1.0 1.0 1200000 316 3806
41 1.068283 1.7973684 -1.3984172 5.5918965 26.107143 38.14197 0.0 147.0 1000.0 1000.0 1000.0 0.0866365 -0.5760733 1.5965158 -1.3281565 -2.927475 1.4718108 3.7398782 -1.1434729 27.920002 1.8626451e-09 0.0076540704 0.0 -0.004608034 5.698684 -3.5357537 0.6619568 0.011535604 1.0 1 1.0 0.0003 0.46907999085743085 6.0 1.1986245 0.052092623 0.09429799 0.013920775 0.25942552 0.06092356 1.0 1.0 0.013920775 0.0018585101 0.0024451287 1.0 1.0 1.0 1230000 324 3872
42 0.7169657 1.4146762 -2.2916458 3.5033 24.857143 37.8264 0.0 145.0 1000.0 1000.0 1000.0 0.052531604 -0.52708894 1.7115092 -1.3103195 -2.7308455 1.686273 3.4290032 -0.8862939 26.010973 5.122274e-09 0.008320047 0.0 -0.0053569702 5.3268566 -2.8668904 0.65982664 0.010677913 1.0 1 1.0 0.0003 0.4680820106210549 6.0 0.95727503 0.03770632 0.108182564 0.021825105 0.2867344 0.13431364 1.0 1.0 0.021825105 0.002662606 0.003683596 1.0 1.0 1.0 1260000 332 3927
43 0.718463 1.9762623 -1.938516 5.823469 20.571428 37.927025 0.0 152.0 1000.0 1000.0 1000.0 0.07464985 -0.46160495 1.6500854 -1.205957 -2.7759466 1.5881103 2.4349284 -1.2358105 22.492212 -6.2864274e-09 0.006773457 0.0 -0.004052656 3.316372 -1.8253967 0.6576924 0.01196307 1.0 1 1.0 0.0003 0.46708400990043564 7.0 0.97739536 0.029111149 0.17600226 0.020935785 0.3047903 0.22570057 1.0 1.0 0.020935785 0.0041014934 0.004411996 1.0 1.0 1.0 1290000 339 4005
44 1.2797097 2.3654392 -1.6524866 8.204575 30.857143 57.117493 0.0 248.0 1000.0 1000.0 1000.0 0.121158205 -0.46240324 1.7312475 -1.3654634 -2.9634054 1.6010863 3.2231464 -1.4717364 21.298815 3.7252903e-09 0.008180314 0.0 -0.0047321115 5.365266 -3.38272 0.65555346 0.011274589 1.0 1 1.0 0.0003 0.4660859978902244 10.0 1.0843571 0.042130865 0.09429366 0.017009247 0.26863816 0.03307819 1.0 1.0 0.017009247 0.00132074 0.0027785776 1.0 1.0 1.0 1320000 347 3923
45 0.9899139 1.7333547 -1.791737 5.404851 11.0 34.4767 0.0 174.0 1000.0 1000.0 1000.0 0.09217537 -0.45435217 1.8027003 -1.4149348 -3.2752872 1.4880055 2.4707549 -0.98373437 23.093832 -5.5879354e-09 0.006573681 0.0 -0.0036083749 3.341167 -2.1950998 0.6534099 0.012312908 1.0 1 1.0 0.0003 0.4650880114870078 10.0 1.0130848 0.020589301 0.13604222 0.019486696 0.2883029 0.091616794 1.0 1.0 0.019486696 0.002610309 0.0035917931 1.0 1.0 1.0 1350000 355 3851
46 0.8293088 1.9938233 -2.1080248 5.395441 23.428572 45.508575 0.0 187.0 1000.0 1000.0 1000.0 0.11165984 -0.43350095 1.8131509 -1.5355997 -3.2624993 1.6546857 3.1555567 -3.3992357 19.497938 2.7939677e-09 0.008870582 0.0 -0.005254139 4.7363815 -2.790737 0.65126175 0.009997439 1.0 1 1.0 0.0003 0.46409000434407544 8.0 1.1196241 0.023373522 0.12849218 0.015954573 0.25546625 0.1020094 1.0 1.0 0.015954573 0.0019905895 0.0030445387 1.0 1.0 1.0 1380000 363 3881
47 1.2246491 1.9861536 -1.7218535 5.4432435 29.75 51.71807 0.0 178.0 1000.0 1000.0 1000.0 0.104971945 -0.4095121 1.5568104 -1.6126993 -3.0558968 1.4359581 3.092932 -2.0182986 16.72918 4.656613e-09 0.0066205114 0.0 -0.0035148724 4.969943 -2.8665886 0.64910895 0.0 1.0 1 1.0 0.0003 0.463092013378182 0.0 1.1675287 0.0 0.20156224 0.014672177 0.24048115 0.08608717 1.0 1.0 0.014672177 0.00044600986 0.0019374607 1.0 1.0 1.0 1410000 371 3786
