Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Values/C/Mean Values/C/Min Values/C/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Loss/Cost Loss/DeltaCost Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd Misc/AcceptanceStep Misc/Alpha Misc/FinalStepNorm Misc/gradient_norm Misc/xHx Misc/H_inv_g Misc/cost_gradient_norm Misc/A Misc/B Misc/q Misc/r Misc/s Misc/Lambda_star Misc/Nu_star Misc/OptimCase TotalEnvSteps Time FPS
11 -0.36677197 1.1276059 -2.072828 2.6590796 19.785715 46.5912 0.0 206.0 1000.0 1000.0 1000.0 -0.029435541 -0.44503862 0.6575341 0.28042293 -2.6736386 2.820796 2.6170645 -4.184999 18.452143 9.313226e-09 0.010249604 0.0 -0.007913629 6.0841265 -4.7056193 0.7238292 0.010393986 1.0 2 1.0 0.0003 0.4990199874853069 5.0 1.7818309 0.037249826 0.051057633 0.006299359 0.19627154 0.13825819 1.0 1.0 0.006299359 0.0010668357 0.0030617104 1.0 1.0 1.0 330000 121 1743
12 -0.52484 1.3518205 -3.014137 2.5927076 42.714287 50.3657 0.0 201.0 1000.0 1000.0 1000.0 -0.053505305 -0.36364484 0.46289128 0.19169095 -2.6584387 2.4626412 1.9560974 -5.4928694 17.537834 0.0 0.009453773 0.0 -0.007144399 8.228904 -5.7947483 0.72182757 0.011741587 1.0 2 1.0 0.0003 0.49802200780647804 10.0 1.7302235 0.11830112 0.126626 0.0066807447 0.17985357 0.05217067 1.0 1.0 0.0066807447 0.0009818913 0.0022423947 1.0 1.0 1.0 360000 137 1788
13 -0.654829 0.98032427 -2.1685908 1.9902807 31.107143 49.844997 0.0 197.0 1000.0 1000.0 1000.0 -0.0730336 -0.46379486 0.5345826 0.24747722 -2.47647 2.5260167 2.230172 -7.9696693 19.713892 7.916242e-09 0.005435182 0.0 -0.0035310318 7.0676007 -5.4648094 0.71982163 0.014688612 1.0 2 1.0 0.0003 0.4970240094664514 6.0 1.2547225 0.11915421 0.10213334 0.012703817 0.2612937 0.05829348 1.0 1.0 0.012703817 0.0006360806 0.0022374492 1.0 1.0 1.0 390000 155 1716
14 -0.67369026 1.307305 -2.6945992 2.9629853 8.357142 26.191895 0.0 102.0 1000.0 1000.0 1000.0 -0.0735443 -0.45625097 0.4193924 0.4184281 -2.6227167 2.4639869 1.9622169 -8.335776 22.616356 1.8626451e-09 0.005814261 0.0 -0.0031224382 3.6239612 -2.8519006 0.7178115 0.013027719 1.0 2 1.0 0.0003 0.4960260005845061 10.0 1.0540081 0.025842432 0.18361735 0.018002873 0.29460225 0.08442505 1.0 1.0 0.018002873 0.0013067883 0.003053739 1.0 1.0 1.0 420000 172 1770
15 -0.2989194 1.4064229 -2.1501975 3.4053004 22.5 52.659622 0.0 250.0 1000.0 1000.0 1000.0 -0.056620914 -0.3476098 0.45307863 0.5680171 -2.0183744 2.4688778 1.3810291 -5.416353 16.299376 3.7252903e-09 0.007975405 0.0 -0.0051181847 5.8903112 -3.7458527 0.7157975 0.010329839 1.0 2 1.0 0.0003 0.4950279892637624 2.0 1.293872 0.060283095 0.060911495 0.0119466735 0.25635087 0.05796398 1.0 1.0 0.0119466735 0.0007111761 0.0021440126 1.0 1.0 1.0 450000 189 1721
16 0.279597 1.2458557 -1.6366532 3.8210838 49.17857 76.04606 0.0 281.0 1000.0 1000.0 1000.0 -0.020685727 -0.3500381 0.796322 0.57138276 -2.1407218 2.6993256 2.1379647 -7.1552105 16.963171 -5.5879354e-09 0.006366678 0.0 -0.003642755 12.187251 -8.98841 0.7137796 0.0 1.0 2 1.0 0.0003 0.49403001303756583 0.0 1.1298759 0.0 0.14996295 0.015666366 0.29647544 0.105252214 1.0 1.0 0.015666366 0.0023414518 0.002196159 1.0 1.0 1.0 480000 207 1748
17 -0.246194 1.1823862 -2.6574044 2.211313 32.464287 58.508533 0.0 233.0 1000.0 1000.0 1000.0 -0.005997323 -0.50918895 1.0605656 0.56401837 -2.2012312 2.460845 1.957297 -6.4970098 20.337196 1.1175871e-08 0.004880681 0.0 -0.0024363142 7.9216905 -5.7377014 0.7117573 0.01196213 1.0 2 1.0 0.0003 0.4930319916369756 5.0 1.0555885 0.1581727 0.09269722 0.017949011 0.32959327 0.07644129 1.0 1.0 0.017949011 0.0016620301 0.002177677 1.0 1.0 1.0 510000 224 1718
18 -0.7061704 1.1162891 -2.3834507 1.8969929 26.785715 41.08211 0.0 156.0 1000.0 1000.0 1000.0 -0.028714838 -0.4419179 0.7273858 0.69749767 -2.1404812 2.6014247 3.0034738 -7.0829687 21.619427 1.5483238e-08 0.005212256 0.0 -0.0024035464 7.9057884 -5.533601 0.709731 0.013337883 1.0 2 1.0 0.0003 0.4920339921279806 7.0 1.160931 0.03997768 0.11062594 0.014839419 0.28769282 0.09444263 1.0 1.0 0.014839419 -1.1892116e-05 0.0017603136 1.0 1.0 1.0 540000 241 1788
19 -0.4989161 0.891183 -1.7247664 2.1478364 16.285715 46.570877 0.0 228.0 1000.0 1000.0 1000.0 -0.033590168 -0.3856401 0.9033982 0.60089594 -2.2839231 2.568102 1.240596 -5.7304544 17.410603 7.450581e-09 0.0043772934 0.0 -0.0018738951 5.1504354 -3.1857927 0.7077006 0.012724893 1.0 2 1.0 0.0003 0.49103599328005176 8.0 0.95831347 0.030115811 0.16667081 0.021777833 0.34788355 0.06763379 1.0 1.0 0.021777833 0.00066687504 0.0018433125 1.0 1.0 1.0 570000 258 1714
20 0.032538902 1.3235363 -1.8478487 3.1184149 16.642857 41.53244 0.0 177.0 1000.0 1000.0 1000.0 -0.033851773 -0.37398085 1.0775932 0.6958065 -1.978914 2.5974474 2.0028756 -8.433236 19.618994 5.122274e-09 0.005206372 0.0 -0.0026916317 4.9866548 -3.6308844 0.7056661 0.013674405 1.0 2 1.0 0.0003 0.49003800329248687 6.0 1.041306 0.0323374 0.108499974 0.01844476 0.31947702 0.08697968 1.0 1.0 0.01844476 0.0023108383 0.0021592916 1.0 1.0 1.0 600000 276 1751
21 -0.10244526 1.3203905 -1.8559272 3.0142338 28.571428 47.08308 0.0 206.0 1000.0 1000.0 1000.0 -0.020517943 -0.507492 0.95242935 0.83413124 -1.9969089 2.5038652 1.9160618 -5.1886554 17.391964 1.8626451e-09 0.0073984927 0.0 -0.0046961056 6.7753305 -4.720749 0.7036275 0.013461594 1.0 2 1.0 0.0003 0.48904000119877045 8.0 1.2453945 0.056234386 0.12726912 0.012894833 0.26568905 0.10642589 1.0 1.0 0.012894833 0.0017478894 0.0025885294 1.0 1.0 1.0 630000 293 1719
22 0.10886281 1.5213944 -1.9950129 4.3431597 30.571428 56.576393 0.0 256.0 1000.0 1000.0 1000.0 -0.017228404 -0.44925076 1.1019356 0.7119888 -2.0572395 2.5723615 1.8102565 -6.312379 22.099615 -3.7252903e-09 0.0050879167 0.0 -0.0027114023 7.658046 -5.3832173 0.7015848 0.013652207 1.0 2 1.0 0.0003 0.48804199534303844 10.0 0.9820008 0.035800178 0.20984147 0.020739872 0.33077952 0.212714 1.0 1.0 0.020739872 0.00055581005 0.0029431134 1.0 1.0 1.0 660000 311 1709
23 0.29280812 1.1700221 -1.4639567 3.8915703 14.964286 54.38322 0.0 235.0 1000.0 1000.0 1000.0 0.008263109 -0.48926613 1.0255941 0.5803618 -2.1804402 2.6644754 1.9512539 -7.7938724 21.30717 -1.8626451e-09 0.007368073 0.0 -0.0046230284 5.6940985 -3.733051 0.6995376 0.01232221 1.0 2 1.0 0.0003 0.4870439940524629 8.0 1.2020334 0.033002272 0.13207695 0.013841929 0.288553 0.075966686 1.0 1.0 0.013841929 0.00048094225 0.0018505203 1.0 1.0 1.0 690000 328 1759
24 -0.21687855 1.2088935 -1.7655672 3.5624921 6.535714 22.536451 0.0 114.0 1000.0 1000.0 1000.0 -0.047260605 -0.39531732 1.1854018 0.64316356 -2.0644288 2.752479 1.3738276 -7.1420846 13.631826 3.7252903e-09 0.0064739403 0.0 -0.004259079 2.907875 -2.2472112 0.6974865 0.009678073 1.0 2 1.0 0.0003 0.48604600563714795 1.0 1.112785 0.079785585 0.07369826 0.016151292 0.28217545 0.07451238 1.0 1.0 0.016151292 0.002300042 0.0025227752 1.0 1.0 1.0 720000 345 1732
25 0.42722932 1.3292356 -1.7909356 3.064519 21.357143 66.91637 0.0 310.0 1000.0 1000.0 1000.0 0.037067983 -0.34453756 1.3420466 0.72783417 -2.003184 2.8193517 1.8617984 -7.6590357 26.88192 1.21071935e-08 0.005186851 0.0 -0.0026974643 6.9452515 -5.3722324 0.69543105 0.011631275 1.0 2 1.0 0.0003 0.48504800947891086 2.0 1.0874567 0.055896237 0.06295464 0.016912423 0.33162817 0.09271653 1.0 1.0 0.016912423 0.0012523436 0.0018214022 1.0 1.0 1.0 750000 362 1749
26 1.1847454 1.1952187 -1.6704057 3.5269887 38.07143 82.25393 0.0 322.0 1000.0 1000.0 1000.0 0.080861904 -0.31599736 1.0383244 0.7497186 -2.139842 2.7810452 2.8985362 -5.68974 20.675226 9.313226e-10 0.009501024 0.0 -0.005265364 10.908228 -7.045533 0.6933714 0.01471068 1.0 2 1.0 0.0003 0.4840500140318596 8.0 1.0709964 0.11503306 0.14147879 0.017436275 0.32506946 0.11134815 1.0 1.0 0.017436275 -0.00038055767 0.002290766 1.0 1.0 1.0 780000 380 1724
27 0.63921726 0.9474051 -1.2999879 2.7498956 60.535713 91.61702 0.0 334.0 1000.0 1000.0 1000.0 0.032807868 -0.2939451 1.1534826 0.81435627 -1.7610551 2.5959544 2.5401084 -6.34326 17.932415 -5.122274e-09 0.006293917 0.0 -0.0037118108 13.277934 -8.452728 0.69130737 0.0 1.0 2 1.0 0.0003 0.4830519989405728 0.0 1.0065598 0.0 0.091435134 0.019740153 0.33034503 0.104608074 1.0 1.0 0.019740153 0.0012780111 0.0019333458 1.0 1.0 1.0 810000 397 1745
28 1.1477692 1.1606445 -1.5076617 3.06604 24.071428 52.71143 0.0 199.0 1000.0 1000.0 1000.0 0.065734036 -0.35659382 1.1834421 0.820165 -1.9724469 2.9543166 2.399063 -6.2502465 20.608946 1.3969839e-09 0.0078869425 0.0 -0.004322596 7.5060387 -4.8511724 0.6892395 0.0028144317 1.0 2 1.0 0.0003 0.48205400153539285 12.0 1.0129613 0.013242983 0.1552257 0.019491449 0.33303288 0.10892883 1.0 1.0 0.019491449 0.0018246254 0.0021812834 1.0 1.0 1.0 840000 414 1714
29 0.7196382 1.3529801 -1.6286011 3.3144147 34.035713 65.00027 0.0 250.0 1000.0 1000.0 1000.0 0.037462726 -0.36343548 1.2509815 0.8669751 -1.9201921 2.6697798 2.4019997 -4.369149 24.222519 4.1909516e-09 0.006981151 0.0 -0.004181824 8.659294 -5.397792 0.6871671 0.012566548 1.0 2 1.0 0.0003 0.4810560015447731 5.0 1.1057724 0.22894104 0.09504196 0.016356796 0.30479053 0.052063134 1.0 1.0 0.016356796 0.00073183194 0.0014407974 1.0 1.0 1.0 870000 432 1760
30 0.47695234 1.5278128 -1.3039461 3.2626941 35.857143 58.37607 0.0 235.0 1000.0 1000.0 1000.0 0.054289274 -0.41304496 1.3377111 0.8726927 -2.0455208 2.897362 2.6641858 -7.064378 26.574007 -1.3038516e-08 0.0073902747 0.0 -0.003948107 8.257402 -4.9784975 0.6850902 0.013081538 1.0 2 1.0 0.0003 0.4800580075310835 5.0 0.9504305 0.22040099 0.117447436 0.022140585 0.34567755 0.11258472 1.0 1.0 0.022140585 0.0016403538 0.0024428682 1.0 1.0 1.0 900000 449 1744
31 -0.7136895 1.4229321 -2.6261337 4.0456686 0.0 0.0 0.0 0.0 1000.0 1000.0 1000.0 0.0036907261 -0.34937 1.2146612 0.9020568 -1.9009037 2.9654007 1.3412297 -7.458363 31.088188 1.8626451e-09 0.005161724 0.0 -0.0027331146 1.5345387 -1.2266302 0.6830091 0.011326272 1.0 2 1.0 0.0003 0.4790599994846701 6.0 0.8894123 0.032327734 0.14274628 0.025282707 0.3588574 0.07956998 1.0 1.0 0.025282707 0.0023217183 0.0028988912 1.0 1.0 1.0 930000 466 1760
32 0.1995809 1.639692 -2.358343 5.3783894 0.5 2.598076 0.0 14.0 1000.0 1000.0 1000.0 0.03711688 -0.33085674 1.4166566 0.8071852 -1.9988306 2.8191805 1.7443372 -6.546999 15.187793 -9.778887e-09 0.010116204 0.0 -0.0067933314 1.6140933 -1.1868291 0.6809235 0.010269424 1.0 2 1.0 0.0003 0.47806198611060285 8.0 1.1576301 0.023418697 0.09619004 0.014924166 0.28506067 0.066335835 1.0 1.0 0.014924166 0.0023845346 0.0029817708 1.0 1.0 1.0 960000 483 1704
33 0.9518828 1.6516489 -1.8557895 4.9726105 9.857142 25.215805 0.0 107.0 1000.0 1000.0 1000.0 0.11669466 -0.32961604 1.4369017 0.9403466 -1.8387312 2.9948826 1.9518827 -3.4107208 13.426165 6.0535967e-09 0.009397633 0.0 -0.005207138 2.5362387 -1.4937103 0.6788339 0.013799613 1.0 2 1.0 0.0003 0.477064004531135 7.0 0.89874333 0.029060394 0.1374498 0.024760444 0.3540803 0.08677437 1.0 1.0 0.024760444 0.0020211777 0.002123882 1.0 1.0 1.0 990000 501 1712
34 0.21032654 1.8264096 -2.2597945 5.276992 4.535714 20.065039 0.0 107.0 1000.0 1000.0 1000.0 0.052504208 -0.35499868 1.2213142 0.80751413 -2.2316656 2.792242 1.2503879 -2.4522448 16.496372 1.8626451e-09 0.0058297664 0.0 -0.0025960882 1.5191629 -0.90710413 0.67673975 0.010773255 1.0 2 1.0 0.0003 0.4760660064851852 2.0 0.8330128 0.060915772 0.086209305 0.028822158 0.37878546 0.088149615 1.0 1.0 0.028822158 0.0006814891 0.0023184118 1.0 1.0 1.0 1020000 519 1671
35 1.2939255 1.7682886 -1.5149704 5.0971026 23.357143 45.390537 0.0 181.0 1000.0 1000.0 1000.0 0.090316646 -0.35384068 1.5934889 0.77493906 -2.1101308 2.715685 1.5147619 -2.3400593 11.581239 -5.122274e-09 0.007166976 0.0 -0.0037771985 4.892694 -2.859044 0.6746412 0.01226883 1.0 2 1.0 0.0003 0.47506800080179984 4.0 0.856659 0.041185047 0.15167749 0.027252976 0.37363872 0.12941511 1.0 1.0 0.027252976 0.0013804783 0.0032916428 1.0 1.0 1.0 1050000 537 1684
36 1.2825544 1.8970195 -1.8611884 7.7347136 19.285715 45.508133 0.0 184.0 1000.0 1000.0 1000.0 0.09175731 -0.33089477 1.6699661 0.90186965 -1.8431079 2.6530442 1.5341753 -3.668835 18.872776 8.381903e-09 0.011734495 0.0 -0.007819397 5.3962154 -3.6673093 0.6725381 0.012827311 1.0 2 1.0 0.0003 0.4740699962916369 4.0 0.9699441 0.046698853 0.10945964 0.021258684 0.30104813 0.06558642 1.0 1.0 0.021258684 0.0012862758 0.0017998937 1.0 1.0 1.0 1080000 555 1660
37 1.6561044 1.5075073 -0.9344558 4.8805103 13.25 29.50015 0.0 107.0 1000.0 1000.0 1000.0 0.12174522 -0.35473278 1.6327022 0.8233208 -2.0493321 3.0188177 1.6447836 -6.5626917 27.47077 -8.381903e-09 0.010137774 0.0 -0.0055943253 3.9283843 -2.513288 0.6704308 0.012016599 1.0 2 1.0 0.0003 0.473072001746849 5.0 0.82559276 0.04008022 0.11132452 0.029342564 0.36190274 0.20620374 1.0 1.0 0.029342564 0.0032590672 0.0027782475 1.0 1.0 1.0 1110000 573 1680
38 2.078558 1.8005532 -1.4525746 5.7391 18.928572 40.853336 0.0 174.0 1000.0 1000.0 1000.0 0.18240814 -0.3332609 1.584335 0.9103031 -1.8995304 2.7479508 2.0718791 -2.993582 23.527103 2.3283064e-09 0.010326661 0.0 -0.0047943597 5.188389 -2.708451 0.66831875 0.014916659 1.0 2 1.0 0.0003 0.472073997803164 4.0 0.7462644 0.04607608 0.1533168 0.035912402 0.39205867 0.056597546 1.0 1.0 0.035912402 0.002746155 0.0019576456 1.0 1.0 1.0 1140000 591 1693
39 2.7431648 1.7866187 -0.79324245 6.6932807 33.5 45.801983 0.0 145.0 1000.0 1000.0 1000.0 0.19175056 -0.34028375 1.4953678 1.0425881 -1.8820877 3.03161 2.3736322 -4.640313 17.79564 -6.519258e-09 0.008853978 0.0 -0.0038664597 7.478755 -3.5711045 0.6662026 0.012936155 1.0 2 1.0 0.0003 0.47107599339382866 5.0 0.7034457 0.15741871 0.119374126 0.040417433 0.42778072 0.07092404 1.0 1.0 0.040417433 0.0018671276 0.0026344461 1.0 1.0 1.0 1170000 608 1706
40 1.9667636 1.7282841 -1.1313746 5.4585276 41.464287 73.61458 0.0 355.0 1000.0 1000.0 1000.0 0.1825431 -0.2959883 1.3370283 0.907734 -2.015993 3.1094294 1.7046345 -3.3352695 17.518099 4.1909516e-09 0.011257369 0.0 -0.0063065533 8.838317 -4.681918 0.664082 0.01231958 1.0 2 1.0 0.0003 0.4700779974332304 10.0 0.73462 0.08441947 0.21063496 0.03705991 0.3755379 0.054775447 1.0 1.0 0.03705991 0.0031319268 0.0027044 1.0 1.0 1.0 1200000 626 1690
41 1.9690102 1.9695255 -2.6742148 6.5840406 9.75 24.963724 0.0 89.0 1000.0 1000.0 1000.0 0.20272139 -0.32229775 1.4912792 1.0435456 -2.1504774 2.853393 1.9112948 -9.457726 19.712015 -1.8626451e-09 0.011193369 0.0 -0.005663407 3.3515546 -2.140345 0.6619568 0.013361167 1.0 2 1.0 0.0003 0.46907999085743085 10.0 0.70662045 0.020899538 0.24894156 0.040055063 0.40357575 0.1154145 1.0 1.0 0.040055063 0.00040921278 0.0035874206 1.0 1.0 1.0 1230000 644 1682
42 1.9975708 1.5632668 -0.7703802 5.0769014 18.178572 29.035757 0.0 92.0 1000.0 1000.0 1000.0 0.22369066 -0.39246014 1.6550031 1.2015628 -1.994862 3.164627 2.0307333 -2.602564 15.660404 -6.0535967e-09 0.015937664 0.0 -0.010968437 3.5840516 -2.155823 0.65982664 0.013824083 1.0 2 1.0 0.0003 0.4680820106210549 8.0 0.8937227 0.031066498 0.14722897 0.025039418 0.27980983 0.0920949 1.0 1.0 0.025039418 0.0055015157 0.0027426798 1.0 1.0 1.0 1260000 661 1701
43 2.280555 2.2609615 -1.7415998 7.065234 35.75 48.7857 0.0 147.0 1000.0 1000.0 1000.0 0.21417728 -0.43337464 1.6506912 1.3249646 -1.6789101 3.2387524 2.0168033 -3.4151936 24.493202 5.5879354e-09 0.013338473 0.0 -0.007911955 6.1854734 -3.865418 0.6576924 0.011641769 1.0 2 1.0 0.0003 0.46708400990043564 10.0 0.92403036 0.06827021 0.17465422 0.023423798 0.2990482 0.121852145 1.0 1.0 0.023423798 0.003228471 0.0026992462 1.0 1.0 1.0 1290000 680 1661
44 1.6367948 2.3828318 -1.5181674 6.0499988 18.285715 41.1529 0.0 168.0 1000.0 1000.0 1000.0 0.19873255 -0.48604503 1.6652123 1.1804988 -1.9405253 2.9306257 2.0899432 -2.80038 21.895409 -3.7252903e-09 0.012900816 0.0 -0.007480196 5.198861 -3.5463476 0.65555346 0.012848513 1.0 2 1.0 0.0003 0.4660859978902244 9.0 0.8108169 0.022935145 0.19909592 0.030421756 0.33060324 0.09279478 1.0 1.0 0.030421756 0.0041644895 0.0031720852 1.0 1.0 1.0 1320000 697 1702
45 2.466555 1.9174248 -1.7442664 6.624873 21.678572 30.284428 0.0 98.0 1000.0 1000.0 1000.0 0.24418549 -0.3875626 1.5179092 1.3601987 -1.7395834 2.8826747 2.0642498 -2.1081595 24.476782 -8.381903e-09 0.008584165 0.0 -0.0036981166 4.7762756 -2.726852 0.6534099 0.014627954 1.0 2 1.0 0.0003 0.4650880114870078 8.0 0.75631595 0.025935348 0.20065469 0.034964174 0.36308494 0.12222048 1.0 1.0 0.034964174 0.0044889203 0.0030248258 1.0 1.0 1.0 1350000 716 1638
46 1.9343739 2.240773 -1.954244 6.162429 20.392857 36.482227 0.0 139.0 1000.0 1000.0 1000.0 0.19188903 -0.41490984 1.5681767 1.2235209 -1.848894 3.07787 1.9585695 -4.9208384 19.155325 -1.3969839e-09 0.012762985 0.0 -0.007331582 5.409253 -3.076692 0.6512619 0.0130338175 1.0 2 1.0 0.0003 0.46409000434407544 5.0 0.83516234 0.04471111 0.14213568 0.028673984 0.3268438 0.09199605 1.0 1.0 0.028673984 0.004033366 0.0025974142 1.0 1.0 1.0 1380000 733 1691
47 3.2542226 2.545973 -1.3456231 7.2012568 37.25 49.564983 0.0 144.0 1000.0 1000.0 1000.0 0.26411927 -0.42002174 1.449644 1.2162664 -1.8812294 3.0035915 2.9765098 -6.034236 27.28706 -7.21775e-09 0.011765612 0.0 -0.0054011648 8.667157 -5.056576 0.64910895 0.0 1.0 2 1.0 0.0003 0.463092013378182 0.0 0.7197962 0.0 0.13444267 0.038602084 0.3639913 0.11728658 1.0 1.0 0.038602084 0.0023694253 0.0020573053 1.0 1.0 1.0 1410000 751 1662
