Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd TotalEnvSteps Time FPS
14 10.312486775716145 2.5515880950185954 5.116551 15.738281 73.3 60.2252196619766 0.0 247.0 1000.0 1000.0 1000.0 0.6758819010416667 -1.0551614 2.0048277 0.05952674560546875 -0.7788984 1.9282564 -0.05952674522995949 0.03386951610445976 -0.003020193427801132 -0.028306245803833008 0.7178115248680115 0.003116791369393468 80.0 0 1.0026755332946777 0.0003 0.4960260005845061 420000 1410 72
15 10.640015665690104 2.9795711500619095 5.9114513 17.436459 92.26666666666667 70.55255133586596 0.0 234.0 1000.0 1000.0 1000.0 0.6934626302083333 -0.68791425 2.037151 0.06378028157552083 -0.77435625 1.6505466 -0.063780277967453 0.02966707944869995 -0.0028838664293289185 -0.02529466152191162 0.715797483921051 0.003110432531684637 80.0 0 1.0033234357833862 0.0003 0.4950279892637624 450000 1805 75
16 11.2725830078125 3.2235645815856775 3.3761003 17.124548 103.2 89.25782528719822 0.0 464.0 1000.0 1000.0 1000.0 0.7741453125 -0.89339304 2.1475413 0.060663529459635414 -0.7161941 1.4606187 -0.06066352128982544 0.029507847502827644 -0.0028948411345481873 -0.025258706882596016 0.713779628276825 0.0030632594134658575 80.0 0 1.0025781393051147 0.0003 0.49403001303756583 480000 2347 55
17 11.230238850911459 3.5951006576460096 4.882112 17.66089 83.06666666666666 53.99996141973931 0.0 231.0 1000.0 1000.0 1000.0 0.8432708333333333 -0.56706244 2.1185207 0.04824427490234375 -0.7265382 1.3064836 -0.048244278877973557 0.026641378179192543 -0.0028404705226421356 -0.023112144321203232 0.7117573022842407 0.003350047394633293 80.0 0 1.0023159980773926 0.0003 0.4930319916369756 510000 2589 123
18 12.626713053385417 2.9708091474478624 6.011013 17.939568 56.46666666666667 37.24668434628332 0.0 133.0 1000.0 1000.0 1000.0 0.910430859375 -0.76292646 2.166578 0.05984663492838542 -0.87900054 1.3132683 -0.059846632182598114 0.0266539566218853 -0.0027808696031570435 -0.022750895470380783 0.7097309827804565 0.003097139997407794 80.0 0 1.0028995275497437 0.0003 0.4920339921279806 540000 2624 856
19 14.088446044921875 2.2152635000546725 8.815181 19.345303 73.63333333333334 47.99686404686595 0.0 191.0 1000.0 1000.0 1000.0 1.04385546875 -0.33933756 2.3294475 0.06420498860677083 -1.2335231 1.6815212 -0.06420499086380005 0.02907821536064148 -0.0030525997281074524 -0.02500658668577671 0.7077006101608276 0.0031962671782821417 80.0 0 1.0040773153305054 0.0003 0.49103599328005176 570000 2659 863
20 13.360921223958334 2.924869127959421 7.702737 18.962385 91.6 46.04316786768333 0.0 199.0 1000.0 1000.0 1000.0 1.0533361979166667 -0.45977417 2.34638 0.05266276448567708 -0.8065304 1.4499621 -0.05266275629401207 0.025839613750576973 -0.002821866422891617 -0.02206931635737419 0.705666184425354 0.003174691228196025 80.0 0 1.0031040906906128 0.0003 0.49003800329248687 600000 2706 632
21 14.58851318359375 2.308998439924314 7.7655926 19.662731 62.0 41.27630474416688 0.0 142.0 1000.0 1000.0 1000.0 1.1767010416666666 -0.28824174 2.407846 0.05291647542317708 -0.9434946 1.2628117 -0.052916474640369415 0.026413926854729652 -0.002948608249425888 -0.022508710622787476 0.7036275267601013 0.0032211379148066044 80.0 0 1.0030521154403687 0.0003 0.48904000119877045 630000 2742 851
22 15.8885009765625 1.9501382762430204 12.188548 19.42552 57.1 40.05109204451651 0.0 162.0 1000.0 1000.0 1000.0 1.270541015625 -0.357286 2.6331906 0.058968192545572916 -1.2564193 1.2830259 -0.0589681901037693 0.027463363483548164 -0.003297019749879837 -0.023461682721972466 0.7015848159790039 0.0035021791700273752 80.0 0 1.003639817237854 0.0003 0.48804199534303844 660000 2941 150
23 16.338592529296875 2.8035186457155943 10.361872 22.832096 73.53333333333333 43.11050481031276 0.0 144.0 1000.0 1000.0 1000.0 1.3161930989583333 -0.011027992 2.4752414 0.05752786458333333 -0.9952988 1.1655732 -0.05752786621451378 0.02636476419866085 -0.003167465329170227 -0.022469332441687584 0.6995375752449036 0.0035039347130805254 80.0 0 1.0040119886398315 0.0003 0.4870439940524629 690000 3435 60
24 15.972548421223959 2.6197352338189637 10.8320465 22.319254 74.16666666666667 53.025836371684576 0.0 222.0 1000.0 1000.0 1000.0 1.3411221354166667 -0.081758976 2.7957304 0.04966670735677083 -0.8876616 1.202874 -0.04966670647263527 0.02459191530942917 -0.0030161961913108826 -0.020947275683283806 0.6974865198135376 0.0033326761331409216 80.0 0 1.0040069818496704 0.0003 0.48604600563714795 720000 3471 837
25 17.117989095052085 3.1642717909176 7.9558783 21.56467 66.36666666666666 56.32138757094561 0.0 223.0 1000.0 1000.0 1000.0 1.4183934895833332 0.15293057 2.5207174 0.05605201009114583 -0.86637264 1.1740955 -0.056052010506391525 0.025086885318160057 -0.0030129142105579376 -0.021306874230504036 0.6954310536384583 0.0033786555286496878 80.0 0 1.0047039985656738 0.0003 0.48504800947891086 750000 4038 52
26 16.72087198893229 2.970132456350765 5.439362 22.929054 73.8 51.88795771901222 0.0 206.0 1000.0 1000.0 1000.0 1.453978515625 0.056560002 2.7742715 0.0381363037109375 -1.0814399 1.1832491 -0.03813629969954491 0.024265313521027565 -0.0031229406595230103 -0.020782658830285072 0.6933714151382446 0.0037473347038030624 80.0 0 1.0009733438491821 0.0003 0.4840500140318596 780000 4207 177
27 17.177286783854168 1.9092364488312004 10.3278055 20.305227 59.1 35.46956588635766 15.0 181.0 1000.0 1000.0 1000.0 1.504605078125 -0.26101872 2.6649766 0.042470768229166664 -0.8850031 1.3723634 -0.042470768094062805 0.024877557530999184 -0.0032098479568958282 -0.020806269720196724 0.6913073658943176 0.004001250956207514 80.0 0 1.0017279386520386 0.0003 0.4830519989405728 810000 4536 91
28 19.039217122395833 1.8991912057297506 12.8823 22.009321 73.46666666666667 40.54604988723727 0.0 147.0 1000.0 1000.0 1000.0 1.6070588541666666 0.15749162 2.7722807 0.05597354329427083 -1.1648916 1.1418768 -0.05597354844212532 0.023968467488884926 -0.003204893320798874 -0.020154954865574837 0.6892393827438354 0.003672558581456542 80.0 0 1.004544973373413 0.0003 0.48205400153539285 840000 5044 59
29 18.940378824869793 1.9228040315724795 15.697207 23.24734 96.5 43.029253615031095 0.0 181.0 1000.0 1000.0 1000.0 1.62765 0.19957078 2.8739913 0.050101302083333334 -0.8150502 1.1709452 -0.05010130628943443 0.02470146305859089 -0.0033761709928512573 -0.020834898576140404 0.6871671080589294 0.003604429541155696 80.0 0 1.0038142204284668 0.0003 0.4810560015447731 870000 5591 54
30 20.310414632161457 2.286721774995152 16.3515 25.396643 50.06666666666667 42.965050598325455 0.0 176.0 1000.0 1000.0 1000.0 1.7328359375 0.4313621 3.0529313 0.05529061279296875 -1.3404528 1.4380232 -0.05529061332345009 0.025698726996779442 -0.0032250694930553436 -0.021825693547725677 0.6850901246070862 0.0036256499588489532 80.0 0 1.0045028924942017 0.0003 0.4800580075310835 900000 5862 110
31 19.172589111328126 2.5100502939238774 13.285201 23.794119 53.5 38.772627801925765 0.0 155.0 1000.0 1000.0 1000.0 1.7342440104166668 0.40249997 3.063804 0.036963671875 -1.2046305 1.2576797 -0.03696367144584656 0.024070505052804947 -0.003217436373233795 -0.020726094022393227 0.6830090284347534 0.0038935348857194185 80.0 0 1.0019625425338745 0.0003 0.4790599994846701 930000 6420 53
32 19.74721883138021 2.0848068926065157 14.737293 24.476616 48.666666666666664 27.598711332007877 0.0 125.0 1000.0 1000.0 1000.0 1.7765703125 0.3307395 2.8598976 0.03853257242838542 -1.0686542 1.2209928 -0.038532570004463196 0.023470984771847725 -0.0033173151314258575 -0.01983524113893509 0.6809235215187073 0.004022468812763691 80.0 0 1.002072811126709 0.0003 0.47806198611060285 960000 6628 144
33 19.317045084635417 3.268523030032305 6.9957066 23.604149 71.7 43.01561913518546 0.0 181.0 1000.0 1000.0 1000.0 1.7897342447916667 0.46972013 2.9988089 0.03186362508138021 -0.8523311 1.3071616 -0.03186362236738205 0.025009838864207268 -0.003338240087032318 -0.02130764164030552 0.6788339018821716 0.004002794623374939 80.0 0 1.001457691192627 0.0003 0.477064004531135 990000 6664 816
34 19.57584025065104 2.255255544636701 13.687034 23.517838 58.833333333333336 37.25415769581967 0.0 155.0 1000.0 1000.0 1000.0 1.83533984375 0.28212672 3.312478 0.025426090494791668 -1.25731 1.2703067 -0.025426095351576805 0.02550283633172512 -0.003500029444694519 -0.02181389555335045 0.6767397522926331 0.004165861755609512 80.0 0 1.0006896257400513 0.0003 0.4760660064851852 1020000 6700 842
35 20.3291748046875 1.8711867827645745 16.39406 24.041817 50.43333333333333 32.193876795518115 0.0 146.0 1000.0 1000.0 1000.0 1.901265625 0.5095862 3.2306623 0.028058302815755207 -0.91582704 1.0695267 -0.028058301657438278 0.022433387115597725 -0.0033683553338050842 -0.019269220530986786 0.6746411919593811 0.0042107002809643745 80.0 0 0.9995623826980591 0.0003 0.47506800080179984 1050000 6736 846
36 20.696903483072916 1.591556650457213 17.12088 24.008936 70.26666666666667 39.86555204162277 6.0 185.0 1000.0 1000.0 1000.0 1.9496311197916667 0.60137117 2.9353392 0.026886372884114582 -1.0379822 1.1880267 -0.02688637375831604 0.02201591432094574 -0.00324266217648983 -0.018727563321590424 0.6725381016731262 0.003997425548732281 80.0 0 1.0011650323867798 0.0003 0.4740699962916369 1080000 6771 857
37 20.749082438151042 1.7287315955001803 17.146622 24.768026 54.3 38.20658449741789 0.0 133.0 1000.0 1000.0 1000.0 1.97068203125 0.75395787 3.5133264 0.023417828369140626 -1.2565389 1.2757006 -0.023417826741933823 0.023249005898833275 -0.0033281631767749786 -0.01979856751859188 0.6704307794570923 0.004076956305652857 80.0 0 1.0001169443130493 0.0003 0.473072001746849 1110000 6805 868
38 21.20738525390625 2.4329697986238186 14.672618 25.210808 70.53333333333333 50.06378483578058 0.0 222.0 1000.0 1000.0 1000.0 2.00284375 0.42087644 3.287209 0.02705125732421875 -1.3902892 1.380057 -0.027051260694861412 0.024129781872034073 -0.003435034304857254 -0.020883014425635338 0.6683188080787659 0.004233946558088064 80.0 0 1.0009835958480835 0.0003 0.472073997803164 1140000 6839 895
39 21.48665974934896 2.7048410602349287 12.053135 25.97159 62.0 68.35300529847487 0.0 369.0 1000.0 1000.0 1000.0 2.047763541666667 0.6879915 3.3121645 0.020466099039713543 -1.0715992 1.1963472 -0.020466098561882973 0.02272237278521061 -0.0032409783452749252 -0.01941961608827114 0.6662026643753052 0.004233867395669222 80.0 0 0.9996936917304993 0.0003 0.47107599339382866 1170000 6871 926
40 21.722843424479166 1.8079330962414029 18.13499 26.506248 67.56666666666666 36.67031646134241 0.0 156.0 1000.0 1000.0 1000.0 2.0631877604166666 0.57752377 3.4217935 0.023736580403645832 -0.9423419 1.1515042 -0.023736577481031418 0.021955370903015137 -0.003257783129811287 -0.018404748290777206 0.6640818119049072 0.004190870560705662 80.0 0 0.999687671661377 0.0003 0.4700779974332304 1200000 6903 931
41 21.02999267578125 2.556510562565783 13.250935 25.141554 58.166666666666664 32.38526823971562 0.0 122.0 1000.0 1000.0 1000.0 2.0362114583333333 0.6445743 3.406888 0.015800069173177084 -1.0506124 1.235744 -0.015800070017576218 0.022385120391845703 -0.003239443525671959 -0.019396832212805748 0.6619567275047302 0.0041199070401489735 80.0 0 0.9982624053955078 0.0003 0.46907999085743085 1230000 6936 921
42 21.74690958658854 2.0630164530559196 15.608916 27.10763 60.36666666666667 32.081648359433366 15.0 128.0 1000.0 1000.0 1000.0 2.107292578125 0.6555352 3.5256183 0.019335711669921873 -1.2801921 1.2860092 -0.019335713237524033 0.023189425468444824 -0.003399282693862915 -0.020095812156796455 0.6598266363143921 0.004430543631315231 80.0 0 0.9984955787658691 0.0003 0.4680820106210549 1260000 6968 925
43 22.653910319010418 1.950151186567853 18.061682 26.994919 49.56666666666667 44.55385025917139 0.0 170.0 1000.0 1000.0 1000.0 2.1523197916666668 0.65262675 3.3045857 0.027755643717447917 -1.1785706 1.2539821 -0.02775564417243004 0.020989302545785904 -0.0031365547329187393 -0.018132489174604416 0.6576922535896301 0.003960431087762117 80.0 0 1.0014094114303589 0.0003 0.46708400990043564 1290000 7001 923
44 22.70096232096354 2.147085275212994 18.830753 28.689463 58.46666666666667 38.38726731178799 0.0 146.0 1000.0 1000.0 1000.0 2.141937890625 0.6534227 3.4408882 0.02659951171875 -1.0650309 1.1583732 -0.02659951150417328 0.021148066967725754 -0.003257887437939644 -0.01787811517715454 0.6555535793304443 0.004184117075055838 80.0 0 1.0007953643798828 0.0003 0.4660859978902244 1320000 7034 915
45 22.083384195963543 1.8038517325429069 18.061941 25.036963 69.73333333333333 38.428230589632925 0.0 153.0 1000.0 1000.0 1000.0 2.178484114583333 0.79544955 3.4703147 0.01379226786295573 -1.1376274 1.3024824 -0.013792268931865692 0.01787104271352291 -0.002864683046936989 -0.01496252790093422 0.6534098982810974 0.003915406763553619 80.0 0 0.9985288977622986 0.0003 0.4650880114870078 1350000 7067 904
46 22.60970255533854 1.5389650885257833 20.075743 26.730742 60.06666666666667 40.00244458675828 0.0 139.0 1000.0 1000.0 1000.0 2.2103783854166665 0.7866134 3.4731748 0.01533262939453125 -1.2152817 1.4223771 -0.015332628972828388 0.020657161250710487 -0.0030916472896933556 -0.017606286332011223 0.6512619256973267 0.004350544419139624 80.0 0 0.998622477054596 0.0003 0.46409000434407544 1380000 7101 891
47 22.38503214518229 1.825260885743567 18.847435 25.481834 58.63333333333333 40.180828243496094 0.0 133.0 1000.0 1000.0 1000.0 2.1968119791666667 0.9792629 3.6203167 0.012882710774739584 -1.2113291 1.1571878 -0.012882710434496403 0.02044340968132019 -0.003225116990506649 -0.017520349472761154 0.6491089463233948 0.004265167284756899 80.0 0 0.9991611242294312 0.0003 0.463092013378182 1410000 7133 918
48 23.04502156575521 1.1919886298608087 20.707876 25.591427 56.333333333333336 40.21304430519613 0.0 133.0 1000.0 1000.0 1000.0 2.2357385416666666 0.87408346 3.47174 0.019651719156901042 -1.1112032 1.069259 -0.01965171843767166 0.019218789413571358 -0.003216071054339409 -0.016179580241441727 0.6469516158103943 0.00438168179243803 80.0 0 1.000588297843933 0.0003 0.4620939926194436 1440000 7167 898
49 22.977724202473958 1.7855555916162211 18.154188 27.52023 61.333333333333336 46.77701425379777 0.0 176.0 1000.0 1000.0 1000.0 2.2644505208333334 0.90821636 3.6365254 0.013685703531901041 -1.3511744 1.1107014 -0.013685704208910465 0.02184472419321537 -0.0033431509509682655 -0.018944382667541504 0.6447895765304565 0.004447026178240776 80.0 0 0.9986429810523987 0.0003 0.4610960064877359 1470000 7200 898
50 23.127596028645833 1.456002223338012 19.736315 26.241673 59.53333333333333 34.35766229436068 0.0 125.0 1000.0 1000.0 1000.0 2.269521354166667 0.9944922 3.4222715 0.0149227294921875 -0.82282895 1.4244344 -0.014922729693353176 0.018870029598474503 -0.003193308599293232 -0.016307702288031578 0.6426228880882263 0.004576645791530609 80.0 0 0.9974687695503235 0.0003 0.4600980092110313 1500000 7234 888
51 23.38627726236979 1.2167461909254167 21.076517 25.735113 67.96666666666667 37.507761349597146 0.0 137.0 1000.0 1000.0 1000.0 2.2950046875 1.0605758 3.5205257 0.013063789876302084 -1.127681 1.3304366 -0.013063791207969189 0.020134704187512398 -0.0030475007370114326 -0.017135657370090485 0.6404513120651245 0.004321601241827011 80.0 0 0.9988725185394287 0.0003 0.4591000102019319 1530000 7269 863
52 23.726080322265624 1.9753727042147364 19.645166 26.816269 65.9 35.90854268137319 0.0 153.0 1000.0 1000.0 1000.0 2.31676875 0.9575752 3.790417 0.014388777669270833 -1.3998436 1.3326696 -0.014388780109584332 0.022657116875052452 -0.0033980710431933403 -0.019536543637514114 0.6382750272750854 0.004554298706352711 80.0 0 0.9987830519676208 0.0003 0.4581019915476621 1560000 7303 871
53 23.290700276692707 2.6703811842029803 11.565768 26.719543 50.93333333333333 33.50913665828073 0.0 129.0 1000.0 1000.0 1000.0 2.302341145833333 0.820532 3.8671172 0.010878171793619792 -1.0904522 1.1342319 -0.010878171771764755 0.02266336791217327 -0.003480907529592514 -0.019667973741889 0.6360942125320435 0.0045886533334851265 80.0 0 0.9982549548149109 0.0003 0.4571039900439277 1590000 7338 866
54 24.097108968098958 1.870556801435293 19.887024 27.455772 56.03333333333333 35.34730953929403 0.0 146.0 1000.0 1000.0 1000.0 2.348425 0.9003025 3.9673097 0.015690763346354168 -1.3388194 1.191063 -0.015690762549638748 0.021156374365091324 -0.0033670831471681595 -0.01840946078300476 0.6339083313941956 0.004533760715276003 80.0 0 0.9983066320419312 0.0003 0.456105987855782 1620000 7712 80
55 23.5937744140625 1.8945846749340056 18.660366 26.897686 48.06666666666667 29.426669982347644 0.0 125.0 1000.0 1000.0 1000.0 2.340765625 0.891801 3.5422637 0.011265183512369792 -0.90318507 1.0380378 -0.011265183798968792 0.019375009462237358 -0.003205657936632633 -0.016679028049111366 0.6317180395126343 0.004484312143176794 80.0 0 0.9985167980194092 0.0003 0.45510799449199707 1650000 7752 744
56 24.270601399739583 1.5512833071649232 21.46371 27.850311 60.43333333333333 34.89286803321466 0.0 140.0 1000.0 1000.0 1000.0 2.36599765625 0.7921025 3.7577894 0.016243739827473958 -1.3647288 1.0776943 -0.016243739053606987 0.021411877125501633 -0.0033567622303962708 -0.01864309050142765 0.6295227408409119 0.0048229992389678955 80.0 0 0.9992424249649048 0.0003 0.4541099923733702 1680000 8167 72
57 23.163326009114584 1.7843845204613211 19.16659 26.560057 49.833333333333336 31.54053794490777 0.0 111.0 1000.0 1000.0 1000.0 2.345691927083333 0.95507205 3.6769044 0.0025679336547851563 -1.3948631 1.2628262 -0.0025679341051727533 0.022162165492773056 -0.0035673684906214476 -0.018959293141961098 0.6273226141929626 0.0050745559856295586 80.0 0 0.994802713394165 0.0003 0.4531119911451714 1710000 8428 115
58 24.236541748046875 1.3580718711295512 20.836607 27.560106 54.1 35.41124836004326 0.0 144.0 1000.0 1000.0 1000.0 2.3788296875 0.8457601 3.4219766 0.01371119384765625 -1.23253 1.3877162 -0.013711194507777691 0.018799548968672752 -0.0031595630571246147 -0.01601826772093773 0.6251173615455627 0.004445869009941816 80.0 0 0.9975876212120056 0.0003 0.45211400043148375 1740000 8886 65
59 24.72104288736979 1.469255768830443 21.172665 28.190512 52.03333333333333 32.21436783163169 0.0 127.0 1000.0 1000.0 1000.0 2.4182125 1.1110305 3.640796 0.01508515625 -1.0796641 1.0954558 -0.015085157006978989 0.019035840407013893 -0.003175264224410057 -0.016540953889489174 0.6229077577590942 0.004642095882445574 80.0 0 0.998523473739624 0.0003 0.4511160029464541 1770000 8921 879
60 24.055377197265624 1.5067309781642826 20.829613 26.554007 54.766666666666666 27.326037120071035 0.0 127.0 1000.0 1000.0 1000.0 2.4051002604166665 1.1283202 3.7109342 0.007161372884114584 -1.3169307 1.0941843 -0.0071613723412156105 0.019021891057491302 -0.0033370498567819595 -0.016612723469734192 0.6206931471824646 0.005061837378889322 80.0 0 0.9978889226913452 0.0003 0.45011800844982525 1800000 9350 69
61 24.34714558919271 1.666736652176442 21.209267 27.647018 61.5 35.422921016389 0.0 117.0 1000.0 1000.0 1000.0 2.433153125 1.1516916 3.5022526 0.0076876017252604165 -1.2190684 1.11439 -0.00768760172650218 0.017594683915376663 -0.003261101897805929 -0.015319699421525002 0.6184731125831604 0.004849070217460394 80.0 0 0.99745112657547 0.0003 0.44911999991009005 1830000 9383 920
62 24.378792317708335 1.4072738424208164 22.133123 27.418005 42.833333333333336 27.15644059196639 0.0 98.0 1000.0 1000.0 1000.0 2.4163940104166666 1.175356 3.608862 0.009784149169921876 -0.94957286 1.5591058 -0.009784149006009102 0.018125932663679123 -0.0031519774347543716 -0.015772324055433273 0.6162487268447876 0.004922567866742611 80.0 0 0.9978070855140686 0.0003 0.44812198722208024 1860000 9416 902
63 24.06790771484375 1.9294836103908546 18.688068 28.77074 48.06666666666667 29.2243432703514 0.0 118.0 1000.0 1000.0 1000.0 2.4326630208333335 1.1147449 3.7293487 0.00431045176188151 -1.4331118 1.1944433 -0.004310451913625002 0.02169015258550644 -0.0037726867012679577 -0.018897609785199165 0.6140193343162537 0.005490098148584366 80.0 0 0.996773898601532 0.0003 0.4471240069093927 1890000 9448 933
64 24.930985514322916 1.4665314929978241 19.700891 27.231365 54.46666666666667 39.926377559202635 0.0 159.0 1000.0 1000.0 1000.0 2.4500895833333334 1.0417786 3.918535 0.0146552490234375 -1.1623762 1.2000318 -0.014655248261988163 0.018967153504490852 -0.00324885081499815 -0.01639428734779358 0.6117846369743347 0.004670921713113785 80.0 0 0.9976743459701538 0.0003 0.4461259888709086 1920000 9481 930
65 24.4636962890625 1.319478884241914 21.551764 26.534773 61.766666666666666 37.68879903786623 0.0 134.0 1000.0 1000.0 1000.0 2.460804427083333 1.2004054 3.8342817 0.005319286600748698 -1.2317755 1.1820853 -0.00531928613781929 0.017725680023431778 -0.003233167342841625 -0.015217363834381104 0.6095452308654785 0.0049614389427006245 80.0 0 0.9965505003929138 0.0003 0.4451279963556191 1950000 9513 930
66 24.593798828125 1.4057598248710035 21.103783 27.42709 61.43333333333333 32.35190315917803 0.0 125.0 1000.0 1000.0 1000.0 2.4506549479166666 1.0585325 3.7191672 0.0073509592692057295 -1.0350327 1.316853 -0.00735095888376236 0.01696575991809368 -0.0030754758045077324 -0.014769820496439934 0.6073006987571716 0.004885480739176273 80.0 0 0.9971092343330383 0.0003 0.444130012697655 1980000 9547 893
